id,post_id,parent_id,content,status,created_at,user_id
49644,109691,,照明が暗いイタリアンが良いです,approved,2025-08-07 21:28:58+00,2001
49645,109912,,なしかな,approved,2025-08-07 21:29:22+00,2004
49647,107212,,して良かったです。2.3年後には考えが変わってるかも…,approved,2025-08-07 21:30:55+00,2002
49648,110344,,何となくおおらかなイメージがあります＾＾,approved,2025-08-07 21:30:58+00,
49649,110249,,何が問題なのこれ笑,approved,2025-08-07 21:31:41+00,
49650,110249,,チーズ牛丼美味しいじゃん,approved,2025-08-07 21:32:02+00,2010
49651,110346,,あまり気にしてないです＾＾,approved,2025-08-07 21:33:14+00,2006
49652,109246,,割れた腹筋がカッコいい！,approved,2025-08-07 21:35:09+00,964
49653,110348,,やっぱり勧誘されそうで怖いですね,approved,2025-08-07 21:35:32+00,2006
49654,110348,,自分の親戚全員が勧誘されそうで出来ません。,approved,2025-08-07 21:37:21+00,2009
49665,110366,,"周りにはいないです
芸能人では多いですね～＾＾",approved,2025-08-07 21:44:24+00,964
49672,107569,,ヤフー知恵袋,approved,2025-08-07 21:50:07+00,2003
49674,109683,,思います,approved,2025-08-07 21:50:31+00,
49675,109679,,何人だろ…,approved,2025-08-07 21:50:57+00,
49676,109679,,5人くらいかも,approved,2025-08-07 21:51:15+00,2002
49681,109691,,おしゃれなカフェがいいなぁ！,approved,2025-08-07 21:53:43+00,2007
49691,110249,,私もチーズ大好きです。男性のチーズ好きは全くおかしいとは思わないですが。,approved,2025-08-07 22:00:33+00,2003
49693,110366,,周りにはいません。,approved,2025-08-07 22:01:32+00,2008
49694,110407,,好きになったら過去の背景は気になりませんね！でも子供がいれば嫌かもしれない、、、,approved,2025-08-07 22:02:14+00,2003
49696,107348,,あります！,approved,2025-08-07 22:03:26+00,2004
49697,108525,,全くタイプじゃないのはキツいかも…,approved,2025-08-07 22:03:57+00,2005
49699,108737,,経験無いけど気まづそう…,approved,2025-08-07 22:05:04+00,
49700,108615,,石川県,approved,2025-08-07 22:06:19+00,
49709,108574,,ちょっと無理かも！,approved,2025-08-07 22:12:06+00,964
49710,108574,,AVの見過ぎだな…って思っちゃいます,approved,2025-08-07 22:12:38+00,2010
49715,110415,,"ぽっちゃり度合いにもよると思いますが。
大切な相手をお互いに思いやって健康体重を維持したいですね。",approved,2025-08-07 22:17:03+00,2006
49729,110366,,美男美女は自分自身に美があるので、相手に美を求めない傾向にあると思います。,approved,2025-08-07 23:47:41+00,2005
49732,110407,,バツの理由にもよりますが、暴力や不倫などによる離婚でなければ全然問題ないと思います。,approved,2025-08-07 23:52:58+00,
49733,110415,,夫婦共々たいして体重は変わってませんが、体型は完全に変わりました。,approved,2025-08-07 23:54:08+00,2008
49734,110346,,何を考えているか分からないから。,approved,2025-08-07 23:55:15+00,2010
49736,110348,,無理ですね。血縁関係全てに勧誘が付いてまわるようですね。,approved,2025-08-07 23:57:51+00,2007
49738,110344,,"旦那O型ですけど、ほんと気楽ですよ。
おおらかで大雑把。A型の私には正反対で面白い。",approved,2025-08-08 00:00:23+00,2001
49742,110415,,私は二人出産して結婚した時よりも太ってるし、旦那も禁煙したりで太りました。年齢もあるかもしれませんが。,approved,2025-08-08 00:03:55+00,2008
49744,110249,,全然ありですよ。だけど、カロリー高そう。,approved,2025-08-08 00:05:38+00,2010
49748,110276,,なんのために行っているのか…やめて欲しい。,approved,2025-08-08 00:13:21+00,
51125,110723,,イヤですね。マンガ好きな相手なら楽しめるだろうけど。,approved,2025-08-21 01:01:06+00,2006
49750,110172,,ありです。待っていてはあっという間に歳を取ってしまいます。,approved,2025-08-08 00:15:01+00,2007
49755,110348,,&gt;&gt;22 私も聞きたいです。好きな彼氏が宗教にハマっていた事実を聞いたとき、正直ショックでした。創価学会ではなかったですが。,approved,2025-08-08 00:18:41+00,2009
49756,109929,,やっぱり仕事ができて、見た目カッコいい女性に憧れて、目指してます。,approved,2025-08-08 00:19:59+00,2005
49757,109912,,浮気で別れて、よりを戻したら、許したようなものです。,approved,2025-08-08 00:21:30+00,964
49760,109882,,どう考えてもチャラ男だけは嫌です。,approved,2025-08-08 00:25:41+00,2009
49766,109744,,絶対バレないと思います。演技力の問題です。,approved,2025-08-08 00:33:32+00,2010
49771,109705,,今夫の仕事が減り、家事を随分手伝ってくれてます。ずっとこれなら楽なのにな。,approved,2025-08-08 00:37:22+00,2002
49776,110346,,O型がいないと言うことは、O型はモテるってこと？,approved,2025-08-08 00:40:28+00,2010
49778,110346,,&gt;&gt;8 ABとAのどっちなの？^_^,approved,2025-08-08 00:41:36+00,2009
49779,110407,,入らない理由がないような。男も女も,approved,2025-08-08 00:42:06+00,2004
49785,109693,,&gt;&gt;26 やっぱり、男性がややリードが1番うまくいくかもね。,approved,2025-08-08 01:02:06+00,2008
49807,110344,,血液型はあまり気にしたこと無かったてすね。,approved,2025-08-08 02:06:32+00,2001
49810,110276,,今はこういう男性多いと思います。,approved,2025-08-08 02:11:34+00,
49812,109912,,好きなら戻ってしまいそう。,approved,2025-08-08 02:14:25+00,2008
49813,109929,,可愛らしい女性になりたい！,approved,2025-08-08 02:15:52+00,964
49822,110172,,"その彼氏は、生活力がある人なの？
まさか実家暮らしとかじゃないよね？
プロポーズの前に、同棲して生活力とか見た方がいいと思う。
（ただ単に料理好きとかは信用できない。休日に凝った料理を作るのは好きだけど、普段毎日料理をするのは嫌という人もいる）

それから、
・お財布をどうするか、（別々か、どちらかが管理するか、貯金はいくらするか）
・家事の分担をどうするか
・子供が生まれたら育児の分担をどうするか（保育園の送り迎えなど）
まできっちり決めた方がいい。

彼のプライドとか気にしている場合じゃない。
下手したら女性側が「私の方が仕事をして収入もあるのに、家事も育児もワンオペでした」になりかねない。",approved,2025-08-08 04:56:35+00,2010
49830,110348,,宗教を持つという事は悪い事ではないと思いますが、結婚しても価値観の違いなど色々あらわれそうな気がするので。,approved,2025-08-08 09:21:32+00,2009
49833,110172,,今の世の中、女性からもありでしょう！,approved,2025-08-08 09:26:01+00,2010
49835,104990,,人に対して思いやりがない人は無理ですね。,approved,2025-08-08 09:28:51+00,964
49841,110407,,問題なしですね。人生色々あるでしょう！,approved,2025-08-08 09:43:49+00,2010
49842,110415,,体重増加は健康にもよくないのでは。二人でダイエットも良いかもしれません。,approved,2025-08-08 09:46:36+00,2002
49849,109691,,カフェランチ、憧れです。,approved,2025-08-08 11:03:10+00,2009
49855,109677,,恋人は一緒にいて楽しい人。結婚する人はちゃんと経済力がある人。結局、恋人が経済力ある人になったので結婚しました！,approved,2025-08-08 11:15:36+00,2004
49860,110430,,私は12歳年上の方と付き合った事があります。,approved,2025-08-08 11:20:00+00,
49865,110430,,私自身は年の差がある方と付き合った事はないですが、たぶん全然大丈夫です！年の差はあまり関係ないですよね。,approved,2025-08-08 11:29:31+00,2006
49868,110348,,最初の職場で二人の同僚に勧誘され断るとイジメられ怖くて実家に、こもり長い間ひきこもりにされた。,approved,2025-08-08 13:38:38+00,2005
49880,110430,,"何歳まで、というのは特にないです。
これまでで年が離れていた恋人は、15歳上、8歳下です。",approved,2025-08-08 16:37:10+00,2001
49916,110430,,恋は盲目といいますし、好きになっちゃえばいくつでも大丈夫だと思います！,approved,2025-08-08 21:58:32+00,2009
49933,110276,,風俗、キャバと同類,approved,2025-08-09 01:29:15+00,
49937,110172,,言い方次第ではないでしょうか。,approved,2025-08-09 01:44:00+00,
49943,110415,,歳をとれば、代謝悪くなるし、同じように食べていたら太るのは当たり前。それを2人で笑い合える関係なら幸せですね。,approved,2025-08-09 02:13:50+00,2002
49944,110407,,理由によりますね。彼に原因があるとは限りませんし,approved,2025-08-09 02:15:54+00,2005
49947,109679,,世界中の方とお付き合いをして、世界一の人が夫です。,approved,2025-08-09 02:54:32+00,2007
49949,110430,,フィーリングが合って、健康な方であれば、歳は関係ない。,approved,2025-08-09 03:00:37+00,2006
49957,110386,,ぼったくられそう,approved,2025-08-09 03:21:34+00,2007
49958,110346,,血液型は関係ない,approved,2025-08-09 03:22:46+00,
49959,110344,,血液型は関係ない,approved,2025-08-09 03:23:36+00,2001
49967,109677,,違いました,approved,2025-08-09 13:13:34+00,2002
49972,110474,,なんだか面白いアンケートですね。当然、お金持ってそうな区がいいでしょｗ,approved,2025-08-11 10:37:07+00,2010
49974,110276,,"トピ主です。
この場合のメンズエステは、11さんの言う通りマッサージ系です。
脱毛などではありません。",approved,2025-08-11 20:02:45+00,2005
49977,110474,,ほんと変わったアンケートだなと思いました。単純に私と同じ区がいいかな。,approved,2025-08-12 12:54:03+00,2004
49978,110474,,世田谷は田舎と都会の差が激しいからなんとも言えないw 都心がいいな〜,approved,2025-08-12 13:28:13+00,2010
49979,110474,,目黒区、世田谷区、品川区あたりがいいかな。街が好き,approved,2025-08-12 13:50:52+00,2002
49984,110474,,23区に加えて、武蔵野市も入れたらどんな結果だったろう？,approved,2025-08-13 08:37:57+00,
49985,110478,,気軽だしね。でも甘えん坊かも？,approved,2025-08-13 10:59:10+00,
49986,110478,,"偏見ですが三兄弟の真ん中が1番しっかりしている気がする。
私の周りの三兄弟は1番上は自由奔放すぎて、末っ子は甘やかされて、真ん中が間に挟まれて親にも1番面倒見てもらえなくてしっかりしている事が多い。",approved,2025-08-14 00:41:08+00,
49987,105047,,"妻子を養うなら最低400万はないと無理。
夫婦共働きで世帯年収600～700万あれば贅沢は出来ないかもしれないけど人並みの生活はできる。",approved,2025-08-14 02:06:10+00,2005
49988,110478,,"実際に男3兄弟の次男と結婚しました。
長男夫婦はデキ婚ということもあって、親族の暗黙の気遣い・距離感もあり大変そう。私たち夫婦は海外旅行に行ったり、義実家でも自由にさせてもらってる。",approved,2025-08-14 12:09:34+00,2002
49989,110478,,&gt;&gt;3 要領いい人多いよね,approved,2025-08-14 12:40:57+00,2005
49990,110478,,一人っ子、人気ないよね。,approved,2025-08-14 12:41:28+00,
50081,110348,,"&gt;&gt;18 日蓮宗ではありません。
日蓮正宗です。",approved,2025-08-17 21:06:54+00,2007
49997,110348,,"旦那、創価ですが親がそうだからって感じで熱心ではない+旦那と歳が離れてるので、旦那親が年配で熱心じゃなくなった+私は入らないし、墓にも入らない！もし事故で死んでも、創価の墓には絶対入らない事を条件に結婚しました。
お墓参りは行きますが、勧誘されたら墓参りすら行かないと、念を押してあります。",approved,2025-08-14 18:20:39+00,964
49998,110348,,&gt;&gt;29 結婚してもびくびくされるとはやはり宗教は難しい問題ですね。婚姻届けを書いた時にわかったというのはどういった状況なのでしょうか？婚姻届に宗教を書く欄ってありましたっけ？,approved,2025-08-14 18:23:47+00,2001
49999,110518,,100％正しいと思います。さらに将来のお子さんのことを考えると1000％正しいです。,approved,2025-08-14 18:31:34+00,2005
50000,110348,,私も無理ですね。叔母に創価学会ではないですが宗教に入ってて、ついこの間親戚で訃報があり宿泊しましたが、訃報があった祖母の実家に戻ると早朝から周りの目を気にせず亡くなった祖母へ挨拶をせず、まず宗教メロディーを流し、正午になっても宗教のお祈りは数回したが亡くなった祖母には一切挨拶へは行ってませんでした。何のために泊まったのか分かりません。宗教にもよるとは思いますが、かなり軽蔑してます。,approved,2025-08-14 18:38:26+00,2009
50001,110348,,"&gt;&gt;6 この質問の趣旨は他の信仰宗教は問題外で、創価学会なら世間的にもギリギリなのかという内容を含んでいるのかと思いました。
それでも無理という意見が多いという結果ですね。",approved,2025-08-14 18:43:23+00,2001
50002,110348,,"私の旦那創価学会です。
付き合っている頃に分かっていましたが
入会を強要してこないし、会？にも行ったことありません。
義実家ももちろん誘ってはこないですし
宗教について揉めた事はありません。
旦那自身は名前を入れているだけなので
会？には行ってないし、鳥居も普通にくぐります(笑)
子供もいますが、子供ももちろん入れておりません(笑)
勝手にする分には構わないのでどうって事ないです",approved,2025-08-14 18:57:42+00,2008
50003,110348,,実際に創価学会の方からのコメントが届いていますね。さらに旦那さんの心境も知りたくなってきます。心の奥底では奥さんを入信されたいのかどうかですね。,approved,2025-08-14 19:20:12+00,2007
50004,110518,,悪いことは言いません。やめておく方がいいですね。,approved,2025-08-14 19:32:37+00,2001
50006,110348,,"結婚する前からわかってたけど　私に強要しなかったので入ってませんが
これだけは置いてくれと書斎に仏壇（小さい）は置いてあります。でも　義母から創価学会なので　義父の本家は（浄土真宗）私も又別の宗教（真言宗）で　お葬式とかどうするのかな？と心配になっちゃいますね笑",approved,2025-08-14 19:40:33+00,2003
50008,110348,,"元彼が学会の人で、それ以外にも浪費癖があり別れました。でも、今となっては結婚したかった。
学会以外でも苦労することはあります。今、別の人と結婚し、嫁姑問題がひどいです。",approved,2025-08-14 20:04:32+00,2001
50009,110348,,私の親はひどい勧誘があって、断り続けたら玄関に何人も押しかけて「地獄に落ちるぞ！」と怒鳴り散らされてました。私は学会員と聞いただけで吐き気をもようします。今は「創価は人に優しい」などと宣伝してますが、今更信用出来るわけがない。試しに「私は創価学会員です」ってみんなに公表してみなさいよ！学校、会社、地域、親族、あらゆるとこれから白い目で見るから。だいたい日蓮正宗から破門されていてもはや組織としてありえないのに…,approved,2025-08-14 20:37:44+00,2005
50010,110348,,"私も元カレが創価で別れた。
主人と結婚して、宗教系の人と結婚しなくて良かったって心の底から思う。結婚すると、どうしても家族・親族が関係してくるから。籍を入れず一生恋人なら良いんだろうけど。",approved,2025-08-14 20:47:35+00,2005
50011,110348,,"私の旦那は創価学会の人です！
義母がガッツリの創価学会員で旦那は子どもの頃から創価学会員として生活していましたが本人曰く全く信仰心もなければ気にせず生活を送っています。
なので私や子ども達を創価学会の集まりなどに誘う事もありません！
まぁ結婚の条件で創価学会に関わらせないと約束させました！",approved,2025-08-14 20:49:47+00,2007
50012,110348,,&gt;&gt;36 あっ、同じ宗教よしみで、生保、損保の外交員と契約しちゃうことってアルアルな話なんですよね。,approved,2025-08-14 21:10:17+00,964
50013,110348,,従兄弟(男)の婚約者(女)が創価学会で、義両親も嫁に行くんだからと勧誘等も一切ありませんでした。ですが同棲してみると神社で手を合わすこともない、生活も会のことが中心等の価値観の違いにより婚約破棄しました。勧誘されたりしなくても価値観が違いすぎると結婚は無理だと思います。,approved,2025-08-14 21:17:51+00,964
50082,110529,,"親戚が天理教だから
※私は入ってません
他人に迷惑かけてる印象ではないので、問題無いと思います",approved,2025-08-17 23:53:58+00,2002
50014,110348,,"私の旦那と義実家が創価学会員です。旦那は産まれた時に親が入会させたとかで学会員ですが特に興味がないようです。選挙とかの時は近くの学会員さんが来たりしますが‥
義実家に行った際は延々と学会の素晴らしさを語られますが勧誘はないですね。",approved,2025-08-14 21:28:34+00,2001
50016,110478,,&gt;&gt;3 私の旦那が三兄弟の真ん中ですが、1番上も末っ子の分析がドンピシャすぎる（笑）,approved,2025-08-14 22:28:01+00,
50018,110348,,"元彼は創価。笑
彼は自分たちがどう世間から見られてる分かってるっては言ってたけど…
押し付ける感じがなければ大丈夫です！",approved,2025-08-14 23:39:03+00,2007
50019,110348,,&gt;&gt;46 そうであって欲しいです。,approved,2025-08-15 02:08:56+00,2008
50020,110518,,やめましょう。逆によく3年も続いたと思いました。とても残念ですが、ご縁がなかったんでしょうね。,approved,2025-08-15 02:21:16+00,2007
50021,110348,,知り合いに嫁が創価で本人入ってないときいてる人が、せっかく頑張ってることをそのせいで解任されそうになったりトラブルにあってるのをよく聞くので無理！,approved,2025-08-15 07:29:40+00,2006
50023,110348,,私は旦那の親が学会員で旦那も生まれた時か学会員です。結婚も、悩んだ末私、子供を巻き込まない、親が亡くなれば脱退するを条件に結婚しました。ただやっぱり旦那の家に行くと学会の話をされ喧嘩になります。実家にも学会の電話がされており、親にも迷惑をかけてます。ただ旦那は学会に興味なく、勧めてこないのでまだマシだと思ってます。,approved,2025-08-15 09:41:57+00,2002
50026,110348,,"実際に旦那がそう。
どれだけ信じているか、両親がどこまで私自身に干渉してくるかで答えは変わってくると思う。
旦那はやめてもいいならやめたいと思ってるくらいで、両親はがっつり信じているけど周りには一切干渉してこない、行事？などにも声をかけてこない、強いて言うなら選挙のときくらいしか関連する話しないから結婚できたし、今も違和感感じずに過ごせている。
結果、相手による。",approved,2025-08-15 11:09:44+00,
50027,110348,,"私は学会員三世です(祖父母が学会員で両親も私たちも産まれた時から入ってます)
自分の意識がある頃にはもう毎週のように会館に行き集会に行き毎日おだいもくお題目をあげとしていました。
小学低学年にして全て言えるほどでした。
学会に行くために友達と遊べなかったり１時間以上の正座　本当にいやでした。
でも自分でしたいと決めたわけではないということや生活を優先させるため中学生になってからは参加することがなくなりました。
私みたいにニ、三世の人も多いと思います。若い人なんかは宗教気にしないんじゃないかな？って思いました。
旦那も子どももいますが学会員ではないですしこれからも学会員にはさせません。
宗教第一の人以外はそれほど気にしなくていいと思います。
あれは当事者からしても価値感や思考の刷り込みが強すぎます。",approved,2025-08-15 11:47:29+00,
50045,110480,,"わたしも29独身女ですが、結婚考えていた人と、28歳で破局。
当初わたしも30までに結婚出産、と思ってましたがそれは厳しいかな、と。
最近付き合い始めた同い年の彼がいますが、なんだかんだして上手くいったとしても、31歳くらいなのかなぁ？てとこです。",approved,2025-08-16 10:56:45+00,2001
50389,110492,,お金がないと何も出来ない。,approved,2025-08-19 19:26:56+00,2001
51129,110407,,愛する人には気にしないですね。子供がいたらしっかりとその子供に養育費は払ってもらいますが。常識のある人であれば良いです。,approved,2025-08-21 01:04:11+00,2001
51131,109357,,そこまで神経質にしていたら恋愛を楽しめないので、信頼しています。浮気されたらそこまでだと考えています。,approved,2025-08-21 01:04:58+00,
51133,110494,,自分頑張れ！,approved,2025-08-21 02:59:14+00,2004
50035,110348,,昔の彼が新興宗教の方で将来家族になるかも…と思うと友だちとはやっぱり違う。個人の自由だけど…でも家族になるってことは…って悩みに悩んでお別れしたのを思い出しました。,approved,2025-08-15 14:44:15+00,
50037,110348,,前の彼が２世でした。本人は自分は活動してないから…と聞いていましたがご両親が熱心な信者(特にお母さん)で、お宅にお邪魔したら居間に大きい仏壇が…。彼の部屋にも小さいものがありました。活動してないと聞いていたので、その彼の部屋の小さい仏壇を見て疑問を抱きはじめて。その後学会のことを調べ始めたらどんどん拒否が強くなり…彼のことは好きでしたけど、結婚したら同居…なんて話も出始めてしまい、むりっっ！となって別れました。,approved,2025-08-15 16:21:40+00,
50039,109683,,仲が良ければOKだと思います,approved,2025-08-15 18:21:28+00,2002
50043,103965,,"ないけど、結婚前提で付き合った。
当時、18歳。いろいろあって結局、結婚したの26歳。現在35歳。ちな、旦那1歳上。",approved,2025-08-15 23:31:57+00,
50044,110348,,&gt;&gt;53 残念ですが、別れてよかったかもしれないですね。,approved,2025-08-16 10:49:56+00,2002
50046,110480,,"わたしもこの人と結婚すると思ってた人と2ヶ月前にお別れしました。
今年29の歳ですけど、今年来年には結婚したいと思ってたけど…無理そうだ…",approved,2025-08-16 11:16:48+00,2002
50048,110492,,一生独身だったらお金がないと老後誰も寄り付かない。,approved,2025-08-16 13:35:36+00,2007
50049,110480,,今すぐにでも結婚したい！！！,approved,2025-08-16 14:54:01+00,
50050,110348,,無理。信仰は自由かもしれないけど、創価も信仰宗教も気持ち悪い。,approved,2025-08-16 20:25:29+00,964
50051,110529,,これも難しい問題ですね。,approved,2025-08-17 00:34:11+00,2002
50052,81181,,Life360というアプリおすすめです！,approved,2025-08-17 08:46:55+00,2007
51137,110532,,同業者なので。,approved,2025-08-22 12:51:54+00,2002
50055,110480,,コロナ禍ですぐに結婚したい人が増えてるんじゃないかな？,approved,2025-08-17 09:10:23+00,2004
50057,110532,,"今の旦那は付き合っている時から給与明細を見せてもらっています。
今年はボーナスないですが、ボーナスの金額も把握しています。",approved,2025-08-17 09:45:14+00,2007
50059,110478,,わたしは長男と結婚しました。もともとの性格もあるかと思いますが、責任感があり、いざというときに頼りになりますよ。ただ要領が悪いと感じる部分は多々ありますね…。,approved,2025-08-17 09:50:04+00,964
50060,109090,,"旦那が仕事行く前に少し、仕事から帰って来てからは子供の事とか仕事の事とかベッド入って寝るまで何かしらずーっと喋ってるかも。
テレビみたりしてる時はテレビみたいからお互いあんま喋らんけど、、、",approved,2025-08-17 10:03:50+00,2008
50061,110529,,"こっちに比べて結婚できるという人が多いね。なぜだろう？
大好きな彼氏が創価学会員だったら、あなたは結婚できますか？
https://anke.jp/110348.html",approved,2025-08-17 10:10:40+00,2005
50062,110529,,祖父祖母が天理教だったから。,approved,2025-08-17 10:13:33+00,2003
50063,110529,,&gt;&gt;4 ご両親とあなたは信者ではないということですか？身内に対して強制しない宗教なんですかね。,approved,2025-08-17 10:23:17+00,
50064,110529,,あまり注目されてない宗教だと思うだけに、当事者さんたちのコメントを読んでみたいと思った。,approved,2025-08-17 10:45:40+00,
50065,110529,,結婚を考えていた彼が宗教に入ってたことが判明し別れました。彼自身は信じておらず先輩の誘いで断れなかったそうですが今後の人付き合いのことを考え別れを決意しました。,approved,2025-08-17 10:45:53+00,964
50068,110348,,仏教系と神道系はマジ無理,approved,2025-08-17 11:09:26+00,2007
50069,110529,,無宗教ですが、天理教は他人のために尽くす思想が強いイメージで、極端な偏向はないように思えるので、特に問題なく感じましたら。でも、宗教によっては無理かも。,approved,2025-08-17 12:13:20+00,
50074,110529,,"祖母が天理教だったけど、母親は全く。
勧誘とかは無さそう。",approved,2025-08-17 15:32:04+00,2003
50075,110529,,どんな宗教でもいや。,approved,2025-08-17 17:04:06+00,964
50077,110529,,どの宗教に入ってるかではなく、人柄を見ます。,approved,2025-08-17 17:46:34+00,
50078,110348,,多様性を認めるようになった今の時代でも、宗教のことを気にして別れたり、結婚を諦めたりする方が多くて驚いています。関係ないですよ。結局は、人柄です。私の彼は学会員で、勤行をあげたり集まりに参加したりしています。親戚には学会員の人もいれば、そうでない方もいます。彼の人間性は素晴らしく、結婚を決めました。無理な勧誘は一切しませんし、周りには学会以外の友達もたくさんいます。宗教で一人の人間を見るのは差別的だと思います。(犯罪行為等を行う組織ならば話は別ですが、、、),approved,2025-08-17 17:59:32+00,2001
50079,107348,,"今までで15人くらい会いました。
結果としては、彼氏1、ヤリモク3、副業の勧誘1(その他10)でした。お付き合いした1人も1ヶ月弱でお別れしてしまい、幻だったのかな？と思っています。人生のネタは増えますが、恋人はなかなかできません。",approved,2025-08-17 19:21:03+00,
50080,110529,,天理教は、昔の知り合いが天理教で、礼拝みたいなの出たことあるのですが、踊って楽しそうでしたよ。天理教の人たち、とても親切だったので、天理教なら問題ないかな。,approved,2025-08-17 19:51:19+00,2010
50083,110529,,相手の家が教会の長男とかだったら、結婚したらもう365日一生のことになります…宗教心がなかったのでいくら彼のことが好きでも頑張れませんでした,approved,2025-08-18 00:51:50+00,2002
50087,105047,,結婚当時はめちゃくちゃ相手は低かった。後から伸び代ありそうならいいと思う。結婚する年齢にもよる。20代なら300万でも全然いいけど30半ば越えて450ないのはきつい。現在は一馬力でゆとりの生活が出来るが結婚当初はなかったので潜在能力を見極める必要がある。,approved,2025-08-18 07:45:12+00,2003
50089,110415,,"旦那が20キロ
私が10キロ超
お互い見た目がだいぶ変わった。",approved,2025-08-18 07:52:20+00,2003
50090,110532,,"交際2ヶ月頃に税金の話をしていたらさらっと年収を言っていました。
その後、すぐ同棲するようになった頃には源泉徴収が部屋に置いてありました。",approved,2025-08-18 09:47:52+00,
50092,110532,,アプリで知り合ったので、付き合う前に大体の年収は聞きました。,approved,2025-08-18 11:29:07+00,2008
53224,109236,,"だいたい2〜3万円です。
学生の頃は1万円くらいだったかなあ。",approved,2025-09-04 07:00:02+00,2005
50093,109065,,"むしろ言ってあげないとかわいそう。
早めに気づかせて、よそで恥かかさないようにしてあげるのが友達かと。",approved,2025-08-18 12:38:48+00,2003
50095,110532,,"今の旦那と付き合っている頃、バイトする前にここはいくらなど金額の話もして事前に知っていて、お給料貰ってから明細書も自然と見せてくれていました。
私のお給料も知っていて、お互い就職する時も知っていました。",approved,2025-08-18 13:35:35+00,2001
50096,110532,,大体知ってる人、多いんだね。これは意外な結果。,approved,2025-08-18 15:55:10+00,2003
50097,110529,,&gt;&gt;15 近くの神社やお寺に毎日お参りしても何も違和感ないのだが、集団で熱心に選挙活動したりして国の形を変えてしまわれることに違和感を感じるだけです。,approved,2025-08-18 18:08:11+00,2002
50098,109065,,言って上げましょう。外で恥かかれるのが忍びない,approved,2025-08-18 18:22:38+00,2009
50099,110348,,みなさんの貴重なご意見ありがとうございました。とても親切なコメントにどう返信したらよいか、正直返信するのが怖かったです。私の判断は正しかったということになりますね。でも、いまだにあの時の彼を忘れることができません🤣何度も大泣きして顔がパンパンになり、会社に仮病を使ったことが今ではいい思い出です。彼が初めてあの宗教の広報ビデオを持ってきて一緒に観たことも、いやあ懐かしい〜,approved,2025-08-18 18:48:59+00,
50100,110532,,付き合って1年くらいで、教えてくれて明細書見せてくれました😄,approved,2025-08-18 18:53:09+00,2007
50101,107348,,やりとり間もないのにLINEにしよー！って言ってきますよ。あとはやりとりが短文！捌いてる感半端ないから分かりやすい。,approved,2025-08-18 20:10:48+00,2007
50102,110532,,社長なので自分で年収決めてるようで、教えてくれました。,approved,2025-08-18 20:10:53+00,
50104,110532,,最近の女性はしっかりしてるなあ,approved,2025-08-18 21:57:11+00,2008
50105,110532,,"旦那の給料明細。クレジットの使用通知。すべて私が管理してますので…
旦那は月のお小遣いだけが唯一、何に使ったかわからないものになります。でも、そのお小遣いも私がおろして渡しているので、総額も分かってます(*^ω^*)",approved,2025-08-18 22:47:51+00,2008
50106,110542,,だと思いますが、あまり重苦しく考えない方が良いかと思います。,approved,2025-08-18 23:23:21+00,
50107,110532,,&gt;&gt;10 日本ぐらいみたいだね。妻からの夫への小遣い制度って。,approved,2025-08-18 23:27:37+00,
50109,110532,,彼氏は結構大きな会社に勤めていて、彼の仕事内容を知っていればそのポジションはどのくらいの年収なのかインターネットで調べればわかっちゃいます。,approved,2025-08-19 04:32:22+00,2005
50110,110407,,自論ですが、結婚は人生一度きりのことだと思っています。古いと思われるかもしれませんが、私ももし離婚することがあれば、そに先再婚はしないつもりです。尚、バツイチな上子持ちなら以ての外。交際しませんね。,approved,2025-08-19 04:36:21+00,964
50112,110480,,コロナで焦る気持ちはあるけど、異性と交流する機会が減って、胸キュン度が確実に減ってる。私だけ？,approved,2025-08-19 10:11:23+00,2008
50113,107571,,相手がこれも出会いの１つで運命だよねって言ってくれたので親には付き合って3ヶ月で挨拶に行き、出会い方も全部素直に言ってくれました。付き合って1年で結婚する宣言もしてくれて現実になりました。,approved,2025-08-19 13:20:52+00,
50114,110476,,長く一緒にいても疲れない、鬱陶しそうな感じがしない草食が良いです,approved,2025-08-19 13:40:10+00,2004
50115,110478,,"一人っ子ですが家庭が複雑だったので独立心旺盛で金銭感覚も家事もしっかりしています。
友達の夫は兄、姉がいるのですが、兄姉両心身ともに疾患があって友達の夫にものすごく負担がかかっている上に、収入もないので万が一のことがあったときに相続で揉めそうだと言っています。
しがらみが少ないのって・・楽です",approved,2025-08-19 13:43:37+00,2002
50116,110532,,"晩婚のせいか、お財布は双方それぞれ管理してるので私の年収は知られていませんが、彼は転職していて転職時の提案された年収を聞いているので概ね把握しています。
金遣いあらいひとでなければ、完全に把握してなくてもまぁやっていけるかな。
でもこどもできたりしたらちゃんと計画必要ですし。お金って切り出しにくいですよね。うまくそういうお話もできると良いですね。",approved,2025-08-19 13:50:53+00,
50117,110348,,自分だけならまだしも、身内にまで勧誘とかされそうで怖いし、迷惑かかりそうだから結婚は諦めます。,approved,2025-08-19 15:01:40+00,2010
50118,110476,,家庭は安らげる場所でありたいので、ガツガツした人よりもおっとりした癒し系の人が良いです！,approved,2025-08-19 15:04:17+00,2003
50119,110529,,仏教とクリスチャン以外の宗教は、実態がよく分からないので怖い。,approved,2025-08-19 15:06:34+00,
50120,83203,,専業ですが、たまに家事を手伝ってもらいますよ。感謝の一言は忘れないようにしてます。,approved,2025-09-11 01:42:12+00,
