id;post_id;choice;count;url;create_date
31414;347807;いいえ;"0";"0";2024-01-28 10:19:25
31415;347841;はい;"0";"0";2024-01-28 10:26:56
31416;347841;いいえ;"0";"0";2024-01-28 10:26:56
31417;347863;やってみたい;"0";"0";2024-01-28 10:32:23
31418;347863;いつも通りに食べたい;"0";"0";2024-01-28 10:32:23
31419;347887;はい;"0";"0";2024-01-28 10:38:37
31420;347887;いいえ;"0";"0";2024-01-28 10:38:37
31421;348065;貯める自信がある;"0";"0";2024-01-28 11:36:29
31422;348065;絶対に無理;"0";"0";2024-01-28 11:36:29
31423;348081;ある;"0";"0";2024-01-28 11:41:16
31424;348081;ない;"0";"0";2024-01-28 11:41:16
31425;348085;ある（手数料がかかるのを知っていた）;"0";"0";2024-01-28 11:41:32
31426;348085;ある（手数料がかかるのを知らなかった）;"0";"0";2024-01-28 11:41:32
31427;348085;ない;"0";"0";2024-01-28 11:41:32
31428;348095;現在、利用している;"0";"0";2024-01-28 11:45:24
31429;348095;過去に利用したことがある;"0";"0";2024-01-28 11:45:24
31430;348095;一度も利用したことがない;"0";"0";2024-01-28 11:45:24
31431;348161;はい;"0";"0";2024-01-28 12:00:37
31432;348161;いいえ;"0";"0";2024-01-28 12:00:37
31433;348214;賛成;"0";"0";2024-01-28 12:14:04
31434;348214;反対;"0";"0";2024-01-28 12:14:04
31435;348228;はい;"0";"0";2024-01-28 12:18:43
31436;348228;いいえ;"0";"0";2024-01-28 12:18:43
31437;348259;無料だから仕方がない;"0";"0";2024-01-28 12:27:39
31438;348259;酷い;"0";"0";2024-01-28 12:27:39
31439;348259;十分だと思う;"0";"0";2024-01-28 12:27:39
31440;348290;必要;"0";"0";2024-01-28 12:33:30
31441;348290;必要ない;"0";"0";2024-01-28 12:33:30
31442;348390;ある;"0";"0";2024-01-28 12:56:13
31443;348390;ない;"0";"0";2024-01-28 12:56:13
31444;348435;3km以内;"0";"0";2024-01-28 13:14:13
31445;348435;5km以内;"0";"0";2024-01-28 13:14:13
31446;348435;10km以内;"0";"0";2024-01-28 13:14:13
31447;348435;20km以内;"0";"0";2024-01-28 13:14:13
31448;348435;20km以上でも行く;"0";"0";2024-01-28 13:14:13
31449;348538;かかる;"0";"0";2024-01-28 14:32:17
31450;348538;かからない;"0";"0";2024-01-28 14:32:17
31451;348554;出た;"0";"0";2024-01-28 14:41:11
31452;348554;出ない;"0";"0";2024-01-28 14:41:11
31453;348563;ある;"0";"0";2024-01-28 14:50:39
31454;348563;ない;"0";"0";2024-01-28 14:50:39
31455;348567;10日;"0";"0";2024-01-28 14:52:41
31456;348567;21日;"0";"0";2024-01-28 14:52:41
31457;348567;25日;"0";"0";2024-01-28 14:52:41
31458;348567;これ以外;"0";"0";2024-01-28 14:52:41
31459;348570;はい;"0";"0";2024-01-28 14:56:27
31460;348570;いいえ;"0";"0";2024-01-28 14:56:27
31461;348577;貯めている;"0";"0";2024-01-28 15:02:15
31462;348577;貯めていない;"0";"0";2024-01-28 15:02:15
31463;348580;ある;"0";"0";2024-01-28 15:03:05
31464;348580;ない;"0";"0";2024-01-28 15:03:05
31465;348585;ある;"0";"0";2024-01-28 15:04:50
31466;348585;ない;"0";"0";2024-01-28 15:04:51
31467;348590;ある;"0";"0";2024-01-28 15:05:51
31468;348590;ない;"0";"0";2024-01-28 15:05:51
31469;348593;食べていた;"0";"0";2024-01-28 15:06:29
31470;348593;食べていない;"0";"0";2024-01-28 15:06:29
31471;348601;ある;"0";"0";2024-01-28 15:07:28
31472;348601;ない;"0";"0";2024-01-28 15:07:28
31473;348622;実際のお店;"0";"0";2024-01-28 15:11:19
31474;348622;ネット;"0";"0";2024-01-28 15:11:19
31475;348633;貯めている;"0";"0";2024-01-28 15:13:19
31476;348633;貯めていない;"0";"0";2024-01-28 15:13:19
31477;348640;電子受け取り;"0";"0";2024-01-28 15:15:25
31478;348640;コンビニ受け取り;"0";"0";2024-01-28 15:15:25
31479;348640;その他;"0";"0";2024-01-28 15:15:25
31480;348671;はい;"0";"0";2024-01-28 15:23:41
31481;348671;いいえ;"0";"0";2024-01-28 15:23:41
31482;348867;利用している;"0";"0";2024-01-28 16:44:41
31483;348867;利用していない;"0";"0";2024-01-28 16:44:41
31484;348912;ある;"0";"0";2024-01-28 17:03:19
31485;348912;ない;"0";"0";2024-01-28 17:03:19
31486;348957;ある;"0";"0";2024-01-28 17:19:00
31487;348957;ない;"0";"0";2024-01-28 17:19:00
31488;349072;毎日;"0";"0";2024-01-28 18:23:51
31489;349072;"2,3日に一回";"0";"0";2024-01-28 18:23:51
31490;349072;週に1回;"0";"0";2024-01-28 18:23:51
31491;349078;2万円未満;"0";"0";2024-01-28 18:25:46
31492;349078;2万円;"0";"0";2024-01-28 18:25:46
31493;349078;3万円;"0";"0";2024-01-28 18:25:46
31494;349078;それ以上;"0";"0";2024-01-28 18:25:46
31495;349250;ある;"0";"0";2024-01-28 20:17:18
31496;349250;ない;"0";"0";2024-01-28 20:17:18
31499;349462;ある;"0";"0";2024-01-28 22:24:44
31500;349462;ない;"0";"0";2024-01-28 22:24:44
31501;349498;ある;"0";"0";2024-01-28 22:48:35
31502;349498;ない;"0";"0";2024-01-28 22:48:35
31503;349631;はい;"0";"0";2024-01-28 23:20:13
31504;349631;いいえ;"0";"0";2024-01-28 23:20:13
31505;349715;はい;"0";"0";2024-01-29 00:05:26
31506;349715;いいえ;"0";"0";2024-01-29 00:05:26
31507;349808;分割;"0";"0";2024-01-29 05:49:55
31508;349808;一括;"0";"0";2024-01-29 05:49:55
31521;349844;友人;"0";"0";2024-01-29 07:01:34
31522;349844;家族;"0";"0";2024-01-29 07:01:34
31523;349844;学校や職場;"0";"0";2024-01-29 07:01:34
31524;349844;インターネット検索;"0";"0";2024-01-29 07:01:34
31525;349844;SNS;"0";"0";2024-01-29 07:01:34
31526;349844;YouTube;"0";"0";2024-01-29 07:01:34
31527;349844;テレビ;"0";"0";2024-01-29 07:01:34
31528;349844;新聞;"0";"0";2024-01-29 07:01:34
31529;349844;雑誌;"0";"0";2024-01-29 07:01:34
31530;349844;書籍;"0";"0";2024-01-29 07:01:34
31531;349844;金融機関・証券会社;"0";"0";2024-01-29 07:01:34
31532;349844;金融セミナー・講座;"0";"0";2024-01-29 07:01:34
31533;349844;その他;"0";"0";2024-01-29 07:01:34
31534;349844;マネー情報を仕入れていない;"0";"0";2024-01-29 07:01:34
31535;349956;チューブ派;"0";"0";2024-01-29 08:35:57
31536;349956;ニンニクそのもの派;"0";"0";2024-01-29 08:35:57
31537;349959;チューブ派;"0";"0";2024-01-29 08:37:35
31538;349959;生姜そのまま派;"0";"0";2024-01-29 08:37:35
31539;349965;はい;"0";"0";2024-01-29 08:40:11
31540;349965;いいえ;"0";"0";2024-01-29 08:40:11
31541;349974;腹立たしい、責任を追求するべきだ;"0";"0";2024-01-29 08:45:34
31542;349974;次回から報告する、で良い。;"0";"0";2024-01-29 08:45:34
31543;350001;はい;"0";"0";2024-01-29 08:57:47
31544;350001;いいえ;"0";"0";2024-01-29 08:57:47
31545;350012;ある;"0";"0";2024-01-29 09:00:53
31546;350012;ない;"0";"0";2024-01-29 09:00:53
31547;350016;いる;"0";"0";2024-01-29 09:01:38
31548;350016;いない;"0";"0";2024-01-29 09:01:38
31549;350042;アリ;"0";"0";2024-01-29 09:23:06
31550;350042;ナシ;"0";"0";2024-01-29 09:23:06
31551;350046;性犯罪をしたなら償わなければいけない;"0";"0";2024-01-29 09:25:20
31552;350046;命を救われた人もいるから返ってきて欲しい;"0";"0";2024-01-29 09:25:20
31553;350050;別に良い;"0";"0";2024-01-29 09:27:32
31554;350050;芸能人じゃないんだからやめた方がいい;"0";"0";2024-01-29 09:27:32
31555;350065;そのまま旧札で保管;"0";"0";2024-01-29 09:31:15
31556;350065;新札に変えて保管;"0";"0";2024-01-29 09:31:15
31557;350065;一旦口座に入れて新しくタンス預金を始める;"0";"0";2024-01-29 09:31:15
31558;350082;可哀想;"0";"0";2024-01-29 09:36:56
31559;350082;可哀想ではない;"0";"0";2024-01-29 09:36:56
31560;350109;アリ;3;"0";2024-01-29 09:47:32
31561;350109;ナシ;"0";"0";2024-01-29 09:47:32
31562;350124;硬め;"0";"0";2024-01-29 09:55:01
31563;350124;柔らかめ;"0";"0";2024-01-29 09:55:01
31564;350127;はい;"0";"0";2024-01-29 09:56:42
31565;350127;いいえ;"0";"0";2024-01-29 09:56:42
31566;350161;待ち遠しい;"0";"0";2024-01-29 10:11:59
31567;350161;できれば避けたい;"0";"0";2024-01-29 10:11:59
31568;350173;留学をしていた人がいる・いた;"0";"0";2024-01-29 10:16:49
31569;350173;ワーキングホリデーに行っていたがいる・いた;"0";"0";2024-01-29 10:16:49
31570;350173;海外留学をしている人・していた人はいない;"0";"0";2024-01-29 10:16:49
31571;350195;粒あん;"0";"0";2024-01-29 10:31:11
31572;350195;こしあん;"0";"0";2024-01-29 10:31:11
31573;350198;ある(コメント欄へ);"0";"0";2024-01-29 10:32:51
31574;350198;ない;"0";"0";2024-01-29 10:32:51
31575;350201;手作り;"0";"0";2024-01-29 10:35:29
31576;350201;市販のもの;"0";"0";2024-01-29 10:35:29
31577;350204;ある(コメント欄へ);"0";"0";2024-01-29 10:36:15
31578;350204;ない;"0";"0";2024-01-29 10:36:15
31579;350207;長男;"0";"0";2024-01-29 10:37:00
31580;350207;次男;"0";"0";2024-01-29 10:37:00
31581;350207;三男(末っ子);"0";"0";2024-01-29 10:37:00
31582;350210;飼っている;"0";"0";2024-01-29 10:38:23
31583;350210;飼っていない;"0";"0";2024-01-29 10:38:23
31584;350210;飼い始めて猫アレルギーになった;"0";"0";2024-01-29 10:38:23
31585;350740;はい;"0";"0";2024-01-29 11:46:06
31586;350740;いいえ;"0";"0";2024-01-29 11:46:06
31587;350788;賛成;"0";"0";2024-01-29 12:00:07
31588;350788;反対;"0";"0";2024-01-29 12:00:07
31589;350813;はい;"0";"0";2024-01-29 12:06:07
31590;350813;いいえ;"0";"0";2024-01-29 12:06:07
31591;350819;はい;"0";"0";2024-01-29 12:06:51
31592;350819;いいえ;"0";"0";2024-01-29 12:06:51
31593;350841;はい;"0";"0";2024-01-29 12:12:36
31594;350841;いいえ;"0";"0";2024-01-29 12:12:36
31595;350865;ある;"0";"0";2024-01-29 12:19:40
31596;350865;ない;"0";"0";2024-01-29 12:19:40
31597;350876;フェイク動画だと分かった;"0";"0";2024-01-29 12:23:25
31598;350876;フェイク動画だと思わなかった;"0";"0";2024-01-29 12:23:25
31599;350876;フェイク動画を見たことがない;"0";"0";2024-01-29 12:23:25
31600;350924;磨く;"0";"0";2024-01-29 12:28:13
31601;350924;磨かない;"0";"0";2024-01-29 12:28:13
31602;350941;はい;"0";"0";2024-01-29 12:32:11
31603;350941;いいえ;"0";"0";2024-01-29 12:32:11
31604;350990;ある（気付かず利用してしまった）;"0";"0";2024-01-29 12:51:49
31605;350990;ある（利用前に変更した）;"0";"0";2024-01-29 12:51:49
31606;350990;ない;"0";"0";2024-01-29 12:51:49
31607;350990;クレジットカードは利用していない;"0";"0";2024-01-29 12:51:49
31608;351047;同じことしている;"0";"0";2024-01-29 13:29:48
31609;351047;そんなことしていない;"0";"0";2024-01-29 13:29:48
31610;351183;経験した;"0";"0";2024-01-29 14:35:08
31611;351183;経験していない;"0";"0";2024-01-29 14:35:08
31612;351203;ある;"0";"0";2024-01-29 14:37:52
31613;351203;ない;"0";"0";2024-01-29 14:37:52
31614;351302;アリ;"0";"0";2024-01-29 15:06:30
31615;351302;ナシ;"0";"0";2024-01-29 15:06:30
31616;351309;はい;"0";"0";2024-01-29 15:07:22
31617;351309;いいえ;"0";"0";2024-01-29 15:07:22
31621;351619;いる;"0";"0";2024-01-29 18:56:50
31622;351619;いない;"0";"0";2024-01-29 18:56:50
31623;351622;ある（現在している）;"0";"0";2024-01-29 18:58:43
31624;351622;ある（過去していた）;"0";"0";2024-01-29 18:58:43
31625;351622;ない;"0";"0";2024-01-29 18:58:43
31626;351625;思う;"0";"0";2024-01-29 19:03:10
31627;351625;思わない;"0";"0";2024-01-29 19:03:10
31628;351637;応募した;"0";"0";2024-01-29 19:07:32
31629;351637;応募していない;"0";"0";2024-01-29 19:07:32
31630;351645;応募した;"0";"0";2024-01-29 19:12:49
31631;351645;応募していない;3;"0";2024-01-29 19:12:49
31632;351659;持っている;"0";"0";2024-01-29 19:28:07
31633;351659;持っていない;"0";"0";2024-01-29 19:28:07
31634;351706;はい;"0";"0";2024-01-29 20:32:37
31635;351706;いいえ;"0";"0";2024-01-29 20:32:37
31636;351709;アリ;"0";"0";2024-01-29 20:33:33
31637;351709;ナシ;"0";"0";2024-01-29 20:33:33
31638;351739;ある;"0";"0";2024-01-29 21:09:26
31639;351739;ない;"0";"0";2024-01-29 21:09:26
31640;351813;はい;"0";"0";2024-01-29 22:02:51
31641;351813;いいえ;"0";"0";2024-01-29 22:02:51
31642;351877;お金の勉強系;"0";"0";2024-01-30 05:54:36
31643;351877;節約系;"0";"0";2024-01-30 05:54:36
31644;351877;ポイ活系;"0";"0";2024-01-30 05:54:36
31645;351877;貯金・貯蓄系;"0";"0";2024-01-30 05:54:36
31646;351877;家計管理系;"0";"0";2024-01-30 05:54:36
31647;351877;副業系;"0";"0";2024-01-30 05:54:36
31648;351877;投資全般系;"0";"0";2024-01-30 05:54:36
31649;351877;節税・税金対策系;"0";"0";2024-01-30 05:54:36
31650;351877;お金のニュース・トレンド系;"0";"0";2024-01-30 05:54:36
31651;351877;その他;"0";"0";2024-01-30 05:54:36
31652;351877;お金系のYouTubeを観ない;"0";"0";2024-01-30 05:54:36
31653;351892;はい;"0";"0";2024-01-30 07:40:29
31654;351892;いいえ;4;"0";2024-01-30 07:40:29
31655;351895;はい;"0";"0";2024-01-30 07:42:00
31656;351895;いいえ;"0";"0";2024-01-30 07:42:00
31657;351987;10時10分;"0";"0";2024-01-30 08:25:12
31658;351987;9時15分;"0";"0";2024-01-30 08:25:12
31659;351987;8時20分;"0";"0";2024-01-30 08:25:12
31660;351987;その他;"0";"0";2024-01-30 08:25:12
31661;352003;そう思う;"0";"0";2024-01-30 08:32:26
31662;352003;思わない;"0";"0";2024-01-30 08:32:26
31663;352007;ある;"0";"0";2024-01-30 08:33:19
31664;352007;ない;"0";"0";2024-01-30 08:33:19
31665;352018;はい;"0";"0";2024-01-30 08:42:48
31666;352018;いいえ;"0";"0";2024-01-30 08:42:48
31667;352021;ある;"0";"0";2024-01-30 08:43:26
31668;352021;ない;"0";"0";2024-01-30 08:43:26
31669;352041;問題である;"0";"0";2024-01-30 08:55:41
31670;352041;問題ではない;"0";"0";2024-01-30 08:55:41
31671;352045;はい;"0";"0";2024-01-30 08:56:45
31672;352045;いいえ;"0";"0";2024-01-30 08:56:45
31673;352055;はい;"0";"0";2024-01-30 09:05:33
31674;352055;いいえ;"0";"0";2024-01-30 09:05:33
31675;352063;アリ;"0";"0";2024-01-30 09:08:55
31676;352063;ナシ;"0";"0";2024-01-30 09:08:55
31677;352066;ある;"0";"0";2024-01-30 09:09:39
31678;352066;ない;"0";"0";2024-01-30 09:09:39
31679;352069;嫌だ;"0";"0";2024-01-30 09:10:54
31680;352069;別に良い;2;"0";2024-01-30 09:10:54
31681;352072;はい;"0";"0";2024-01-30 09:11:32
31682;352072;いいえ;"0";"0";2024-01-30 09:11:32
31683;352081;納得できる;"0";"0";2024-01-30 09:17:43
31684;352081;納得できない;"0";"0";2024-01-30 09:17:43
31685;352095;はい;"0";"0";2024-01-30 09:28:31
31686;352095;いいえ;"0";"0";2024-01-30 09:28:31
31687;352099;はい;"0";"0";2024-01-30 09:29:43
31688;352099;いいえ;"0";"0";2024-01-30 09:29:43
31689;352106;はい;"0";"0";2024-01-30 09:34:26
31690;352106;いいえ;"0";"0";2024-01-30 09:34:26
31691;352117;ある;"0";"0";2024-01-30 09:39:36
31692;352117;ない;"0";"0";2024-01-30 09:39:36
31693;352134;オンライン;"0";"0";2024-01-30 10:02:34
31694;352134;店舗;"0";"0";2024-01-30 10:02:34
31695;352137;思う;"0";"0";2024-01-30 10:03:49
31696;352137;思わない;"0";"0";2024-01-30 10:03:49
31697;352161;付けていた;"0";"0";2024-01-30 11:02:51
31698;352161;付けていない;"0";"0";2024-01-30 11:02:51
31699;352219;しょうもない;"0";"0";2024-01-30 11:38:19
31700;352219;議論すべき内容だった;"0";"0";2024-01-30 11:38:19
31701;352226;はい;"0";"0";2024-01-30 11:40:39
31702;352226;いいえ;"0";"0";2024-01-30 11:40:39
31703;352249;はい;"0";"0";2024-01-30 11:56:12
31704;352249;いいえ;"0";"0";2024-01-30 11:56:12
31705;352268;おかしい;"0";"0";2024-01-30 11:58:45
31706;352268;おかしくない;"0";"0";2024-01-30 11:58:45
31707;352278;はい;"0";"0";2024-01-30 11:59:21
31708;352278;いいえ;"0";"0";2024-01-30 11:59:21
31709;352300;はい;"0";"0";2024-01-30 12:02:11
31710;352300;いいえ;"0";"0";2024-01-30 12:02:11
31711;352358;全額使わず残っているので裏金ではない;"0";"0";2024-01-30 12:31:00
31712;352358;使ってようが使ってなかろうが裏金である;"0";"0";2024-01-30 12:31:00
31713;352471;ある;3;"0";2024-01-30 13:49:25
31714;352471;ない;"0";"0";2024-01-30 13:49:25
31715;352476;身内はやめた方がいいと思う;"0";"0";2024-01-30 13:53:28
31716;352476;身内でも関係ない;"0";"0";2024-01-30 13:53:28
31717;352548;はい;"0";"0";2024-01-30 14:56:26
31718;352548;いいえ;"0";"0";2024-01-30 14:56:26
31719;352565;国会議員の言動ではない;"0";"0";2024-01-30 15:01:24
31720;352565;このくらいは良いと思う;"0";"0";2024-01-30 15:01:24
31721;352573;賛成;"0";"0";2024-01-30 15:03:54
31722;352573;反対;"0";"0";2024-01-30 15:03:54
31723;352579;賛成;"0";"0";2024-01-30 15:05:18
31724;352579;反対;"0";"0";2024-01-30 15:05:18
31725;352597;毎日;"0";"0";2024-01-30 15:20:31
31726;352597;"2,3日に1回";"0";"0";2024-01-30 15:20:31
31727;352597;週に1回;"0";"0";2024-01-30 15:20:31
31728;352597;10日に1回;"0";"0";2024-01-30 15:20:31
31729;352597;2週に1回;"0";"0";2024-01-30 15:20:31
31730;352597;決めてない。気付いたら;"0";"0";2024-01-30 15:20:31
31731;352600;ある;"0";"0";2024-01-30 15:25:47
31732;352600;ない;3;"0";2024-01-30 15:25:47
31733;352800;現在している;"0";"0";2024-01-30 17:13:07
31734;352800;過去にしていた;"0";"0";2024-01-30 17:13:07
31735;352800;全くしていない;"0";"0";2024-01-30 17:13:07
31736;352984;はい;"0";"0";2024-01-30 20:15:39
31737;352984;いいえ;"0";"0";2024-01-30 20:15:39
31738;352993;はい;"0";"0";2024-01-30 20:21:03
31739;352993;いいえ;"0";"0";2024-01-30 20:21:03
31740;352999;困る;"0";"0";2024-01-30 20:28:15
31741;352999;困らない;"0";"0";2024-01-30 20:28:15
31742;353036;できる;"0";"0";2024-01-30 20:40:11
31743;353036;できない;"0";"0";2024-01-30 20:40:11
31744;353043;腹立たしい;"0";"0";2024-01-30 20:43:02
31745;353043;気にならない;"0";"0";2024-01-30 20:43:02
31746;353043;その他;"0";"0";2024-01-30 20:43:02
31747;353049;うまくいく;"0";"0";2024-01-30 20:44:12
31748;353049;うまくいかない;"0";"0";2024-01-30 20:44:12
31749;353059;そう思う;"0";"0";2024-01-30 20:46:35
31750;353059;そう思わない;"0";"0";2024-01-30 20:46:35
31751;353080;使ってる;"0";"0";2024-01-30 21:01:55
31752;353080;使ってない（暖房機能はある）;"0";"0";2024-01-30 21:01:55
31753;353080;使ってない（暖房機能はない）;"0";"0";2024-01-30 21:01:55
31754;353281;現金値引き;"0";"0";2024-01-30 22:38:47
31755;353281;ポイントアップ;"0";"0";2024-01-30 22:38:47
31756;353439;した;"0";"0";2024-01-31 05:29:40
31757;353439;しなかった;"0";"0";2024-01-31 05:29:40
31758;353500;たぶん気づかない。;"0";"0";2024-01-31 08:19:56
31759;353500;ひょっとしたら気づくかも…;"0";"0";2024-01-31 08:19:56
31760;353505;知っていた;"0";"0";2024-01-31 08:28:54
31761;353505;知らなかった;"0";"0";2024-01-31 08:28:54
31762;353509;ある;"0";"0";2024-01-31 08:30:00
31763;353509;ない;"0";"0";2024-01-31 08:30:00
31764;353515;ある;"0";"0";2024-01-31 08:38:46
31765;353515;ない;"0";"0";2024-01-31 08:38:46
31766;353521;している;"0";"0";2024-01-31 08:41:14
31767;353521;していない;"0";"0";2024-01-31 08:41:14
31768;353535;ある;"0";"0";2024-01-31 08:45:19
31769;353535;ない;"0";"0";2024-01-31 08:45:19
31770;353543;ある;"0";"0";2024-01-31 08:48:58
31771;353543;ない;"0";"0";2024-01-31 08:48:58
31772;353546;ある;"0";"0";2024-01-31 09:02:24
31773;353546;ない;"0";"0";2024-01-31 09:02:24
31774;353565;ある;"0";"0";2024-01-31 09:23:35
31775;353565;ない;"0";"0";2024-01-31 09:23:35
31776;353568;ある;"0";"0";2024-01-31 09:24:10
31777;353568;ない;"0";"0";2024-01-31 09:24:10
31778;353571;はい;"0";"0";2024-01-31 09:24:14
31779;353571;いいえ;"0";"0";2024-01-31 09:24:14
31780;353575;ある;"0";"0";2024-01-31 09:25:30
31781;353575;ない;"0";"0";2024-01-31 09:25:30
31782;353582;韓国;"0";"0";2024-01-31 09:27:13
31783;353582;日本;"0";"0";2024-01-31 09:27:13
31784;353582;どちらも滅びない;"0";"0";2024-01-31 09:27:13
31785;353598;自民党;"0";"0";2024-01-31 09:30:20
31786;353598;立憲民主党;"0";"0";2024-01-31 09:30:20
31787;353603;コロナが流行っている;"0";"0";2024-01-31 09:31:51
31788;353603;インフルが流行っている;"0";"0";2024-01-31 09:31:51
31789;353603;他の感染症が流行っている;"0";"0";2024-01-31 09:31:51
31790;353603;何も流行っていない;"0";"0";2024-01-31 09:31:51
31791;353611;ある;"0";"0";2024-01-31 09:35:26
31792;353611;ない;"0";"0";2024-01-31 09:35:27
31793;353631;アリ;"0";"0";2024-01-31 09:40:52
31794;353631;ナシ;"0";"0";2024-01-31 09:40:52
31795;353651;ある;"0";"0";2024-01-31 09:45:54
31796;353651;ない;"0";"0";2024-01-31 09:45:54
31797;353946;付けている（補償してもらったことがある）;"0";"0";2024-01-31 13:01:58
31798;353946;付けている（補償してもらったことはない）;"0";"0";2024-01-31 13:01:58
31799;353946;付けていない;"0";"0";2024-01-31 13:01:58
31800;353949;逃げ;"0";"0";2024-01-31 13:04:02
31801;353949;逃げではない;"0";"0";2024-01-31 13:04:02
31802;353953;賛成;"0";"0";2024-01-31 13:05:56
31803;353953;反対;"0";"0";2024-01-31 13:05:56
31804;353959;賛成;"0";"0";2024-01-31 13:08:35
31805;353959;反対;"0";"0";2024-01-31 13:08:35
31806;353963;賛成;"0";"0";2024-01-31 13:09:46
31807;353963;反対;"0";"0";2024-01-31 13:09:47
31808;353967;する;"0";"0";2024-01-31 13:12:32
31809;353967;しない;"0";"0";2024-01-31 13:12:32
31810;353984;賛成;"0";"0";2024-01-31 13:24:33
31811;353984;反対;"0";"0";2024-01-31 13:24:33
31812;353990;良いと思う;"0";"0";2024-01-31 13:27:33
31813;353990;おかしいと思う;"0";"0";2024-01-31 13:27:33
31814;354017;必要;"0";"0";2024-01-31 13:40:07
31815;354017;必要ではない;"0";"0";2024-01-31 13:40:07
31816;354053;月1回;"0";"0";2024-01-31 14:01:57
31817;354053;数ヶ月に1回;"0";"0";2024-01-31 14:01:57
31818;354053;決めてない;"0";"0";2024-01-31 14:01:57
31819;354162;ありがたい;"0";"0";2024-01-31 15:20:30
31820;354162;いらない。それより利率上げてほしい;"0";"0";2024-01-31 15:20:30
31821;354173;ほしい;"0";"0";2024-01-31 15:23:56
31822;354173;ほしくない;"0";"0";2024-01-31 15:23:56
31823;354179;言える;"0";"0";2024-01-31 15:24:58
31824;354179;言えない;"0";"0";2024-01-31 15:24:58
31825;354197;はい;"0";"0";2024-01-31 15:28:05
31826;354197;いいえ;"0";"0";2024-01-31 15:28:05
31827;354202;はい;"0";"0";2024-01-31 15:28:54
31828;354202;いいえ;"0";"0";2024-01-31 15:28:54
31829;354205;はい;"0";"0";2024-01-31 15:30:32
31830;354205;いいえ;"0";"0";2024-01-31 15:30:32
31831;354316;参加したい;"0";"0";2024-01-31 16:37:05
31832;354316;参加しなくて良い;"0";"0";2024-01-31 16:37:05
31833;354417;ある;"0";"0";2024-01-31 17:54:32
31834;354417;ない;"0";"0";2024-01-31 17:54:32
31835;354417;Tマネーは利用していない;"0";"0";2024-01-31 17:54:32
31836;354423;信用金庫;"0";"0";2024-01-31 17:58:53
31837;354423;銀行;"0";"0";2024-01-31 17:58:53
31838;354454;はい;"0";"0";2024-01-31 18:23:12
31839;354454;いいえ;"0";"0";2024-01-31 18:23:12
31840;354522;検索;"0";"0";2024-01-31 19:54:27
31841;354522;知人から教えてもらった;"0";"0";2024-01-31 19:54:27
31842;354522;SNS;"0";"0";2024-01-31 19:54:27
31843;354581;賛成;"0";"0";2024-01-31 20:15:07
31844;354581;反対;"0";"0";2024-01-31 20:15:07
31845;354596;高い;"0";"0";2024-01-31 20:17:51
31846;354596;安い;"0";"0";2024-01-31 20:17:51
31847;354596;妥当;"0";"0";2024-01-31 20:17:51
31848;354610;はい;"0";"0";2024-01-31 20:21:57
31849;354610;いいえ;"0";"0";2024-01-31 20:21:57
31850;354615;そっくりだった;"0";"0";2024-01-31 20:22:31
31851;354615;そっくりではなかった;"0";"0";2024-01-31 20:22:31
31852;354622;はい;"0";"0";2024-01-31 20:23:42
31853;354622;いいえ;"0";"0";2024-01-31 20:23:42
31854;354622;そんなことよりもその時の株価の勢い;"0";"0";2024-01-31 20:23:42
31855;354628;はい;"0";"0";2024-01-31 20:25:48
31856;354628;いいえ;"0";"0";2024-01-31 20:25:48
31857;354647;はい;"0";"0";2024-01-31 20:48:12
31858;354647;いいえ;"0";"0";2024-01-31 20:48:12
31859;354687;なる;"0";"0";2024-01-31 21:06:46
31860;354687;見た目が若ければなる;"0";"0";2024-01-31 21:06:46
31861;354687;ならない;"0";"0";2024-01-31 21:06:46
31862;354808;はい;"0";"0";2024-01-31 21:28:24
31863;354808;いいえ;"0";"0";2024-01-31 21:28:24
31864;355084;はい;"0";"0";2024-01-31 22:37:16
31865;355084;いいえ;"0";"0";2024-01-31 22:37:16
31866;355148;はい;"0";"0";2024-01-31 23:12:38
31867;355148;いいえ;"0";"0";2024-01-31 23:12:38
31868;355371;知っている;"0";"0";2024-02-01 08:53:05
31869;355371;知らない;"0";"0";2024-02-01 08:53:05
31870;355397;はい;"0";"0";2024-02-01 09:06:03
31871;355397;いいえ;"0";"0";2024-02-01 09:06:03
31872;355403;はい;"0";"0";2024-02-01 09:08:00
31873;355403;いいえ;"0";"0";2024-02-01 09:08:00
31874;355413;はい;"0";"0";2024-02-01 09:13:06
31875;355413;いいえ;"0";"0";2024-02-01 09:13:06
31876;355423;はい;"0";"0";2024-02-01 09:16:11
31877;355423;いいえ;"0";"0";2024-02-01 09:16:11
31878;355426;賛成;"0";"0";2024-02-01 09:18:31
31879;355426;反対;"0";"0";2024-02-01 09:18:31
31880;355444;話す;"0";"0";2024-02-01 09:26:41
31881;355444;話さない;"0";"0";2024-02-01 09:26:41
31882;355447;ある;"0";"0";2024-02-01 09:28:03
31883;355447;ない;"0";"0";2024-02-01 09:28:03
31884;355450;はい;"0";"0";2024-02-01 09:28:56
31885;355450;いいえ;"0";"0";2024-02-01 09:28:56
31886;355458;１ヶ月未満;"0";"0";2024-02-01 09:32:52
31887;355458;2〜3ヶ月;"0";"0";2024-02-01 09:32:52
31888;355458;4〜6ヶ月;"0";"0";2024-02-01 09:32:52
31889;355458;7〜12ヶ月;"0";"0";2024-02-01 09:32:52
