id;post_id;category_id;is_primary;created_at
40336;133345;24;"0";2025-11-10 08:44:08
40337;133350;24;"0";2025-11-10 08:44:08
40338;133382;24;"0";2025-11-10 08:44:08
40339;133892;24;"0";2025-11-10 08:44:08
40340;134419;24;"0";2025-11-10 08:44:08
40341;134834;24;"0";2025-11-10 08:44:08
40342;135878;24;"0";2025-11-10 08:44:08
40343;135905;24;"0";2025-11-10 08:44:08
40344;136512;24;"0";2025-11-10 08:44:08
40345;137587;24;"0";2025-11-10 08:44:08
40346;138109;24;"0";2025-11-10 08:44:08
40347;138152;24;"0";2025-11-10 08:44:08
40348;138173;24;"0";2025-11-10 08:44:08
40349;138460;24;"0";2025-11-10 08:44:08
40350;139763;24;"0";2025-11-10 08:44:08
40351;139781;24;"0";2025-11-10 08:44:08
40352;142480;24;"0";2025-11-10 08:44:08
40353;149376;24;"0";2025-11-10 08:44:08
40354;149651;24;"0";2025-11-10 08:44:08
40355;153992;24;"0";2025-11-10 08:44:08
40356;157885;24;"0";2025-11-10 08:44:08
40357;159192;24;"0";2025-11-10 08:44:08
40358;159217;24;"0";2025-11-10 08:44:08
40359;160348;24;"0";2025-11-10 08:44:08
40360;160374;24;"0";2025-11-10 08:44:08
40361;161065;24;"0";2025-11-10 08:44:08
40362;163051;24;"0";2025-11-10 08:44:08
40363;167740;24;"0";2025-11-10 08:44:08
40364;168546;24;"0";2025-11-10 08:44:08
40365;169032;24;"0";2025-11-10 08:44:08
40366;169220;24;"0";2025-11-10 08:44:08
40367;169266;24;"0";2025-11-10 08:44:08
40368;169295;24;"0";2025-11-10 08:44:08
40369;169350;24;"0";2025-11-10 08:44:08
40370;169398;24;"0";2025-11-10 08:44:08
40371;169451;24;"0";2025-11-10 08:44:08
40372;171023;24;"0";2025-11-10 08:44:08
40373;171948;24;"0";2025-11-10 08:44:08
40374;172166;24;"0";2025-11-10 08:44:08
40375;172284;24;"0";2025-11-10 08:44:08
40376;172457;24;"0";2025-11-10 08:44:08
40377;173326;24;"0";2025-11-10 08:44:08
40378;173527;24;"0";2025-11-10 08:44:08
40379;173677;24;"0";2025-11-10 08:44:08
40380;173737;24;"0";2025-11-10 08:44:08
40381;173937;24;"0";2025-11-10 08:44:08
40382;174026;24;"0";2025-11-10 08:44:08
40383;174032;24;"0";2025-11-10 08:44:08
40384;174277;24;"0";2025-11-10 08:44:08
40385;174339;24;"0";2025-11-10 08:44:08
40386;174380;24;"0";2025-11-10 08:44:08
40387;174486;24;"0";2025-11-10 08:44:08
40388;174618;24;"0";2025-11-10 08:44:08
40389;175096;24;"0";2025-11-10 08:44:08
40390;175112;24;"0";2025-11-10 08:44:08
40391;175152;24;"0";2025-11-10 08:44:08
40392;175327;24;"0";2025-11-10 08:44:08
40393;175547;24;"0";2025-11-10 08:44:08
40394;175802;24;"0";2025-11-10 08:44:08
40395;176075;24;"0";2025-11-10 08:44:08
40396;176137;24;"0";2025-11-10 08:44:08
40397;181065;24;"0";2025-11-10 08:44:08
40398;181082;24;"0";2025-11-10 08:44:08
40399;182436;24;"0";2025-11-10 08:44:08
40400;183312;24;"0";2025-11-10 08:44:08
40401;184769;24;"0";2025-11-10 08:44:08
40402;187619;24;"0";2025-11-10 08:44:08
40403;188065;24;"0";2025-11-10 08:44:08
40404;188736;24;"0";2025-11-10 08:44:08
40405;196696;24;"0";2025-11-10 08:44:08
40406;198333;24;"0";2025-11-10 08:44:08
40407;198453;24;"0";2025-11-10 08:44:08
40408;198514;24;"0";2025-11-10 08:44:08
40409;198717;24;"0";2025-11-10 08:44:08
40410;199140;24;"0";2025-11-10 08:44:08
40411;201097;24;"0";2025-11-10 08:44:08
40412;201114;24;"0";2025-11-10 08:44:08
40413;201811;24;"0";2025-11-10 08:44:08
40414;201888;24;"0";2025-11-10 08:44:08
40415;202340;24;"0";2025-11-10 08:44:08
40416;202348;24;"0";2025-11-10 08:44:08
40417;202372;24;"0";2025-11-10 08:44:08
40418;202575;24;"0";2025-11-10 08:44:08
40419;202581;24;"0";2025-11-10 08:44:08
40420;203090;24;"0";2025-11-10 08:44:08
40421;203126;24;"0";2025-11-10 08:44:08
40422;204022;24;"0";2025-11-10 08:44:08
40423;204546;24;"0";2025-11-10 08:44:08
40424;205919;24;"0";2025-11-10 08:44:08
40425;205922;24;"0";2025-11-10 08:44:08
40426;205925;24;"0";2025-11-10 08:44:08
40427;205964;24;"0";2025-11-10 08:44:08
40428;206120;24;"0";2025-11-10 08:44:08
40429;206400;24;"0";2025-11-10 08:44:08
40430;206424;24;"0";2025-11-10 08:44:08
40431;206535;24;"0";2025-11-10 08:44:08
40432;206790;24;"0";2025-11-10 08:44:08
40433;206801;24;"0";2025-11-10 08:44:08
40434;206805;24;"0";2025-11-10 08:44:08
40435;206809;24;"0";2025-11-10 08:44:08
40436;206813;24;"0";2025-11-10 08:44:08
40437;206820;24;"0";2025-11-10 08:44:08
40438;206836;24;"0";2025-11-10 08:44:08
40439;207055;24;"0";2025-11-10 08:44:08
40440;207058;24;"0";2025-11-10 08:44:08
40441;207061;24;"0";2025-11-10 08:44:08
40442;207170;24;"0";2025-11-10 08:44:08
40443;207355;24;"0";2025-11-10 08:44:08
40444;207428;24;"0";2025-11-10 08:44:08
40445;207858;24;"0";2025-11-10 08:44:08
40446;208113;24;"0";2025-11-10 08:44:08
40447;208137;24;"0";2025-11-10 08:44:08
40448;208173;24;"0";2025-11-10 08:44:08
40449;208388;24;"0";2025-11-10 08:44:08
40450;208525;24;"0";2025-11-10 08:44:08
40451;208535;24;"0";2025-11-10 08:44:08
40452;208547;24;"0";2025-11-10 08:44:08
40453;208551;24;"0";2025-11-10 08:44:08
40454;208555;24;"0";2025-11-10 08:44:08
40455;208559;24;"0";2025-11-10 08:44:08
40456;208563;24;"0";2025-11-10 08:44:08
40457;208567;24;"0";2025-11-10 08:44:08
40458;208571;24;"0";2025-11-10 08:44:08
40459;208575;24;"0";2025-11-10 08:44:08
40460;208579;24;"0";2025-11-10 08:44:08
40461;208583;24;"0";2025-11-10 08:44:08
40462;208587;24;"0";2025-11-10 08:44:08
40463;208591;24;"0";2025-11-10 08:44:08
40464;208595;24;"0";2025-11-10 08:44:08
40465;208599;24;"0";2025-11-10 08:44:08
40466;208603;24;"0";2025-11-10 08:44:08
40467;208639;24;"0";2025-11-10 08:44:08
40468;208664;24;"0";2025-11-10 08:44:08
40469;209274;24;"0";2025-11-10 08:44:08
40470;210019;24;"0";2025-11-10 08:44:08
40471;210282;24;"0";2025-11-10 08:44:08
40472;211567;24;"0";2025-11-10 08:44:08
40473;211574;24;"0";2025-11-10 08:44:08
40474;211985;24;"0";2025-11-10 08:44:08
40475;211993;24;"0";2025-11-10 08:44:08
40476;212002;24;"0";2025-11-10 08:44:08
40477;212429;24;"0";2025-11-10 08:44:08
40478;213042;24;"0";2025-11-10 08:44:08
40479;213473;24;"0";2025-11-10 08:44:08
40480;213714;24;"0";2025-11-10 08:44:08
40481;214216;24;"0";2025-11-10 08:44:08
40482;214570;24;"0";2025-11-10 08:44:08
40483;214578;24;"0";2025-11-10 08:44:08
40484;214581;24;"0";2025-11-10 08:44:08
40485;214618;24;"0";2025-11-10 08:44:08
40486;214683;24;"0";2025-11-10 08:44:08
40487;214687;24;"0";2025-11-10 08:44:08
40488;214701;24;"0";2025-11-10 08:44:08
40489;214706;24;"0";2025-11-10 08:44:08
40490;214710;24;"0";2025-11-10 08:44:08
40491;214746;24;"0";2025-11-10 08:44:08
40492;215321;24;"0";2025-11-10 08:44:08
40493;215379;24;"0";2025-11-10 08:44:08
40494;216076;24;"0";2025-11-10 08:44:08
40495;216153;24;"0";2025-11-10 08:44:08
40496;216223;24;"0";2025-11-10 08:44:08
40497;216313;24;"0";2025-11-10 08:44:08
40498;216346;24;"0";2025-11-10 08:44:08
40499;216365;24;"0";2025-11-10 08:44:08
40500;216369;24;"0";2025-11-10 08:44:08
40501;216390;24;"0";2025-11-10 08:44:08
40502;216456;24;"0";2025-11-10 08:44:08
40503;216469;24;"0";2025-11-10 08:44:08
40504;217260;24;"0";2025-11-10 08:44:08
40505;217385;24;"0";2025-11-10 08:44:08
40506;217953;24;"0";2025-11-10 08:44:08
40507;218125;24;"0";2025-11-10 08:44:08
40508;218219;24;"0";2025-11-10 08:44:08
40509;218223;24;"0";2025-11-10 08:44:08
40510;218274;24;"0";2025-11-10 08:44:08
40511;218414;24;"0";2025-11-10 08:44:08
40512;218473;24;"0";2025-11-10 08:44:08
40513;218476;24;"0";2025-11-10 08:44:08
40514;218598;24;"0";2025-11-10 08:44:08
40515;218614;24;"0";2025-11-10 08:44:08
40516;218620;24;"0";2025-11-10 08:44:08
40517;218623;24;"0";2025-11-10 08:44:08
40518;218626;24;"0";2025-11-10 08:44:08
40519;218634;24;"0";2025-11-10 08:44:08
40520;218682;24;"0";2025-11-10 08:44:08
40521;218736;24;"0";2025-11-10 08:44:08
40522;218739;24;"0";2025-11-10 08:44:08
40523;218742;24;"0";2025-11-10 08:44:08
40524;218761;24;"0";2025-11-10 08:44:08
40525;218771;24;"0";2025-11-10 08:44:08
40526;218774;24;"0";2025-11-10 08:44:08
40527;218832;24;"0";2025-11-10 08:44:08
40528;218835;24;"0";2025-11-10 08:44:08
40529;218842;24;"0";2025-11-10 08:44:08
40530;218855;24;"0";2025-11-10 08:44:08
40531;218875;24;"0";2025-11-10 08:44:08
40532;218910;24;"0";2025-11-10 08:44:08
40533;218949;24;"0";2025-11-10 08:44:08
40534;218963;24;"0";2025-11-10 08:44:08
40535;218984;24;"0";2025-11-10 08:44:08
40536;219002;24;"0";2025-11-10 08:44:08
40537;219044;24;"0";2025-11-10 08:44:08
40538;219074;24;"0";2025-11-10 08:44:08
40539;219152;24;"0";2025-11-10 08:44:08
40540;219156;24;"0";2025-11-10 08:44:08
40541;219160;24;"0";2025-11-10 08:44:08
40542;219172;24;"0";2025-11-10 08:44:08
40543;219181;24;"0";2025-11-10 08:44:08
40544;219186;24;"0";2025-11-10 08:44:08
40545;219193;24;"0";2025-11-10 08:44:08
40546;219203;24;"0";2025-11-10 08:44:08
40547;219262;24;"0";2025-11-10 08:44:08
40548;219288;24;"0";2025-11-10 08:44:08
40549;219291;24;"0";2025-11-10 08:44:08
40550;219295;24;"0";2025-11-10 08:44:08
40551;219334;24;"0";2025-11-10 08:44:08
40552;219350;24;"0";2025-11-10 08:44:08
40553;219358;24;"0";2025-11-10 08:44:08
40554;219431;24;"0";2025-11-10 08:44:08
40555;219435;24;"0";2025-11-10 08:44:08
40556;219470;24;"0";2025-11-10 08:44:08
40557;219510;24;"0";2025-11-10 08:44:08
40558;219515;24;"0";2025-11-10 08:44:08
40559;219533;24;"0";2025-11-10 08:44:08
40560;219540;24;"0";2025-11-10 08:44:08
40561;219543;24;"0";2025-11-10 08:44:08
40562;219547;24;"0";2025-11-10 08:44:08
40563;219557;24;"0";2025-11-10 08:44:08
40564;219650;24;"0";2025-11-10 08:44:08
40565;219713;24;"0";2025-11-10 08:44:08
40566;219742;24;"0";2025-11-10 08:44:08
40567;219745;24;"0";2025-11-10 08:44:08
40568;219748;24;"0";2025-11-10 08:44:08
40569;219787;24;"0";2025-11-10 08:44:08
40570;219791;24;"0";2025-11-10 08:44:08
40571;219954;24;"0";2025-11-10 08:44:08
40572;219984;24;"0";2025-11-10 08:44:08
40573;220000;24;"0";2025-11-10 08:44:08
40574;220002;24;"0";2025-11-10 08:44:08
40575;220005;24;"0";2025-11-10 08:44:08
40576;220013;24;"0";2025-11-10 08:44:08
40577;220016;24;"0";2025-11-10 08:44:08
40578;220036;24;"0";2025-11-10 08:44:08
40579;220069;24;"0";2025-11-10 08:44:08
40580;220119;24;"0";2025-11-10 08:44:08
40581;220124;24;"0";2025-11-10 08:44:08
40582;220133;24;"0";2025-11-10 08:44:08
40583;220145;24;"0";2025-11-10 08:44:08
40584;220149;24;"0";2025-11-10 08:44:08
40585;220155;24;"0";2025-11-10 08:44:08
40586;220166;24;"0";2025-11-10 08:44:08
40587;220169;24;"0";2025-11-10 08:44:08
40588;220180;24;"0";2025-11-10 08:44:08
40589;220219;24;"0";2025-11-10 08:44:08
40590;220222;24;"0";2025-11-10 08:44:08
40591;220258;24;"0";2025-11-10 08:44:08
40592;220262;24;"0";2025-11-10 08:44:08
40593;220270;24;"0";2025-11-10 08:44:08
40594;220283;24;"0";2025-11-10 08:44:08
40595;220287;24;"0";2025-11-10 08:44:08
40596;220303;24;"0";2025-11-10 08:44:08
40597;220307;24;"0";2025-11-10 08:44:08
40598;220330;24;"0";2025-11-10 08:44:08
40599;220340;24;"0";2025-11-10 08:44:08
40600;220350;24;"0";2025-11-10 08:44:08
40601;220371;24;"0";2025-11-10 08:44:08
40602;220374;24;"0";2025-11-10 08:44:08
40603;220380;24;"0";2025-11-10 08:44:08
40604;220472;24;"0";2025-11-10 08:44:08
40605;220487;24;"0";2025-11-10 08:44:08
40606;220498;24;"0";2025-11-10 08:44:08
40607;220515;24;"0";2025-11-10 08:44:08
40608;220518;24;"0";2025-11-10 08:44:08
40609;220560;24;"0";2025-11-10 08:44:08
40610;220627;24;"0";2025-11-10 08:44:08
40611;220632;24;"0";2025-11-10 08:44:08
40612;220646;24;"0";2025-11-10 08:44:08
40613;220688;24;"0";2025-11-10 08:44:08
40614;220754;24;"0";2025-11-10 08:44:08
40615;220780;24;"0";2025-11-10 08:44:08
40616;220795;24;"0";2025-11-10 08:44:08
40617;220799;24;"0";2025-11-10 08:44:08
40618;220805;24;"0";2025-11-10 08:44:08
40619;220840;24;"0";2025-11-10 08:44:08
40620;220938;24;"0";2025-11-10 08:44:08
40621;220943;24;"0";2025-11-10 08:44:08
40622;220953;24;"0";2025-11-10 08:44:08
40623;220958;24;"0";2025-11-10 08:44:08
40624;220965;24;"0";2025-11-10 08:44:08
40625;220997;24;"0";2025-11-10 08:44:08
40626;221002;24;"0";2025-11-10 08:44:08
40627;221101;24;"0";2025-11-10 08:44:08
40628;221106;24;"0";2025-11-10 08:44:08
40629;221142;24;"0";2025-11-10 08:44:08
40630;221159;24;"0";2025-11-10 08:44:08
40631;221168;24;"0";2025-11-10 08:44:08
40632;221181;24;"0";2025-11-10 08:44:08
40633;221221;24;"0";2025-11-10 08:44:08
40634;221224;24;"0";2025-11-10 08:44:08
40635;221228;24;"0";2025-11-10 08:44:08
40636;221238;24;"0";2025-11-10 08:44:08
40637;221253;24;"0";2025-11-10 08:44:08
40638;221256;24;"0";2025-11-10 08:44:08
40639;221327;24;"0";2025-11-10 08:44:08
40640;221353;24;"0";2025-11-10 08:44:08
40641;221440;24;"0";2025-11-10 08:44:08
40642;221447;24;"0";2025-11-10 08:44:08
40643;221674;24;"0";2025-11-10 08:44:08
40644;221690;24;"0";2025-11-10 08:44:08
40645;221693;24;"0";2025-11-10 08:44:08
40646;221696;24;"0";2025-11-10 08:44:08
40647;221699;24;"0";2025-11-10 08:44:08
40648;221702;24;"0";2025-11-10 08:44:08
40649;221705;24;"0";2025-11-10 08:44:08
40650;221708;24;"0";2025-11-10 08:44:08
40651;221711;24;"0";2025-11-10 08:44:08
40652;221774;24;"0";2025-11-10 08:44:08
40653;221788;24;"0";2025-11-10 08:44:08
40654;221854;24;"0";2025-11-10 08:44:08
40655;221871;24;"0";2025-11-10 08:44:08
40656;221915;24;"0";2025-11-10 08:44:08
40657;221923;24;"0";2025-11-10 08:44:08
40658;222073;24;"0";2025-11-10 08:44:08
40659;222333;24;"0";2025-11-10 08:44:08
40660;223369;24;"0";2025-11-10 08:44:08
40661;223372;24;"0";2025-11-10 08:44:08
40662;223391;24;"0";2025-11-10 08:44:08
40663;223394;24;"0";2025-11-10 08:44:08
40664;223577;24;"0";2025-11-10 08:44:08
40665;223595;24;"0";2025-11-10 08:44:08
40666;223598;24;"0";2025-11-10 08:44:08
40667;223601;24;"0";2025-11-10 08:44:08
40668;223673;24;"0";2025-11-10 08:44:08
40669;223734;24;"0";2025-11-10 08:44:08
40670;223753;24;"0";2025-11-10 08:44:08
40671;223763;24;"0";2025-11-10 08:44:08
40672;223819;24;"0";2025-11-10 08:44:08
40673;223824;24;"0";2025-11-10 08:44:08
40674;223827;24;"0";2025-11-10 08:44:08
40675;223835;24;"0";2025-11-10 08:44:08
40676;224664;24;"0";2025-11-10 08:44:08
40677;224699;24;"0";2025-11-10 08:44:08
40678;224762;24;"0";2025-11-10 08:44:08
40679;224766;24;"0";2025-11-10 08:44:08
40680;224804;24;"0";2025-11-10 08:44:08
40681;224819;24;"0";2025-11-10 08:44:08
40682;224825;24;"0";2025-11-10 08:44:08
40683;224833;24;"0";2025-11-10 08:44:08
40684;224842;24;"0";2025-11-10 08:44:08
40685;224898;24;"0";2025-11-10 08:44:08
40686;224930;24;"0";2025-11-10 08:44:08
40687;224965;24;"0";2025-11-10 08:44:08
40688;224974;24;"0";2025-11-10 08:44:08
40689;224986;24;"0";2025-11-10 08:44:08
40690;224996;24;"0";2025-11-10 08:44:08
40691;225020;24;"0";2025-11-10 08:44:08
40692;225048;24;"0";2025-11-10 08:44:08
40693;225057;24;"0";2025-11-10 08:44:08
40694;225064;24;"0";2025-11-10 08:44:08
40695;225113;24;"0";2025-11-10 08:44:08
40696;225128;24;"0";2025-11-10 08:44:08
40697;225221;24;"0";2025-11-10 08:44:08
40698;225226;24;"0";2025-11-10 08:44:08
40699;225234;24;"0";2025-11-10 08:44:08
40700;225250;24;"0";2025-11-10 08:44:08
40701;225254;24;"0";2025-11-10 08:44:08
40702;225304;24;"0";2025-11-10 08:44:08
40703;225342;24;"0";2025-11-10 08:44:08
40704;225407;24;"0";2025-11-10 08:44:08
40705;225432;24;"0";2025-11-10 08:44:08
40706;225522;24;"0";2025-11-10 08:44:08
40707;225575;24;"0";2025-11-10 08:44:08
40708;225588;24;"0";2025-11-10 08:44:08
40709;225593;24;"0";2025-11-10 08:44:08
40710;225611;24;"0";2025-11-10 08:44:08
40711;225626;24;"0";2025-11-10 08:44:08
40712;225643;24;"0";2025-11-10 08:44:08
40713;225687;24;"0";2025-11-10 08:44:08
40714;225724;24;"0";2025-11-10 08:44:08
40715;225765;24;"0";2025-11-10 08:44:08
40716;225874;24;"0";2025-11-10 08:44:08
40717;225893;24;"0";2025-11-10 08:44:08
40718;225927;24;"0";2025-11-10 08:44:08
40719;225940;24;"0";2025-11-10 08:44:08
40720;225945;24;"0";2025-11-10 08:44:08
40721;225992;24;"0";2025-11-10 08:44:08
40722;226043;24;"0";2025-11-10 08:44:08
40723;226084;24;"0";2025-11-10 08:44:08
40724;226135;24;"0";2025-11-10 08:44:08
40725;226141;24;"0";2025-11-10 08:44:08
40726;226146;24;"0";2025-11-10 08:44:08
40727;226206;24;"0";2025-11-10 08:44:08
40728;226217;24;"0";2025-11-10 08:44:08
40729;226288;24;"0";2025-11-10 08:44:08
40730;226466;24;"0";2025-11-10 08:44:08
40731;226547;24;"0";2025-11-10 08:44:08
40732;226570;24;"0";2025-11-10 08:44:08
40733;226633;24;"0";2025-11-10 08:44:08
40734;226669;24;"0";2025-11-10 08:44:08
40735;226692;24;"0";2025-11-10 08:44:08
40736;226726;24;"0";2025-11-10 08:44:08
40737;226728;24;"0";2025-11-10 08:44:08
40738;226739;24;"0";2025-11-10 08:44:08
40739;226822;24;"0";2025-11-10 08:44:08
40740;226824;24;"0";2025-11-10 08:44:08
40741;226924;24;"0";2025-11-10 08:44:08
40742;226974;24;"0";2025-11-10 08:44:08
40743;226999;24;"0";2025-11-10 08:44:08
40744;227018;24;"0";2025-11-10 08:44:08
40745;227078;24;"0";2025-11-10 08:44:08
40746;227098;24;"0";2025-11-10 08:44:08
40747;227122;24;"0";2025-11-10 08:44:08
40748;227157;24;"0";2025-11-10 08:44:08
40749;227217;24;"0";2025-11-10 08:44:08
40750;227313;24;"0";2025-11-10 08:44:08
40751;227326;24;"0";2025-11-10 08:44:08
40752;227342;24;"0";2025-11-10 08:44:08
40753;227360;24;"0";2025-11-10 08:44:08
40754;227453;24;"0";2025-11-10 08:44:08
40755;227704;24;"0";2025-11-10 08:44:08
40756;227711;24;"0";2025-11-10 08:44:08
40757;227750;24;"0";2025-11-10 08:44:08
40758;227800;24;"0";2025-11-10 08:44:08
40759;227872;24;"0";2025-11-10 08:44:08
40760;227875;24;"0";2025-11-10 08:44:08
40761;227879;24;"0";2025-11-10 08:44:08
40762;227910;24;"0";2025-11-10 08:44:08
40763;227956;24;"0";2025-11-10 08:44:08
40764;228033;24;"0";2025-11-10 08:44:08
40765;228041;24;"0";2025-11-10 08:44:08
40766;228277;24;"0";2025-11-10 08:44:08
40767;228729;24;"0";2025-11-10 08:44:08
40768;229298;24;"0";2025-11-10 08:44:08
40769;229323;24;"0";2025-11-10 08:44:08
40770;229601;24;"0";2025-11-10 08:44:08
40771;229921;24;"0";2025-11-10 08:44:08
40772;229947;24;"0";2025-11-10 08:44:08
40773;229977;24;"0";2025-11-10 08:44:08
40774;229981;24;"0";2025-11-10 08:44:08
40775;230028;24;"0";2025-11-10 08:44:08
40776;230070;24;"0";2025-11-10 08:44:08
40777;230081;24;"0";2025-11-10 08:44:08
40778;230137;24;"0";2025-11-10 08:44:08
40779;230162;24;"0";2025-11-10 08:44:08
40780;230170;24;"0";2025-11-10 08:44:08
40781;230191;24;"0";2025-11-10 08:44:08
40782;230197;24;"0";2025-11-10 08:44:08
40783;230202;24;"0";2025-11-10 08:44:08
40784;230206;24;"0";2025-11-10 08:44:08
40785;230218;24;"0";2025-11-10 08:44:08
40786;230224;24;"0";2025-11-10 08:44:08
40787;230255;24;"0";2025-11-10 08:44:08
40788;230454;24;"0";2025-11-10 08:44:08
40789;230505;24;"0";2025-11-10 08:44:08
40790;230508;24;"0";2025-11-10 08:44:08
40791;230512;24;"0";2025-11-10 08:44:08
40792;230516;24;"0";2025-11-10 08:44:08
40793;230519;24;"0";2025-11-10 08:44:08
40794;230713;24;"0";2025-11-10 08:44:08
40795;230796;24;"0";2025-11-10 08:44:08
40796;230845;24;"0";2025-11-10 08:44:08
40797;230864;24;"0";2025-11-10 08:44:08
40798;230895;24;"0";2025-11-10 08:44:08
40799;230899;24;"0";2025-11-10 08:44:08
40800;230903;24;"0";2025-11-10 08:44:08
40801;230927;24;"0";2025-11-10 08:44:08
40802;231173;24;"0";2025-11-10 08:44:08
40803;231251;24;"0";2025-11-10 08:44:08
40804;231302;24;"0";2025-11-10 08:44:08
40805;231317;24;"0";2025-11-10 08:44:08
40806;231323;24;"0";2025-11-10 08:44:08
40807;231467;24;"0";2025-11-10 08:44:08
40808;231494;24;"0";2025-11-10 08:44:08
40809;231513;24;"0";2025-11-10 08:44:08
40810;231524;24;"0";2025-11-10 08:44:08
40811;231528;24;"0";2025-11-10 08:44:08
40812;231543;24;"0";2025-11-10 08:44:08
40813;231547;24;"0";2025-11-10 08:44:08
40814;231706;24;"0";2025-11-10 08:44:08
40815;231746;24;"0";2025-11-10 08:44:08
40816;231749;24;"0";2025-11-10 08:44:08
40817;231752;24;"0";2025-11-10 08:44:08
40818;231759;24;"0";2025-11-10 08:44:08
40819;231764;24;"0";2025-11-10 08:44:08
40820;231786;24;"0";2025-11-10 08:44:08
40821;231853;24;"0";2025-11-10 08:44:08
40822;231903;24;"0";2025-11-10 08:44:08
40823;231936;24;"0";2025-11-10 08:44:08
40824;231970;24;"0";2025-11-10 08:44:08
40825;231974;24;"0";2025-11-10 08:44:08
40826;232075;24;"0";2025-11-10 08:44:08
40827;232081;24;"0";2025-11-10 08:44:08
40828;232086;24;"0";2025-11-10 08:44:08
40829;232092;24;"0";2025-11-10 08:44:08
40830;232120;24;"0";2025-11-10 08:44:08
40831;232141;24;"0";2025-11-10 08:44:08
40832;232171;24;"0";2025-11-10 08:44:08
40833;232210;24;"0";2025-11-10 08:44:08
40834;232213;24;"0";2025-11-10 08:44:08
40835;232248;24;"0";2025-11-10 08:44:08
40836;232254;24;"0";2025-11-10 08:44:08
40837;232266;24;"0";2025-11-10 08:44:08
40838;232270;24;"0";2025-11-10 08:44:08
40839;232276;24;"0";2025-11-10 08:44:08
40840;232701;24;"0";2025-11-10 08:44:08
40841;232706;24;"0";2025-11-10 08:44:08
40842;232760;24;"0";2025-11-10 08:44:08
40843;232764;24;"0";2025-11-10 08:44:08
40844;232767;24;"0";2025-11-10 08:44:08
40845;232770;24;"0";2025-11-10 08:44:08
40846;232779;24;"0";2025-11-10 08:44:08
40847;232782;24;"0";2025-11-10 08:44:08
40848;232785;24;"0";2025-11-10 08:44:08
40849;232788;24;"0";2025-11-10 08:44:08
40850;232791;24;"0";2025-11-10 08:44:08
40851;232794;24;"0";2025-11-10 08:44:08
40852;232797;24;"0";2025-11-10 08:44:08
40853;232825;24;"0";2025-11-10 08:44:08
40854;233337;24;"0";2025-11-10 08:44:08
40855;233388;24;"0";2025-11-10 08:44:08
40856;233396;24;"0";2025-11-10 08:44:08
40857;233434;24;"0";2025-11-10 08:44:08
40858;233569;24;"0";2025-11-10 08:44:08
40859;233575;24;"0";2025-11-10 08:44:08
40860;233590;24;"0";2025-11-10 08:44:08
40861;233677;24;"0";2025-11-10 08:44:08
40862;233681;24;"0";2025-11-10 08:44:08
40863;233693;24;"0";2025-11-10 08:44:08
40864;233735;24;"0";2025-11-10 08:44:08
40865;233744;24;"0";2025-11-10 08:44:08
40866;233765;24;"0";2025-11-10 08:44:08
40867;233775;24;"0";2025-11-10 08:44:08
40868;233983;24;"0";2025-11-10 08:44:08
40869;233987;24;"0";2025-11-10 08:44:08
40870;233994;24;"0";2025-11-10 08:44:08
40871;234076;24;"0";2025-11-10 08:44:08
40872;234080;24;"0";2025-11-10 08:44:08
40873;234102;24;"0";2025-11-10 08:44:08
40874;234137;24;"0";2025-11-10 08:44:08
40875;234228;24;"0";2025-11-10 08:44:08
40876;234282;24;"0";2025-11-10 08:44:08
40877;234336;24;"0";2025-11-10 08:44:08
40878;234633;24;"0";2025-11-10 08:44:08
40879;234670;24;"0";2025-11-10 08:44:08
40880;234737;24;"0";2025-11-10 08:44:08
40881;234760;24;"0";2025-11-10 08:44:08
40882;234768;24;"0";2025-11-10 08:44:08
40883;234778;24;"0";2025-11-10 08:44:08
40884;234803;24;"0";2025-11-10 08:44:08
40885;234815;24;"0";2025-11-10 08:44:08
40886;234832;24;"0";2025-11-10 08:44:08
40887;234850;24;"0";2025-11-10 08:44:08
40888;234869;24;"0";2025-11-10 08:44:08
40889;234872;24;"0";2025-11-10 08:44:08
40890;234889;24;"0";2025-11-10 08:44:08
40891;234906;24;"0";2025-11-10 08:44:08
40892;234955;24;"0";2025-11-10 08:44:08
40893;234964;24;"0";2025-11-10 08:44:08
40894;234974;24;"0";2025-11-10 08:44:08
40895;234978;24;"0";2025-11-10 08:44:08
40896;234983;24;"0";2025-11-10 08:44:08
40897;234991;24;"0";2025-11-10 08:44:08
40898;235067;24;"0";2025-11-10 08:44:08
40899;235075;24;"0";2025-11-10 08:44:08
40900;235086;24;"0";2025-11-10 08:44:08
40901;235199;24;"0";2025-11-10 08:44:08
40902;235203;24;"0";2025-11-10 08:44:08
40903;235207;24;"0";2025-11-10 08:44:08
40904;235226;24;"0";2025-11-10 08:44:08
40905;235284;24;"0";2025-11-10 08:44:08
40906;235293;24;"0";2025-11-10 08:44:08
40907;235608;24;"0";2025-11-10 08:44:08
40908;235851;24;"0";2025-11-10 08:44:08
40909;235889;24;"0";2025-11-10 08:44:08
40910;235910;24;"0";2025-11-10 08:44:08
40911;235913;24;"0";2025-11-10 08:44:08
40912;235964;24;"0";2025-11-10 08:44:08
40913;235993;24;"0";2025-11-10 08:44:08
40914;236063;24;"0";2025-11-10 08:44:08
40915;236070;24;"0";2025-11-10 08:44:08
40916;236081;24;"0";2025-11-10 08:44:08
40917;236177;24;"0";2025-11-10 08:44:08
