id;post_id;random;closedate;closetime;open;rand;multi;disable_comments;vote_sum;last_updated
12515;413853;"0";"0000-00-00";"00:00:00";"0";a5bePV8krWd3mUXx;"0";"0";"0";2025-11-20 13:29:01
12516;413868;"0";"0000-00-00";"00:00:00";"0";YSZi42RdvMxEFpt3;"0";"0";"0";2025-11-20 13:29:01
12517;413873;"0";"0000-00-00";"00:00:00";"0";g1ej0krRQNtWG569;"0";"0";"0";2025-11-20 13:29:01
12518;413885;"0";"0000-00-00";"00:00:00";"0";BwWnv9CsSqagVYdx;"0";"0";"0";2025-11-20 13:29:01
12519;413888;"0";"0000-00-00";"00:00:00";"0";3BspxfGEA2h1ibKM;"0";"0";"0";2025-11-20 13:29:01
12520;413924;"0";"0000-00-00";"00:00:00";"0";TuNHgsAPDxKj0ZaJ;"0";"0";"0";2025-11-20 13:29:01
12521;413995;"0";"0000-00-00";"00:00:00";"0";rqZ8kHL3EgMAeGQz;"0";"0";"0";2025-11-20 13:29:01
12522;414007;"0";"0000-00-00";"00:00:00";"0";JvkeZ72QLXF8catD;"0";"0";"0";2025-11-20 13:29:01
12523;414010;"0";"0000-00-00";"00:00:00";"0";DZmQYyhJ2Fes49PV;"0";"0";"0";2025-11-20 13:29:01
12524;414016;"0";"0000-00-00";"00:00:00";"0";md8a1F7Ng3h5jwiU;"0";"0";"0";2025-11-20 13:29:01
12525;414086;"0";"0000-00-00";"00:00:00";"0";sQkYF2bf8aiVRLgc;"0";"0";"0";2025-11-20 13:29:01
12526;414241;"0";"0000-00-00";"00:00:00";"0";CHtw1qgAmYUfPBvh;"0";"0";"0";2025-11-20 13:29:01
12527;414249;"0";"0000-00-00";"00:00:00";"0";xvqHFzyuXpLwZ2eD;"0";"0";"0";2025-11-20 13:29:01
12528;414322;"0";"0000-00-00";"00:00:00";"0";RfxktB68vjYn7D9E;"0";"0";"0";2025-11-20 13:29:01
12529;414338;"0";"0000-00-00";"00:00:00";"0";QkpqA7Bhajcb8gmu;"0";"0";"0";2025-11-20 13:29:01
12530;414342;"0";"0000-00-00";"00:00:00";"0";MK3xYh4wPusF8cXk;"0";"0";"0";2025-11-20 13:29:01
12531;414379;"0";"0000-00-00";"00:00:00";"0";cFk4iPY65uNG12DE;"0";"0";"0";2025-11-20 13:29:01
12532;414519;"0";"0000-00-00";"00:00:00";"0";X2yW6cYpCZB9HNdm;"0";"0";"0";2025-11-20 13:29:01
12534;414527;"0";"0000-00-00";"00:00:00";"0";jY0h26PVMHempvLn;"0";"0";"0";2025-11-20 13:29:01
12535;414561;"0";"0000-00-00";"00:00:00";"0";nFvD1UpYV9fRMH5h;"0";"0";"0";2025-11-20 13:29:01
12536;414610;"0";"0000-00-00";"00:00:00";"0";RGhc6eSHWbAQN7Uy;"0";"0";"0";2025-11-20 13:29:01
12537;414621;"0";"0000-00-00";"00:00:00";"0";b05AQXx6g2kwCVEs;"0";"0";"0";2025-11-20 13:29:01
12539;414635;"0";"0000-00-00";"00:00:00";"0";p0h5WSjNXx3yKndF;"0";"0";"0";2025-11-20 13:29:01
12540;414639;"0";"0000-00-00";"00:00:00";"0";Bw3ackqjp1KXRs7L;"0";"0";"0";2025-11-20 13:29:01
12541;414646;"0";"0000-00-00";"00:00:00";"0";47MgyWjKSNCiUfTc;"0";"0";"0";2025-11-20 13:29:01
12542;414649;"0";"0000-00-00";"00:00:00";"0";s3zDWNYQS8xUMaqm;"0";"0";"0";2025-11-20 13:29:01
12543;414659;"0";"0000-00-00";"00:00:00";"0";"0Fd316CjHmU8Xzuq";"0";"0";"0";2025-11-20 13:29:01
12544;414696;"0";"0000-00-00";"00:00:00";"0";cYAigJWGx60MTwjy;"0";"0";"0";2025-11-20 13:29:01
12545;414702;"0";"0000-00-00";"00:00:00";"0";krP6QD3p4isJcYgu;"0";"0";"0";2025-11-20 13:29:01
12546;414713;"0";"0000-00-00";"00:00:00";"0";SQq1N30u6nRPgapC;"0";"0";"0";2025-11-20 13:29:01
12547;414724;"0";"0000-00-00";"00:00:00";"0";"0bsMihrcSHQq8FBJ";"0";"0";"0";2025-11-20 13:29:01
12548;414887;"0";"0000-00-00";"00:00:00";"0";HfpyxnWGKbwDLiZF;"0";"0";"0";2025-11-20 13:29:01
12549;414898;"0";"0000-00-00";"00:00:00";"0";dRXTaZhnxDQwpbrf;"0";"0";"0";2025-11-20 13:29:01
12551;414924;"0";"0000-00-00";"00:00:00";"0";7HQEbDPwriXNT4Vs;"0";"0";"0";2025-11-20 13:29:01
12552;414932;"0";"0000-00-00";"00:00:00";"0";1kBFRKZqJ9hXcmPj;"0";"0";"0";2025-11-20 13:29:01
12553;414960;"0";"0000-00-00";"00:00:00";"0";Hg5bXn70Z1cLwkfe;"0";"0";"0";2025-11-20 13:29:01
12554;414963;"0";"0000-00-00";"00:00:00";"0";gyCvZ3hcbredR1qn;"0";"0";"0";2025-11-20 13:29:01
12555;414967;"0";"0000-00-00";"00:00:00";"0";aChGfn1sAMjDB5zr;"0";"0";"0";2025-11-20 13:29:01
12556;415024;"0";"0000-00-00";"00:00:00";"0";cybzhwmr8Rn0XL1F;"0";"0";"0";2025-11-20 13:29:01
12557;415028;"0";"0000-00-00";"00:00:00";"0";u2qxk0NC7XM4j9t5;"0";"0";"0";2025-11-20 13:29:01
12559;415048;"0";"0000-00-00";"00:00:00";"0";h8uNYnZwjqkaUHDP;"0";"0";"0";2025-11-20 13:29:01
12560;415059;"0";"0000-00-00";"00:00:00";"0";6M9jw1QYibgXPZN5;"0";"0";"0";2025-11-20 13:29:01
12561;415113;"0";"0000-00-00";"00:00:00";"0";VCL1ZufK2Pxbw04c;"0";"0";"0";2025-11-20 13:29:01
12562;415116;"0";"0000-00-00";"00:00:00";"0";KCD3pjV8JSmq9uZX;"0";"0";"0";2025-11-20 13:29:01
12564;415191;"0";"0000-00-00";"00:00:00";"0";BqmSukVKp04seGYg;"0";"0";"0";2025-11-20 13:29:01
12566;415257;"0";"0000-00-00";"00:00:00";"0";BiaEPbHJC8YGv5eh;"0";"0";"0";2025-11-20 13:29:01
12567;415265;"0";"0000-00-00";"00:00:00";"0";tSZpiL04QDaNzyvb;"0";"0";"0";2025-11-20 13:29:01
12568;415271;"0";"0000-00-00";"00:00:00";"0";QseMAgJrZ0kDSyn5;"0";"0";"0";2025-11-20 13:29:01
12569;415275;"0";"0000-00-00";"00:00:00";"0";EVkytmHFgvGjh0wU;"0";"0";"0";2025-11-20 13:29:01
12570;415279;"0";"0000-00-00";"00:00:00";"0";DVFCaQfzxdHXRw9T;"0";"0";"0";2025-11-20 13:29:01
12571;415283;"0";"0000-00-00";"00:00:00";"0";"0VDtdGvaxXLKE2Yh";"0";"0";"0";2025-11-20 13:29:01
12572;415295;"0";"0000-00-00";"00:00:00";"0";Waignpu9UwBjSHZx;"0";"0";"0";2025-11-20 13:29:01
12573;415325;"0";"0000-00-00";"00:00:00";"0";FdrULymG6hKewqXf;"0";"0";"0";2025-11-20 13:29:01
12574;415329;"0";"0000-00-00";"00:00:00";"0";BkKRNXwtQd9qTLE1;"0";"0";"0";2025-11-20 13:29:01
12575;415336;"0";"0000-00-00";"00:00:00";"0";RSAsYafrZkgeQuh3;"0";"0";"0";2025-11-20 13:29:01
12576;415542;"0";"0000-00-00";"00:00:00";"0";qn73s9udZawcHVgh;"0";"0";"0";2025-11-20 13:29:01
12577;415555;"0";"0000-00-00";"00:00:00";"0";XYfcy3NZ8vgB2T59;"0";"0";"0";2025-11-20 13:29:01
12578;415559;"0";"0000-00-00";"00:00:00";"0";91YCs7DLJRkvGUW0;"0";"0";"0";2025-11-20 13:29:01
12579;415562;"0";"0000-00-00";"00:00:00";"0";n2kRxwhQjAiaX4F1;"0";"0";"0";2025-11-20 13:29:01
12580;415567;"0";"0000-00-00";"00:00:00";"0";Wz548ScVEiNwtnLv;"0";"0";"0";2025-11-20 13:29:01
12581;415571;"0";"0000-00-00";"00:00:00";"0";Y4Bx3Fq098GwT1QS;"0";"0";"0";2025-11-20 13:29:01
12582;415575;"0";"0000-00-00";"00:00:00";"0";kGCiW0z9vuMxJ8q7;"0";"0";"0";2025-11-20 13:29:01
12583;415581;"0";"0000-00-00";"00:00:00";"0";VbrWwAq2TkHEFPiS;"0";"0";"0";2025-11-20 13:29:01
12584;415672;"0";"0000-00-00";"00:00:00";"0";fv0JN5HXtidYkB28;"0";"0";"0";2025-11-20 13:29:01
12585;415713;"0";"0000-00-00";"00:00:00";"0";q1AePXMch2WDVa8w;"0";"0";"0";2025-11-20 13:29:01
12586;415729;"0";"0000-00-00";"00:00:00";"0";BY3AesPtfu6rDdRp;"0";"0";"0";2025-11-20 13:29:01
12587;415980;"0";"0000-00-00";"00:00:00";"0";sNkJ8pG0DzaugUCK;"0";"0";"0";2025-11-20 13:29:01
12588;416008;"0";"0000-00-00";"00:00:00";"0";dQPVc21BNfq6Lsra;"0";"0";"0";2025-11-20 13:29:01
12589;416012;"0";"0000-00-00";"00:00:00";"0";h71pnAFjtK2R6kf8;"0";"0";"0";2025-11-20 13:29:01
12590;416016;"0";"0000-00-00";"00:00:00";"0";3njvuXE896JHNZ4e;"0";"0";"0";2025-11-20 13:29:01
12591;416021;"0";"0000-00-00";"00:00:00";"0";5MjNQZX9DV8tiz6v;"0";"0";"0";2025-11-20 13:29:01
12592;416026;"0";"0000-00-00";"00:00:00";"0";3ZgRtY74rTuKbMFd;"0";"0";"0";2025-11-20 13:29:01
12593;416030;"0";"0000-00-00";"00:00:00";"0";"0rLizpRv7C2TJGgH";"0";"0";"0";2025-11-20 13:29:01
12594;416034;"0";"0000-00-00";"00:00:00";"0";wJqrNRk4c7xA6PZm;"0";"0";"0";2025-11-20 13:29:01
12595;416059;"0";"0000-00-00";"00:00:00";"0";r6cKJXCDeisE5ZVS;"0";"0";"0";2025-11-20 13:29:01
12596;416065;"0";"0000-00-00";"00:00:00";"0";iTFP5QNAZyxnYpeG;"0";"0";"0";2025-11-20 13:29:01
12598;416081;"0";"0000-00-00";"00:00:00";"0";VHXp5MZNKFuzf7dL;"0";"0";"0";2025-11-20 13:29:01
12599;416089;"0";"0000-00-00";"00:00:00";"0";JvMqitsG6H5gxBFe;"0";"0";"0";2025-11-20 13:29:01
12600;416132;"0";"0000-00-00";"00:00:00";"0";eJNuBZ7Fi3v6VdYA;"0";"0";"0";2025-11-20 13:29:01
12601;416140;"0";"0000-00-00";"00:00:00";"0";dxgfVLbSQU74DXi5;"0";"0";"0";2025-11-20 13:29:01
12602;416145;"0";"0000-00-00";"00:00:00";"0";Cv8j9H1nRhUEW2YT;"0";"0";"0";2025-11-20 13:29:01
12603;416191;"0";"0000-00-00";"00:00:00";"0";kXESRi187vyT3PMw;"0";"0";"0";2025-11-20 13:29:01
12604;416201;"0";"0000-00-00";"00:00:00";"0";2rDKCkgqEF3iHmf4;"0";"0";"0";2025-11-20 13:29:01
12605;416208;"0";"0000-00-00";"00:00:00";"0";pzJxcPd435FyB2rs;"0";"0";"0";2025-11-20 13:29:01
12606;416212;"0";"0000-00-00";"00:00:00";"0";ywQ5YDhq3rpx47ns;"0";"0";"0";2025-11-20 13:29:01
12607;416227;"0";"0000-00-00";"00:00:00";"0";PVtbDXa03rdY16iT;"0";"0";"0";2025-11-20 13:29:01
12608;416248;"0";"0000-00-00";"00:00:00";"0";7GxRKp1vZ23NVzih;"0";"0";"0";2025-11-20 13:29:01
12609;416352;"0";"0000-00-00";"00:00:00";"0";Cs81nmVtTyFKZaLG;"0";"0";"0";2025-11-20 13:29:01
12610;416360;"0";"0000-00-00";"00:00:00";"0";PCWUSHGdrNeKL2Zs;"0";"0";"0";2025-11-20 13:29:01
12611;416363;"0";"0000-00-00";"00:00:00";"0";D91TixHNrQknJ2y4;"0";"0";"0";2025-11-20 13:29:01
12612;416370;"0";"0000-00-00";"00:00:00";"0";FwXPB9SqxcUhJpHy;"0";"0";"0";2025-11-20 13:29:01
12613;416373;"0";"0000-00-00";"00:00:00";"0";aqVzSs9h7fgwNpmW;"0";"0";"0";2025-11-20 13:29:01
12614;416376;"0";"0000-00-00";"00:00:00";"0";2PumWzT40E5sjcV6;"0";"0";"0";2025-11-20 13:29:01
12615;416390;"0";"0000-00-00";"00:00:00";"0";V5MvJtgZhdUH2aFk;"0";"0";"0";2025-11-20 13:29:01
12616;416562;"0";"0000-00-00";"00:00:00";"0";qdBc9SQtjsAxVGMa;"0";"0";"0";2025-11-20 13:29:01
12617;416572;"0";"0000-00-00";"00:00:00";"0";PbSpJ8fuy0jWxzht;"0";"0";"0";2025-11-20 13:29:01
12618;416580;"0";"0000-00-00";"00:00:00";"0";Qsd6CcEfUJKShPyg;"0";"0";"0";2025-11-20 13:29:01
12619;416586;"0";"0000-00-00";"00:00:00";"0";pJGz9N6XrHfimBge;"0";"0";"0";2025-11-20 13:29:01
12620;416592;"0";"0000-00-00";"00:00:00";"0";"0VzYX8tRGM4iJCET";"0";"0";"0";2025-11-20 13:29:01
12621;416606;"0";"0000-00-00";"00:00:00";"0";JVDQz9tdjcZ2XfC5;"0";"0";"0";2025-11-20 13:29:01
12623;416749;1;"0000-00-00";"00:00:00";"0";FZzPLkQKRXAWdDN0;"0";"0";"0";2025-11-20 13:29:01
12624;416779;"0";"0000-00-00";"00:00:00";"0";pGrVx3Hh4ZXUKMsS;"0";"0";"0";2025-11-20 13:29:01
12625;416782;"0";"0000-00-00";"00:00:00";"0";exZfrsUugbWPv2tL;"0";"0";"0";2025-11-20 13:29:01
12626;416787;"0";"0000-00-00";"00:00:00";"0";ZNi5gcJ6zvCBjfm8;"0";"0";"0";2025-11-20 13:29:01
12627;416790;"0";"0000-00-00";"00:00:00";"0";JGMWaDdKXZnFAT8p;"0";"0";"0";2025-11-20 13:29:01
12628;416816;"0";"0000-00-00";"00:00:00";"0";Uvu4yHkG67MrwiRd;"0";"0";"0";2025-11-20 13:29:01
12629;416821;"0";"0000-00-00";"00:00:00";"0";my8RHr4kE2ViUG9Q;"0";"0";"0";2025-11-20 13:29:01
12630;416830;"0";"0000-00-00";"00:00:00";"0";6UHRQPTzyGkFMiZJ;"0";"0";"0";2025-11-20 13:29:01
12631;416838;"0";"0000-00-00";"00:00:00";"0";N9nkgeGK6C81HQfT;"0";"0";"0";2025-11-20 13:29:01
12632;416845;"0";"0000-00-00";"00:00:00";"0";c2qATzH9ipK35Wb4;"0";"0";"0";2025-11-20 13:29:01
12633;416872;"0";"0000-00-00";"00:00:00";"0";"0rnPcipHUe6z8YLv";"0";"0";"0";2025-11-20 13:29:01
12634;416878;"0";"0000-00-00";"00:00:00";"0";wrMWjV3NXgEA04z7;"0";"0";"0";2025-11-20 13:29:01
12635;416993;"0";"0000-00-00";"00:00:00";"0";uewL6CVkMgyfPvnz;"0";"0";"0";2025-11-20 13:29:01
12636;417117;"0";"0000-00-00";"00:00:00";"0";KV5j74PxqA2e0ifL;"0";"0";"0";2025-11-20 13:29:01
12637;417135;"0";"0000-00-00";"00:00:00";"0";qj6LkTu7942xN03g;"0";"0";"0";2025-11-20 13:29:01
12639;417175;"0";"0000-00-00";"00:00:00";"0";wU1ZAhuf4XjQKbmB;"0";"0";"0";2025-11-20 13:29:01
12640;417185;"0";"0000-00-00";"00:00:00";"0";1qEcWf7yKSMC0tj8;"0";"0";"0";2025-11-20 13:29:01
12642;417212;"0";"0000-00-00";"00:00:00";"0";XiJna6uxTwt3KQjk;"0";"0";"0";2025-11-20 13:29:01
12643;417229;"0";"0000-00-00";"00:00:00";"0";4fTBrN1SEZ7Ga56H;"0";"0";"0";2025-11-20 13:29:01
12644;417262;"0";"0000-00-00";"00:00:00";"0";vCwkgLp0DbsUd3rE;"0";"0";"0";2025-11-20 13:29:01
12645;417308;"0";"0000-00-00";"00:00:00";"0";JDWXhGSdgcwAKYQt;"0";"0";"0";2025-11-20 13:29:01
12646;417313;"0";"0000-00-00";"00:00:00";"0";Ed1jL3C27fZSirPT;"0";"0";"0";2025-11-20 13:29:01
12647;417319;"0";"0000-00-00";"00:00:00";"0";X31mJDKRrwZpL6Fv;"0";"0";"0";2025-11-20 13:29:01
12648;417369;"0";"0000-00-00";"00:00:00";"0";E0A35haRUge19QXN;"0";"0";"0";2025-11-20 13:29:01
12649;417417;"0";"0000-00-00";"00:00:00";"0";gn8FvAGuNdzZWcQX;"0";"0";"0";2025-11-20 13:29:01
12650;417423;"0";"0000-00-00";"00:00:00";"0";DgJ26QFCU5vpaTnW;"0";"0";"0";2025-11-20 13:29:01
12651;417508;"0";"0000-00-00";"00:00:00";"0";HW48ekUv5VCy7XLG;"0";"0";"0";2025-11-20 13:29:01
12652;417514;"0";"0000-00-00";"00:00:00";"0";5DRyQVXHSaC36u94;"0";"0";"0";2025-11-20 13:29:01
12653;417602;"0";"0000-00-00";"00:00:00";"0";XnwyGmgV8tupZ5B6;"0";"0";"0";2025-11-20 13:29:01
12654;417618;"0";"0000-00-00";"00:00:00";"0";6ZbARkXSgJzs7iBV;"0";"0";"0";2025-11-20 13:29:01
12655;417689;"0";"0000-00-00";"00:00:00";"0";ShLX0zYCsyvPnA49;"0";"0";"0";2025-11-20 13:29:01
12656;417696;"0";"0000-00-00";"00:00:00";"0";EprsfC5BTM0n7dkW;"0";"0";"0";2025-11-20 13:29:01
12657;417716;"0";"0000-00-00";"00:00:00";"0";RMdB59LfpKVa4Wm7;"0";"0";"0";2025-11-20 13:29:01
12658;417747;"0";"0000-00-00";"00:00:00";"0";jDKZR42w6pFETCeQ;"0";"0";"0";2025-11-20 13:29:01
12660;417766;"0";"0000-00-00";"00:00:00";"0";mRYxVMUajKALS9kN;"0";"0";"0";2025-11-20 13:29:01
12661;417773;"0";"0000-00-00";"00:00:00";"0";i9yHSRKJjfqx5VQ3;"0";"0";"0";2025-11-20 13:29:01
12662;417779;"0";"0000-00-00";"00:00:00";"0";DyFKcpRtX8h02Waf;"0";"0";"0";2025-11-20 13:29:01
12663;417791;"0";"0000-00-00";"00:00:00";"0";ZxutVbdrk4J0FScB;"0";"0";"0";2025-11-20 13:29:01
12664;417806;"0";"0000-00-00";"00:00:00";"0";tnvV7iBafN4CPYZg;"0";"0";"0";2025-11-20 13:29:01
12665;417831;"0";"0000-00-00";"00:00:00";"0";uGNeRcznP1Uj7krB;"0";"0";"0";2025-11-20 13:29:01
12666;417842;"0";"0000-00-00";"00:00:00";"0";ZamNSr052LqdViPy;"0";"0";"0";2025-11-20 13:29:01
12667;417847;"0";"0000-00-00";"00:00:00";"0";iX7p5F84CE1ZSA3x;"0";"0";"0";2025-11-20 13:29:01
12668;417921;"0";"0000-00-00";"00:00:00";"0";Cse6EKPz0kmwj9nx;"0";"0";"0";2025-11-20 13:29:01
12669;417933;"0";"0000-00-00";"00:00:00";"0";VEZ5HtPN4B1uGQCU;"0";"0";"0";2025-11-20 13:29:01
12670;418012;"0";"0000-00-00";"00:00:00";"0";"0GiAkRgLE4s2XpuJ";"0";"0";"0";2025-11-20 13:29:01
12671;418038;"0";"0000-00-00";"00:00:00";"0";2vWXzfHEa7Gr840Y;"0";"0";"0";2025-11-20 13:29:01
12672;418054;"0";"0000-00-00";"00:00:00";"0";hRJXA5kPL1WZxT20;"0";"0";"0";2025-11-20 13:29:01
12673;418062;"0";"0000-00-00";"00:00:00";"0";Z4eEtARFCVq3rSgk;"0";"0";"0";2025-11-20 13:29:01
12674;418068;"0";"0000-00-00";"00:00:00";"0";7Jv2SsQB8YAc9XTN;"0";"0";"0";2025-11-20 13:29:01
12675;418074;"0";"0000-00-00";"00:00:00";"0";fCVUzkeR54iHjyB7;"0";"0";"0";2025-11-20 13:29:01
12676;418089;"0";"0000-00-00";"00:00:00";"0";"0y9A5Ra68hbqGpHk";"0";"0";"0";2025-11-20 13:29:01
12677;418146;"0";"0000-00-00";"00:00:00";"0";M5ajKmCBfA2XtP8s;"0";"0";"0";2025-11-20 13:29:01
12678;418160;"0";"0000-00-00";"00:00:00";"0";RVnFBys3qf2Lpbdc;"0";"0";"0";2025-11-20 13:29:01
12679;418170;"0";"0000-00-00";"00:00:00";"0";gQsurKFMcXzjP4qd;"0";"0";"0";2025-11-20 13:29:01
12680;418173;"0";"0000-00-00";"00:00:00";"0";"0D1B3t67jmYLnszr";"0";"0";"0";2025-11-20 13:29:01
12681;418184;"0";"0000-00-00";"00:00:00";"0";M5D8wB4Lv6cunNf2;"0";"0";"0";2025-11-20 13:29:01
12682;418191;"0";"0000-00-00";"00:00:00";"0";AdnDqemNcvKVytZg;"0";"0";"0";2025-11-20 13:29:01
12683;418298;"0";"0000-00-00";"00:00:00";"0";g5EeJiLZyqRzA3Wb;"0";"0";"0";2025-11-20 13:29:01
12684;418418;"0";"0000-00-00";"00:00:00";"0";9s3pNm07FTUCtHJL;"0";"0";"0";2025-11-20 13:29:01
12685;418435;"0";"0000-00-00";"00:00:00";"0";pijT3Q8Uy6PYfgxn;"0";"0";"0";2025-11-20 13:29:01
12686;418459;"0";"0000-00-00";"00:00:00";"0";GkgNsnvDQdfyRrtC;"0";"0";"0";2025-11-20 13:29:01
12687;418467;"0";"0000-00-00";"00:00:00";"0";82XuFAQRzkxr3WV6;"0";"0";"0";2025-11-20 13:29:01
12688;418501;"0";"0000-00-00";"00:00:00";"0";cA9iKS3MXFtr8uTY;"0";"0";"0";2025-11-20 13:29:01
12689;418505;"0";"0000-00-00";"00:00:00";"0";KqeZQmasc5kV13iB;"0";"0";"0";2025-11-20 13:29:01
12690;418511;"0";"0000-00-00";"00:00:00";"0";irqZnvacYFsxuWH5;"0";"0";"0";2025-11-20 13:29:01
12691;418531;"0";"0000-00-00";"00:00:00";"0";xMASzNWpmX8ginyD;"0";"0";"0";2025-11-20 13:29:01
12692;418543;"0";"0000-00-00";"00:00:00";"0";hBzR5KWsX2vtUjCL;"0";"0";"0";2025-11-20 13:29:01
12693;418572;"0";"0000-00-00";"00:00:00";"0";F8B3H5brvG6z7EjS;"0";"0";"0";2025-11-20 13:29:01
12694;418578;"0";"0000-00-00";"00:00:00";"0";y0HFSEuqTd9J5awv;"0";"0";"0";2025-11-20 13:29:01
12695;418582;"0";"0000-00-00";"00:00:00";"0";VZRHyGza5M14fAKD;"0";"0";"0";2025-11-20 13:29:01
12696;418596;"0";"0000-00-00";"00:00:00";"0";rH7F8bWivfXnBwZ5;"0";"0";"0";2025-11-20 13:29:01
12697;418601;"0";"0000-00-00";"00:00:00";"0";rpY0xZSHaVbsW2DB;"0";"0";"0";2025-11-20 13:29:01
12698;418606;"0";"0000-00-00";"00:00:00";"0";pAagP4bEDnvV2GZ7;"0";"0";"0";2025-11-20 13:29:01
12699;418613;"0";"0000-00-00";"00:00:00";"0";KFtmqNsBwQgdjMz5;"0";"0";"0";2025-11-20 13:29:01
12700;418630;"0";"0000-00-00";"00:00:00";"0";nB6CstPhxmvTKeAN;"0";"0";"0";2025-11-20 13:29:01
12701;418652;"0";"0000-00-00";"00:00:00";"0";WAnUdwKkhfv2zSBr;"0";"0";"0";2025-11-20 13:29:01
12702;418664;"0";"0000-00-00";"00:00:00";"0";zBXPa5qwiEQtGF2H;"0";"0";"0";2025-11-20 13:29:01
12703;418814;"0";"0000-00-00";"00:00:00";"0";iEuCcqBNx9VbQwKm;"0";"0";"0";2025-11-20 13:29:01
12704;418924;"0";"0000-00-00";"00:00:00";"0";x2VpQKzYNqvB1cSE;"0";"0";"0";2025-11-20 13:29:01
12705;418929;"0";"0000-00-00";"00:00:00";"0";Bqfxc8reSgQNAYF1;"0";"0";"0";2025-11-20 13:29:01
12706;418979;"0";"0000-00-00";"00:00:00";"0";ez8jgNGAkbV2hQn1;"0";"0";"0";2025-11-20 13:29:01
12707;418986;"0";"0000-00-00";"00:00:00";"0";8tpBfwAg0vbTDNUW;"0";"0";"0";2025-11-20 13:29:01
12708;418989;"0";"0000-00-00";"00:00:00";"0";NaeK201t5TVxcBm7;"0";"0";"0";2025-11-20 13:29:01
12709;418992;"0";"0000-00-00";"00:00:00";"0";4dcGKWf9x8YrAPD6;"0";"0";"0";2025-11-20 13:29:01
12710;418995;"0";"0000-00-00";"00:00:00";"0";YJBviznVrSqmH8c9;"0";"0";"0";2025-11-20 13:29:01
12711;419002;"0";"0000-00-00";"00:00:00";"0";UuGHWreJF3wnhaBL;"0";"0";"0";2025-11-20 13:29:01
12712;419009;"0";"0000-00-00";"00:00:00";"0";M6Ds5eUzH79fTGQv;"0";"0";"0";2025-11-20 13:29:01
12713;419103;"0";"0000-00-00";"00:00:00";"0";V6f5pLmNgEAcP3Xr;"0";"0";"0";2025-11-20 13:29:01
12714;419117;"0";"0000-00-00";"00:00:00";"0";kEwJVFcHiQT1aLGN;"0";"0";"0";2025-11-20 13:29:01
12715;419152;"0";"0000-00-00";"00:00:00";"0";DwPMe2v7aSH3jEFu;"0";"0";"0";2025-11-20 13:29:01
12716;419182;"0";"0000-00-00";"00:00:00";"0";LxgtwTAhXc2n0WyQ;"0";"0";"0";2025-11-20 13:29:01
12717;419198;"0";"0000-00-00";"00:00:00";"0";dG4LuRvWyerc6C2s;"0";"0";"0";2025-11-20 13:29:01
12719;419227;"0";"0000-00-00";"00:00:00";"0";HsTFtqV2BUZbuAar;"0";"0";"0";2025-11-20 13:29:01
12720;419241;"0";"0000-00-00";"00:00:00";"0";mCDuBRrXhQ3P80Je;"0";"0";"0";2025-11-20 13:29:01
12722;419262;"0";"0000-00-00";"00:00:00";"0";9rpZi5hNYECeGw1a;"0";"0";"0";2025-11-20 13:29:01
12723;419269;"0";"0000-00-00";"00:00:00";"0";fB4AM2QgRHtGi7qh;"0";"0";"0";2025-11-20 13:29:01
12724;419308;"0";"0000-00-00";"00:00:00";"0";Lat9mEW57QT82VNi;"0";"0";"0";2025-11-20 13:29:01
12725;419313;"0";"0000-00-00";"00:00:00";"0";Sh1KUeMtAEyH3sT2;"0";"0";"0";2025-11-20 13:29:01
12726;419330;"0";"0000-00-00";"00:00:00";"0";ksinEf17QBAWx2VY;"0";"0";"0";2025-11-20 13:29:01
12727;419342;"0";"0000-00-00";"00:00:00";"0";BD9qWmcLAkHpsJbK;"0";"0";"0";2025-11-20 13:29:01
12728;419358;"0";"0000-00-00";"00:00:00";"0";EVC7fGZkHAhwQU6c;"0";"0";"0";2025-11-20 13:29:01
12729;419371;"0";"0000-00-00";"00:00:00";"0";UhDwBArQcsXCne8v;"0";"0";"0";2025-11-20 13:29:01
12731;419387;"0";"0000-00-00";"00:00:00";"0";nFKRzDvjy5kZ6s4S;"0";"0";"0";2025-11-20 13:29:01
12732;419394;"0";"0000-00-00";"00:00:00";"0";nxsSMLj6i48k75uW;"0";"0";"0";2025-11-20 13:29:01
12733;419418;"0";"0000-00-00";"00:00:00";"0";GHcEZQyJjDkpUi5r;"0";"0";"0";2025-11-20 13:29:01
12734;419613;"0";"0000-00-00";"00:00:00";"0";5zAy7qaTSnWs21CJ;"0";"0";"0";2025-11-20 13:29:01
12735;419756;"0";"0000-00-00";"00:00:00";"0";H4YMs3yzBW9QZcSP;"0";"0";"0";2025-11-20 13:29:01
12736;419798;"0";"0000-00-00";"00:00:00";"0";r0Xigm6vnwEAdGe9;"0";"0";"0";2025-11-20 13:29:01
12737;419824;"0";"0000-00-00";"00:00:00";"0";psq4BQE5cgmJV8bz;"0";"0";"0";2025-11-20 13:29:01
12738;419830;"0";"0000-00-00";"00:00:00";"0";Bg0wteasZzVY4HKL;"0";"0";"0";2025-11-20 13:29:01
12739;419837;"0";"0000-00-00";"00:00:00";"0";5Pewx4UgzarEXh83;"0";"0";"0";2025-11-20 13:29:01
12740;419852;"0";"0000-00-00";"00:00:00";"0";u7i3c6FNDv5n4jzG;"0";"0";"0";2025-11-20 13:29:01
12741;419855;"0";"0000-00-00";"00:00:00";"0";vqfDdP9iYtSFU1BC;"0";"0";"0";2025-11-20 13:29:01
