id;post_id;keyword_id;keyword_type;relevance_score;created_by;created_at
4643;257947;100;manual;"1.00";;2025-11-12 08:01:52
4644;335693;100;manual;"1.00";;2025-11-12 08:01:52
4645;340018;100;manual;"1.00";;2025-11-12 08:01:52
4646;351619;100;manual;"1.00";;2025-11-12 08:01:52
4647;379007;100;manual;"1.00";;2025-11-12 08:01:52
4648;453100;100;manual;"1.00";;2025-11-12 08:01:52
4649;455296;100;manual;"1.00";;2025-11-12 08:01:52
4650;487211;100;manual;"1.00";;2025-11-12 08:01:52
4651;498397;100;manual;"1.00";;2025-11-12 08:01:52
4652;498464;100;manual;"1.00";;2025-11-12 08:01:52
4653;507621;100;manual;"1.00";;2025-11-12 08:01:52
4654;539368;100;manual;"1.00";;2025-11-12 08:01:52
4655;546960;100;manual;"1.00";;2025-11-12 08:01:52
4657;548334;100;manual;"1.00";;2025-11-12 08:01:52
4658;548427;100;manual;"1.00";;2025-11-12 08:01:52
4659;110480;219;manual;"1.00";;2025-11-12 08:01:52
4661;120260;219;manual;"1.00";;2025-11-12 08:01:52
4662;123939;219;manual;"1.00";;2025-11-12 08:01:52
4663;130279;219;manual;"1.00";;2025-11-12 08:01:52
4664;509045;219;manual;"1.00";;2025-11-12 08:01:52
4665;200912;254;manual;"1.00";;2025-11-12 08:01:52
4666;247471;254;manual;"1.00";;2025-11-12 08:01:52
4667;515867;254;manual;"1.00";;2025-11-12 08:01:52
4668;547368;254;manual;"1.00";;2025-11-12 08:01:52
4669;118647;220;manual;"1.00";;2025-11-12 08:01:52
4670;120351;220;manual;"1.00";;2025-11-12 08:01:52
4671;321659;220;manual;"1.00";;2025-11-12 08:01:52
4672;515302;220;manual;"1.00";;2025-11-12 08:01:52
4673;542871;220;manual;"1.00";;2025-11-12 08:01:52
4674;545554;220;manual;"1.00";;2025-11-12 08:01:52
4675;98595;255;manual;"1.00";;2025-11-12 08:01:52
4676;108737;255;manual;"1.00";;2025-11-12 08:01:52
4677;110348;255;manual;"1.00";;2025-11-12 08:01:52
4678;110460;255;manual;"1.00";;2025-11-12 08:01:52
4679;83434;30;manual;"1.00";;2025-11-12 08:01:52
4680;112971;30;manual;"1.00";;2025-11-12 08:01:52
4681;181515;30;manual;"1.00";;2025-11-12 08:01:52
4682;182752;30;manual;"1.00";;2025-11-12 08:01:52
4683;204279;30;manual;"1.00";;2025-11-12 08:01:52
4684;215743;30;manual;"1.00";;2025-11-12 08:01:52
4685;227875;30;manual;"1.00";;2025-11-12 08:01:52
4686;232128;30;manual;"1.00";;2025-11-12 08:01:52
4687;233330;30;manual;"1.00";;2025-11-12 08:01:52
4688;270519;30;manual;"1.00";;2025-11-12 08:01:52
4689;277046;30;manual;"1.00";;2025-11-12 08:01:52
4690;321984;30;manual;"1.00";;2025-11-12 08:01:52
4691;334705;30;manual;"1.00";;2025-11-12 08:01:52
4692;349462;30;manual;"1.00";;2025-11-12 08:01:52
4693;356326;30;manual;"1.00";;2025-11-12 08:01:52
4694;356993;30;manual;"1.00";;2025-11-12 08:01:52
4695;361878;30;manual;"1.00";;2025-11-12 08:01:52
4696;361985;30;manual;"1.00";;2025-11-12 08:01:52
4697;366946;30;manual;"1.00";;2025-11-12 08:01:52
4698;367348;30;manual;"1.00";;2025-11-12 08:01:52
4699;368683;30;manual;"1.00";;2025-11-12 08:01:52
4700;368837;30;manual;"1.00";;2025-11-12 08:01:52
4701;373225;30;manual;"1.00";;2025-11-12 08:01:52
4702;373472;30;manual;"1.00";;2025-11-12 08:01:52
4703;377395;30;manual;"1.00";;2025-11-12 08:01:52
4704;381537;30;manual;"1.00";;2025-11-12 08:01:52
4705;381688;30;manual;"1.00";;2025-11-12 08:01:52
4706;382962;30;manual;"1.00";;2025-11-12 08:01:52
4707;383135;30;manual;"1.00";;2025-11-12 08:01:52
4708;391026;30;manual;"1.00";;2025-11-12 08:01:52
4709;409500;30;manual;"1.00";;2025-11-12 08:01:52
4710;409671;30;manual;"1.00";;2025-11-12 08:01:52
4711;418184;30;manual;"1.00";;2025-11-12 08:01:52
4712;420891;30;manual;"1.00";;2025-11-12 08:01:52
4713;429167;30;manual;"1.00";;2025-11-12 08:01:52
4714;430241;30;manual;"1.00";;2025-11-12 08:01:52
4715;430659;30;manual;"1.00";;2025-11-12 08:01:52
4716;434002;30;manual;"1.00";;2025-11-12 08:01:52
4717;438201;30;manual;"1.00";;2025-11-12 08:01:52
4718;441535;30;manual;"1.00";;2025-11-12 08:01:52
4719;443211;30;manual;"1.00";;2025-11-12 08:01:52
4720;443504;30;manual;"1.00";;2025-11-12 08:01:52
4721;445444;30;manual;"1.00";;2025-11-12 08:01:52
4722;445477;30;manual;"1.00";;2025-11-12 08:01:52
4723;453489;30;manual;"1.00";;2025-11-12 08:01:52
4724;453929;30;manual;"1.00";;2025-11-12 08:01:52
4725;454652;30;manual;"1.00";;2025-11-12 08:01:52
4726;458686;30;manual;"1.00";;2025-11-12 08:01:52
4727;459328;30;manual;"1.00";;2025-11-12 08:01:52
4728;464319;30;manual;"1.00";;2025-11-12 08:01:52
4729;465262;30;manual;"1.00";;2025-11-12 08:01:52
4730;469321;30;manual;"1.00";;2025-11-12 08:01:52
4731;469954;30;manual;"1.00";;2025-11-12 08:01:52
4732;470872;30;manual;"1.00";;2025-11-12 08:01:52
4733;473324;30;manual;"1.00";;2025-11-12 08:01:52
4734;473819;30;manual;"1.00";;2025-11-12 08:01:52
4735;482666;30;manual;"1.00";;2025-11-12 08:01:52
4736;490421;30;manual;"1.00";;2025-11-12 08:01:52
4737;490895;30;manual;"1.00";;2025-11-12 08:01:52
4738;493178;30;manual;"1.00";;2025-11-12 08:01:52
4739;495372;30;manual;"1.00";;2025-11-12 08:01:52
4740;498832;30;manual;"1.00";;2025-11-12 08:01:52
4741;500198;30;manual;"1.00";;2025-11-12 08:01:52
4742;502871;30;manual;"1.00";;2025-11-12 08:01:52
4743;503064;30;manual;"1.00";;2025-11-12 08:01:52
4744;503310;30;manual;"1.00";;2025-11-12 08:01:52
4745;505861;30;manual;"1.00";;2025-11-12 08:01:52
4746;507369;30;manual;"1.00";;2025-11-12 08:01:52
4747;508248;30;manual;"1.00";;2025-11-12 08:01:52
4748;509499;30;manual;"1.00";;2025-11-12 08:01:52
4749;510430;30;manual;"1.00";;2025-11-12 08:01:52
4750;510475;30;manual;"1.00";;2025-11-12 08:01:52
4751;511551;30;manual;"1.00";;2025-11-12 08:01:52
4752;511565;30;manual;"1.00";;2025-11-12 08:01:52
4753;511823;30;manual;"1.00";;2025-11-12 08:01:52
4754;515156;30;manual;"1.00";;2025-11-12 08:01:52
4755;515494;30;manual;"1.00";;2025-11-12 08:01:52
4756;516392;30;manual;"1.00";;2025-11-12 08:01:52
4757;517260;30;manual;"1.00";;2025-11-12 08:01:52
4758;518406;30;manual;"1.00";;2025-11-12 08:01:52
4759;519187;30;manual;"1.00";;2025-11-12 08:01:52
4760;520350;30;manual;"1.00";;2025-11-12 08:01:52
4761;521203;30;manual;"1.00";;2025-11-12 08:01:52
4762;522255;30;manual;"1.00";;2025-11-12 08:01:52
4763;523119;30;manual;"1.00";;2025-11-12 08:01:52
4764;537521;30;manual;"1.00";;2025-11-12 08:01:52
4765;548826;30;manual;"1.00";;2025-11-12 08:01:52
4766;106285;150;manual;"1.00";;2025-11-12 08:01:52
4767;110999;150;manual;"1.00";;2025-11-12 08:01:52
4768;115356;150;manual;"1.00";;2025-11-12 08:01:52
4769;184572;150;manual;"1.00";;2025-11-12 08:01:52
4770;254946;150;manual;"1.00";;2025-11-12 08:01:52
4771;312531;150;manual;"1.00";;2025-11-12 08:01:52
4772;351625;150;manual;"1.00";;2025-11-12 08:01:52
4773;364776;150;manual;"1.00";;2025-11-12 08:01:52
4774;367473;150;manual;"1.00";;2025-11-12 08:01:52
4775;381771;150;manual;"1.00";;2025-11-12 08:01:52
4776;411009;150;manual;"1.00";;2025-11-12 08:01:52
4777;499864;150;manual;"1.00";;2025-11-12 08:01:52
4778;501407;150;manual;"1.00";;2025-11-12 08:01:52
4779;110656;101;manual;"1.00";;2025-11-12 08:01:52
4780;112710;101;manual;"1.00";;2025-11-12 08:01:52
4781;246335;101;manual;"1.00";;2025-11-12 08:01:52
4782;353631;101;manual;"1.00";;2025-11-12 08:01:52
4783;372477;101;manual;"1.00";;2025-11-12 08:01:52
4784;390534;101;manual;"1.00";;2025-11-12 08:01:52
4785;401838;101;manual;"1.00";;2025-11-12 08:01:52
4786;410423;101;manual;"1.00";;2025-11-12 08:01:52
4787;498503;101;manual;"1.00";;2025-11-12 08:01:52
4788;514425;101;manual;"1.00";;2025-11-12 08:01:52
4789;514761;101;manual;"1.00";;2025-11-12 08:01:52
4790;515132;101;manual;"1.00";;2025-11-12 08:01:52
4791;520085;101;manual;"1.00";;2025-11-12 08:01:52
4792;523502;101;manual;"1.00";;2025-11-12 08:01:52
4793;524799;101;manual;"1.00";;2025-11-12 08:01:52
4794;527802;101;manual;"1.00";;2025-11-12 08:01:52
4795;530024;101;manual;"1.00";;2025-11-12 08:01:52
4796;531005;101;manual;"1.00";;2025-11-12 08:01:52
4797;534795;101;manual;"1.00";;2025-11-12 08:01:52
4798;543325;101;manual;"1.00";;2025-11-12 08:01:52
4799;548054;101;manual;"1.00";;2025-11-12 08:01:52
4800;552135;101;manual;"1.00";;2025-11-12 08:01:52
4801;552448;101;manual;"1.00";;2025-11-12 08:01:52
4802;553939;101;manual;"1.00";;2025-11-12 08:01:52
4803;119090;16;manual;"1.00";;2025-11-12 08:01:52
4804;354423;16;manual;"1.00";;2025-11-12 08:01:52
4805;356358;16;manual;"1.00";;2025-11-12 08:01:52
4806;357546;16;manual;"1.00";;2025-11-12 08:01:52
4807;360027;16;manual;"1.00";;2025-11-12 08:01:52
4808;367338;16;manual;"1.00";;2025-11-12 08:01:52
4809;377511;16;manual;"1.00";;2025-11-12 08:01:52
4810;382109;16;manual;"1.00";;2025-11-12 08:01:52
4811;386530;16;manual;"1.00";;2025-11-12 08:01:52
4812;389261;16;manual;"1.00";;2025-11-12 08:01:52
4813;397974;16;manual;"1.00";;2025-11-12 08:01:52
4814;398310;16;manual;"1.00";;2025-11-12 08:01:52
4815;398648;16;manual;"1.00";;2025-11-12 08:01:52
4816;398674;16;manual;"1.00";;2025-11-12 08:01:52
4817;399287;16;manual;"1.00";;2025-11-12 08:01:52
4818;399329;16;manual;"1.00";;2025-11-12 08:01:52
4819;399874;16;manual;"1.00";;2025-11-12 08:01:52
4820;399881;16;manual;"1.00";;2025-11-12 08:01:52
4821;400061;16;manual;"1.00";;2025-11-12 08:01:52
4822;402055;16;manual;"1.00";;2025-11-12 08:01:52
4823;404367;16;manual;"1.00";;2025-11-12 08:01:52
4824;404881;16;manual;"1.00";;2025-11-12 08:01:52
4825;405787;16;manual;"1.00";;2025-11-12 08:01:52
4826;406454;16;manual;"1.00";;2025-11-12 08:01:52
4827;407305;16;manual;"1.00";;2025-11-12 08:01:52
4828;408521;16;manual;"1.00";;2025-11-12 08:01:52
4829;410654;16;manual;"1.00";;2025-11-12 08:01:52
4830;412114;16;manual;"1.00";;2025-11-12 08:01:52
4831;412659;16;manual;"1.00";;2025-11-12 08:01:52
4832;415575;16;manual;"1.00";;2025-11-12 08:01:52
4833;417185;16;manual;"1.00";;2025-11-12 08:01:52
4834;419394;16;manual;"1.00";;2025-11-12 08:01:52
4835;421208;16;manual;"1.00";;2025-11-12 08:01:52
4836;421551;16;manual;"1.00";;2025-11-12 08:01:52
4837;421879;16;manual;"1.00";;2025-11-12 08:01:52
4838;423354;16;manual;"1.00";;2025-11-12 08:01:52
4839;426209;16;manual;"1.00";;2025-11-12 08:01:52
4840;428026;16;manual;"1.00";;2025-11-12 08:01:52
4841;428222;16;manual;"1.00";;2025-11-12 08:01:52
4842;428398;16;manual;"1.00";;2025-11-12 08:01:52
4843;428404;16;manual;"1.00";;2025-11-12 08:01:52
4844;438215;16;manual;"1.00";;2025-11-12 08:01:52
4845;440205;16;manual;"1.00";;2025-11-12 08:01:52
4846;440464;16;manual;"1.00";;2025-11-12 08:01:52
4847;441521;16;manual;"1.00";;2025-11-12 08:01:52
4848;443178;16;manual;"1.00";;2025-11-12 08:01:52
4849;446299;16;manual;"1.00";;2025-11-12 08:01:52
4850;450309;16;manual;"1.00";;2025-11-12 08:01:52
4851;451289;16;manual;"1.00";;2025-11-12 08:01:52
4852;454133;16;manual;"1.00";;2025-11-12 08:01:52
4853;454642;16;manual;"1.00";;2025-11-12 08:01:52
4854;455615;16;manual;"1.00";;2025-11-12 08:01:52
4855;458774;16;manual;"1.00";;2025-11-12 08:01:52
4856;459928;16;manual;"1.00";;2025-11-12 08:01:52
4857;464311;16;manual;"1.00";;2025-11-12 08:01:52
4858;470838;16;manual;"1.00";;2025-11-12 08:01:52
4859;474272;16;manual;"1.00";;2025-11-12 08:01:52
4860;474375;16;manual;"1.00";;2025-11-12 08:01:52
4861;474397;16;manual;"1.00";;2025-11-12 08:01:52
4862;474403;16;manual;"1.00";;2025-11-12 08:01:52
4863;474406;16;manual;"1.00";;2025-11-12 08:01:52
4864;478459;16;manual;"1.00";;2025-11-12 08:01:52
4865;486423;16;manual;"1.00";;2025-11-12 08:01:52
4866;487269;16;manual;"1.00";;2025-11-12 08:01:52
4867;487842;16;manual;"1.00";;2025-11-12 08:01:52
4868;489134;16;manual;"1.00";;2025-11-12 08:01:52
4869;490201;16;manual;"1.00";;2025-11-12 08:01:52
4870;490204;16;manual;"1.00";;2025-11-12 08:01:52
4871;490213;16;manual;"1.00";;2025-11-12 08:01:52
4872;490513;16;manual;"1.00";;2025-11-12 08:01:52
4873;490836;16;manual;"1.00";;2025-11-12 08:01:52
4874;491880;16;manual;"1.00";;2025-11-12 08:01:52
4875;492047;16;manual;"1.00";;2025-11-12 08:01:52
4876;492078;16;manual;"1.00";;2025-11-12 08:01:52
4877;492383;16;manual;"1.00";;2025-11-12 08:01:52
4878;494184;16;manual;"1.00";;2025-11-12 08:01:52
4879;494546;16;manual;"1.00";;2025-11-12 08:01:52
4880;494898;16;manual;"1.00";;2025-11-12 08:01:52
4881;495372;16;manual;"1.00";;2025-11-12 08:01:52
4882;497771;16;manual;"1.00";;2025-11-12 08:01:52
4883;498393;16;manual;"1.00";;2025-11-12 08:01:52
4884;498401;16;manual;"1.00";;2025-11-12 08:01:52
4885;498509;16;manual;"1.00";;2025-11-12 08:01:52
4886;501428;16;manual;"1.00";;2025-11-12 08:01:52
4887;501516;16;manual;"1.00";;2025-11-12 08:01:52
4888;502946;16;manual;"1.00";;2025-11-12 08:01:52
4889;505075;16;manual;"1.00";;2025-11-12 08:01:52
4890;506317;16;manual;"1.00";;2025-11-12 08:01:52
4891;506536;16;manual;"1.00";;2025-11-12 08:01:52
4892;507624;16;manual;"1.00";;2025-11-12 08:01:52
4893;507792;16;manual;"1.00";;2025-11-12 08:01:52
4894;508440;16;manual;"1.00";;2025-11-12 08:01:52
4895;509098;16;manual;"1.00";;2025-11-12 08:01:52
4896;509231;16;manual;"1.00";;2025-11-12 08:01:52
4897;509294;16;manual;"1.00";;2025-11-12 08:01:52
4898;510058;16;manual;"1.00";;2025-11-12 08:01:52
4899;510178;16;manual;"1.00";;2025-11-12 08:01:52
4900;510202;16;manual;"1.00";;2025-11-12 08:01:52
4901;510971;16;manual;"1.00";;2025-11-12 08:01:52
4902;511131;16;manual;"1.00";;2025-11-12 08:01:52
4903;511819;16;manual;"1.00";;2025-11-12 08:01:52
4904;511850;16;manual;"1.00";;2025-11-12 08:01:52
4905;512043;16;manual;"1.00";;2025-11-12 08:01:52
4906;512076;16;manual;"1.00";;2025-11-12 08:01:52
4907;513739;16;manual;"1.00";;2025-11-12 08:01:52
4908;513892;16;manual;"1.00";;2025-11-12 08:01:52
4909;514676;16;manual;"1.00";;2025-11-12 08:01:52
4910;514683;16;manual;"1.00";;2025-11-12 08:01:52
4911;516558;16;manual;"1.00";;2025-11-12 08:01:52
4912;516846;16;manual;"1.00";;2025-11-12 08:01:52
4913;517587;16;manual;"1.00";;2025-11-12 08:01:52
4914;517793;16;manual;"1.00";;2025-11-12 08:01:52
4915;518090;16;manual;"1.00";;2025-11-12 08:01:52
4916;519702;16;manual;"1.00";;2025-11-12 08:01:52
4917;553474;16;manual;"1.00";;2025-11-12 08:01:52
4918;104809;109;manual;"1.00";;2025-11-12 08:01:52
4919;104811;109;manual;"1.00";;2025-11-12 08:01:52
4920;105353;109;manual;"1.00";;2025-11-12 08:01:52
4921;105360;109;manual;"1.00";;2025-11-12 08:01:52
4922;107123;109;manual;"1.00";;2025-11-12 08:01:52
4923;108359;109;manual;"1.00";;2025-11-12 08:01:52
4924;109677;109;manual;"1.00";;2025-11-12 08:01:52
4925;111075;109;manual;"1.00";;2025-11-12 08:01:52
4926;111870;109;manual;"1.00";;2025-11-12 08:01:52
4927;112910;109;manual;"1.00";;2025-11-12 08:01:52
4928;120384;109;manual;"1.00";;2025-11-12 08:01:52
4929;124156;109;manual;"1.00";;2025-11-12 08:01:52
4930;155156;109;manual;"1.00";;2025-11-12 08:01:52
4931;218757;109;manual;"1.00";;2025-11-12 08:01:52
4932;245666;109;manual;"1.00";;2025-11-12 08:01:52
4933;391462;109;manual;"1.00";;2025-11-12 08:01:52
4934;395502;109;manual;"1.00";;2025-11-12 08:01:52
4935;407834;109;manual;"1.00";;2025-11-12 08:01:52
4936;416572;109;manual;"1.00";;2025-11-12 08:01:52
4937;456695;109;manual;"1.00";;2025-11-12 08:01:52
4938;509008;109;manual;"1.00";;2025-11-12 08:01:52
4939;514149;109;manual;"1.00";;2025-11-12 08:01:52
4940;120382;301;manual;"1.00";;2025-11-12 08:01:52
4941;120879;301;manual;"1.00";;2025-11-12 08:01:52
4942;189253;48;manual;"1.00";;2025-11-12 08:01:52
4943;206185;48;manual;"1.00";;2025-11-12 08:01:52
4944;384081;48;manual;"1.00";;2025-11-12 08:01:52
4945;390200;48;manual;"1.00";;2025-11-12 08:01:52
4946;392689;48;manual;"1.00";;2025-11-12 08:01:52
4947;395961;48;manual;"1.00";;2025-11-12 08:01:52
4948;401843;48;manual;"1.00";;2025-11-12 08:01:52
4949;404913;48;manual;"1.00";;2025-11-12 08:01:52
4950;411102;48;manual;"1.00";;2025-11-12 08:01:52
4951;412108;48;manual;"1.00";;2025-11-12 08:01:52
4952;419991;48;manual;"1.00";;2025-11-12 08:01:52
4953;420550;48;manual;"1.00";;2025-11-12 08:01:52
4954;424009;48;manual;"1.00";;2025-11-12 08:01:52
4955;426592;48;manual;"1.00";;2025-11-12 08:01:52
4956;427084;48;manual;"1.00";;2025-11-12 08:01:52
4957;433467;48;manual;"1.00";;2025-11-12 08:01:52
4958;436182;48;manual;"1.00";;2025-11-12 08:01:52
4959;444467;48;manual;"1.00";;2025-11-12 08:01:52
4960;447164;48;manual;"1.00";;2025-11-12 08:01:52
4961;449106;48;manual;"1.00";;2025-11-12 08:01:52
4962;449676;48;manual;"1.00";;2025-11-12 08:01:52
4963;450722;48;manual;"1.00";;2025-11-12 08:01:52
4964;450726;48;manual;"1.00";;2025-11-12 08:01:52
4965;450804;48;manual;"1.00";;2025-11-12 08:01:52
4966;453078;48;manual;"1.00";;2025-11-12 08:01:52
4967;453180;48;manual;"1.00";;2025-11-12 08:01:52
4968;453184;48;manual;"1.00";;2025-11-12 08:01:52
4969;453476;48;manual;"1.00";;2025-11-12 08:01:52
4970;454612;48;manual;"1.00";;2025-11-12 08:01:52
4971;455107;48;manual;"1.00";;2025-11-12 08:01:52
4972;455111;48;manual;"1.00";;2025-11-12 08:01:52
4973;455635;48;manual;"1.00";;2025-11-12 08:01:52
4974;455949;48;manual;"1.00";;2025-11-12 08:01:52
4975;455978;48;manual;"1.00";;2025-11-12 08:01:52
4976;455981;48;manual;"1.00";;2025-11-12 08:01:52
4977;456404;48;manual;"1.00";;2025-11-12 08:01:52
4978;456428;48;manual;"1.00";;2025-11-12 08:01:52
4979;457799;48;manual;"1.00";;2025-11-12 08:01:52
4980;457862;48;manual;"1.00";;2025-11-12 08:01:52
4981;458745;48;manual;"1.00";;2025-11-12 08:01:52
4982;460556;48;manual;"1.00";;2025-11-12 08:01:52
4983;461126;48;manual;"1.00";;2025-11-12 08:01:52
4984;461588;48;manual;"1.00";;2025-11-12 08:01:52
4985;463288;48;manual;"1.00";;2025-11-12 08:01:52
4986;463829;48;manual;"1.00";;2025-11-12 08:01:52
4987;464068;48;manual;"1.00";;2025-11-12 08:01:52
4988;472254;48;manual;"1.00";;2025-11-12 08:01:52
4989;473283;48;manual;"1.00";;2025-11-12 08:01:52
4990;479533;48;manual;"1.00";;2025-11-12 08:01:52
4991;480777;48;manual;"1.00";;2025-11-12 08:01:52
4992;483613;48;manual;"1.00";;2025-11-12 08:01:52
4993;490387;48;manual;"1.00";;2025-11-12 08:01:52
4994;493731;48;manual;"1.00";;2025-11-12 08:01:52
4995;504010;48;manual;"1.00";;2025-11-12 08:01:52
4996;510975;48;manual;"1.00";;2025-11-12 08:01:52
4997;513588;48;manual;"1.00";;2025-11-12 08:01:52
4998;517107;48;manual;"1.00";;2025-11-12 08:01:52
4999;518231;48;manual;"1.00";;2025-11-12 08:01:52
5000;519251;48;manual;"1.00";;2025-11-12 08:01:52
5001;524958;48;manual;"1.00";;2025-11-12 08:01:52
5002;547431;48;manual;"1.00";;2025-11-12 08:01:52
5003;551894;48;manual;"1.00";;2025-11-12 08:01:52
5004;553979;48;manual;"1.00";;2025-11-12 08:01:52
5005;219997;182;manual;"1.00";;2025-11-12 08:01:52
5006;230845;182;manual;"1.00";;2025-11-12 08:01:52
5007;244336;182;manual;"1.00";;2025-11-12 08:01:52
5008;261132;182;manual;"1.00";;2025-11-12 08:01:52
5009;328191;182;manual;"1.00";;2025-11-12 08:01:52
5010;367967;182;manual;"1.00";;2025-11-12 08:01:52
5011;404315;182;manual;"1.00";;2025-11-12 08:01:52
5012;420392;182;manual;"1.00";;2025-11-12 08:01:52
5013;538770;182;manual;"1.00";;2025-11-12 08:01:52
5014;275227;183;manual;"1.00";;2025-11-12 08:01:52
5015;312270;183;manual;"1.00";;2025-11-12 08:01:52
5016;396730;183;manual;"1.00";;2025-11-12 08:01:52
5017;495140;183;manual;"1.00";;2025-11-12 08:01:52
5018;498095;183;manual;"1.00";;2025-11-12 08:01:52
5019;502221;183;manual;"1.00";;2025-11-12 08:01:52
5020;504113;183;manual;"1.00";;2025-11-12 08:01:52
5021;506220;183;manual;"1.00";;2025-11-12 08:01:52
5022;518677;183;manual;"1.00";;2025-11-12 08:01:52
5023;495372;129;manual;"1.00";;2025-11-12 08:01:52
5024;502498;129;manual;"1.00";;2025-11-12 08:01:52
5025;502638;129;manual;"1.00";;2025-11-12 08:01:52
5026;504857;129;manual;"1.00";;2025-11-12 08:01:52
5027;504896;129;manual;"1.00";;2025-11-12 08:01:52
5028;507725;129;manual;"1.00";;2025-11-12 08:01:52
5030;510270;129;manual;"1.00";;2025-11-12 08:01:52
5031;517381;129;manual;"1.00";;2025-11-12 08:01:52
5032;517570;129;manual;"1.00";;2025-11-12 08:01:52
5033;517793;129;manual;"1.00";;2025-11-12 08:01:52
5034;518090;129;manual;"1.00";;2025-11-12 08:01:52
5035;518241;129;manual;"1.00";;2025-11-12 08:01:52
5036;518252;129;manual;"1.00";;2025-11-12 08:01:52
5037;518260;129;manual;"1.00";;2025-11-12 08:01:52
5038;519702;129;manual;"1.00";;2025-11-12 08:01:52
5039;520085;129;manual;"1.00";;2025-11-12 08:01:52
5040;113061;52;manual;"1.00";;2025-11-12 08:01:52
5041;116124;52;manual;"1.00";;2025-11-12 08:01:52
5042;201736;52;manual;"1.00";;2025-11-12 08:01:52
5043;246079;52;manual;"1.00";;2025-11-12 08:01:52
5044;308000;52;manual;"1.00";;2025-11-12 08:01:52
5045;370881;52;manual;"1.00";;2025-11-12 08:01:52
5046;385154;52;manual;"1.00";;2025-11-12 08:01:52
5047;391840;52;manual;"1.00";;2025-11-12 08:01:52
5048;391989;52;manual;"1.00";;2025-11-12 08:01:52
5049;394043;52;manual;"1.00";;2025-11-12 08:01:52
5050;404942;52;manual;"1.00";;2025-11-12 08:01:52
5051;414561;52;manual;"1.00";;2025-11-12 08:01:52
5052;415024;52;manual;"1.00";;2025-11-12 08:01:52
5053;422590;52;manual;"1.00";;2025-11-12 08:01:52
5054;422596;52;manual;"1.00";;2025-11-12 08:01:52
5055;428552;52;manual;"1.00";;2025-11-12 08:01:52
5056;432145;52;manual;"1.00";;2025-11-12 08:01:52
5057;434295;52;manual;"1.00";;2025-11-12 08:01:52
5058;435839;52;manual;"1.00";;2025-11-12 08:01:52
5059;436923;52;manual;"1.00";;2025-11-12 08:01:52
5060;441255;52;manual;"1.00";;2025-11-12 08:01:52
5061;441929;52;manual;"1.00";;2025-11-12 08:01:52
5062;442172;52;manual;"1.00";;2025-11-12 08:01:52
5063;446594;52;manual;"1.00";;2025-11-12 08:01:52
5064;449131;52;manual;"1.00";;2025-11-12 08:01:52
5065;449701;52;manual;"1.00";;2025-11-12 08:01:52
5066;450316;52;manual;"1.00";;2025-11-12 08:01:52
5067;452835;52;manual;"1.00";;2025-11-12 08:01:52
5068;454256;52;manual;"1.00";;2025-11-12 08:01:52
5069;455687;52;manual;"1.00";;2025-11-12 08:01:52
5070;456158;52;manual;"1.00";;2025-11-12 08:01:52
5071;463292;52;manual;"1.00";;2025-11-12 08:01:52
5072;468781;52;manual;"1.00";;2025-11-12 08:01:52
5073;470902;52;manual;"1.00";;2025-11-12 08:01:52
5074;474684;52;manual;"1.00";;2025-11-12 08:01:52
5075;482678;52;manual;"1.00";;2025-11-12 08:01:52
5076;487173;52;manual;"1.00";;2025-11-12 08:01:52
5077;488222;52;manual;"1.00";;2025-11-12 08:01:52
5078;490191;52;manual;"1.00";;2025-11-12 08:01:52
5079;492096;52;manual;"1.00";;2025-11-12 08:01:52
5080;496812;52;manual;"1.00";;2025-11-12 08:01:52
5081;500870;52;manual;"1.00";;2025-11-12 08:01:52
5082;503415;52;manual;"1.00";;2025-11-12 08:01:52
5083;504936;52;manual;"1.00";;2025-11-12 08:01:52
5084;506220;52;manual;"1.00";;2025-11-12 08:01:52
5085;506967;52;manual;"1.00";;2025-11-12 08:01:52
5086;509114;52;manual;"1.00";;2025-11-12 08:01:52
5087;517338;52;manual;"1.00";;2025-11-12 08:01:52
5088;519245;52;manual;"1.00";;2025-11-12 08:01:52
5089;519763;52;manual;"1.00";;2025-11-12 08:01:52
5090;520612;52;manual;"1.00";;2025-11-12 08:01:52
5092;523756;52;manual;"1.00";;2025-11-12 08:01:52
5093;528125;52;manual;"1.00";;2025-11-12 08:01:52
5094;543480;52;manual;"1.00";;2025-11-12 08:01:52
5095;553384;52;manual;"1.00";;2025-11-12 08:01:52
5096;553479;52;manual;"1.00";;2025-11-12 08:01:52
5097;553649;52;manual;"1.00";;2025-11-12 08:01:52
5098;111656;120;manual;"1.00";;2025-11-12 08:01:52
5099;193146;120;manual;"1.00";;2025-11-12 08:01:52
5100;195088;120;manual;"1.00";;2025-11-12 08:01:52
5101;273819;120;manual;"1.00";;2025-11-12 08:01:52
5102;278334;120;manual;"1.00";;2025-11-12 08:01:52
5103;286163;120;manual;"1.00";;2025-11-12 08:01:52
5104;287086;120;manual;"1.00";;2025-11-12 08:01:52
5105;373496;120;manual;"1.00";;2025-11-12 08:01:52
5106;391883;120;manual;"1.00";;2025-11-12 08:01:52
5107;422942;120;manual;"1.00";;2025-11-12 08:01:52
5108;441217;120;manual;"1.00";;2025-11-12 08:01:52
5109;447265;120;manual;"1.00";;2025-11-12 08:01:52
5110;455261;120;manual;"1.00";;2025-11-12 08:01:52
5111;472217;120;manual;"1.00";;2025-11-12 08:01:52
