id;post_id;user_id;like_type;target_id;created_at
6161;555261;958;post;555261;2025-11-14 10:52:23
6162;554754;958;post;554754;2025-11-14 11:28:34
6163;548427;958;post;548427;2025-11-14 11:31:18
6164;543235;957;post;543235;2025-11-14 18:05:53
6166;555356;957;post;555356;2025-11-17 15:37:39
6205;"0";959;comment;167742;2025-11-18 15:51:24
6206;"0";959;comment;167741;2025-11-18 15:51:26
6207;"0";959;comment;167743;2025-11-18 15:51:27
6208;"0";959;comment;167745;2025-11-18 15:51:44
6210;548826;959;comment;167015;2025-11-18 15:57:22
6230;"0";959;comment;167757;2025-11-18 18:15:32
6329;555502;3986;comment;167865;2025-11-19 15:24:40
6331;555500;3976;comment;167866;2025-11-19 15:32:29
6332;555502;3981;comment;167865;2025-11-19 15:35:25
6333;555502;3985;comment;167865;2025-11-19 15:41:01
6363;554587;33;post;554587;2025-11-20 13:20:01
6364;554098;33;comment;167538;2025-11-20 13:20:20
6365;554593;957;post;554593;2025-11-20 13:43:19
6366;550168;957;comment;167553;2025-11-20 13:43:29
6367;555518;957;post;555518;2025-11-20 14:17:24
6368;555594;957;post;555594;2025-11-25 17:54:55
6369;555594;957;comment;167895;2025-11-25 17:55:01
6370;555594;961;comment;167895;2025-11-25 18:03:45
6371;555599;3956;comment;167898;2025-11-25 18:33:47
6372;555615;959;comment;167907;2025-11-25 20:03:15
6373;555615;"0";comment;167908;2025-11-25 20:16:54
6375;555615;"0";comment;167907;2025-11-25 20:17:02
6377;555594;"0";comment;167895;2025-11-26 00:57:00
6378;555643;960;comment;167915;2025-11-26 08:20:46
6379;555643;3958;comment;167915;2025-11-26 08:20:48
6380;555645;959;comment;167917;2025-11-26 09:56:35
6381;555594;"0";comment;167896;2025-11-26 10:04:18
6383;555641;"0";comment;167914;2025-11-26 10:08:26
6384;555641;"0";post;555641;2025-11-26 10:08:48
6386;529024;957;comment;164980;2025-11-26 10:36:17
6387;544241;957;comment;166702;2025-11-26 10:36:39
6388;555678;3980;comment;167920;2025-11-26 11:08:42
6389;555678;3988;comment;167920;2025-11-26 11:14:22
6390;555678;3989;comment;167921;2025-11-26 11:21:21
6391;555678;957;post;555678;2025-11-26 11:24:52
6392;555678;3979;comment;167921;2025-11-26 11:45:21
6393;555678;3956;comment;167920;2025-11-26 11:46:43
6394;555686;3971;comment;167926;2025-11-26 11:58:45
6395;555678;23;comment;167925;2025-11-26 12:06:18
6396;555690;3988;comment;167929;2025-11-26 12:15:03
6397;555676;23;comment;167919;2025-11-26 12:22:38
6398;555697;23;comment;167931;2025-11-26 12:43:46
6399;555697;3956;comment;167932;2025-11-26 12:43:48
6400;555690;3985;comment;167930;2025-11-26 12:47:10
6401;555697;959;comment;167931;2025-11-26 12:47:42
6402;555703;3985;comment;167936;2025-11-26 13:23:59
6403;555703;3991;comment;167936;2025-11-26 13:26:27
6404;555710;3992;comment;167940;2025-11-26 14:00:04
6405;555710;3984;comment;167941;2025-11-26 14:16:49
6406;555710;3976;comment;167942;2025-11-26 14:19:30
6407;555710;3970;comment;167942;2025-11-26 14:23:32
6408;555779;3982;comment;167946;2025-11-26 15:06:43
6409;555703;"0";comment;167938;2025-11-26 15:15:12
6411;555785;3971;comment;167948;2025-11-26 15:31:34
6412;555785;3988;comment;167948;2025-11-26 15:32:52
6413;555795;22;comment;167952;2025-11-26 16:00:38
6414;555795;3977;comment;167953;2025-11-26 16:00:39
6415;555795;3985;comment;167953;2025-11-26 16:01:50
6416;555795;3972;comment;167954;2025-11-26 16:02:21
6417;555803;27;comment;167957;2025-11-26 16:21:10
6418;555705;964;comment;167959;2025-11-26 16:39:53
6419;555822;3958;comment;167961;2025-11-26 16:51:37
6420;555850;958;comment;167965;2025-11-26 17:26:34
6421;555897;961;comment;167970;2025-11-26 20:34:08
6422;555897;3970;comment;167970;2025-11-26 20:35:35
6423;555897;1269;comment;167971;2025-11-26 20:39:39
6424;555943;3982;comment;167974;2025-11-26 21:18:22
6425;555949;3991;comment;167976;2025-11-26 21:22:15
6426;555949;27;comment;167976;2025-11-26 21:41:16
6427;555949;3970;comment;167978;2025-11-26 21:41:18
6428;555943;3989;comment;167975;2025-11-26 21:52:58
6429;555949;5;comment;167978;2025-11-26 22:12:46
6430;555949;3970;comment;167976;2025-11-26 22:13:30
6431;555949;27;comment;167981;2025-11-26 22:17:24
6432;555949;961;comment;167981;2025-11-26 22:17:25
6433;555957;23;comment;167983;2025-11-26 22:20:12
6434;555949;27;comment;167980;2025-11-26 22:24:34
6435;555949;3958;comment;167985;2025-11-26 22:24:37
6436;555957;957;comment;167984;2025-11-26 22:26:36
6437;555957;3970;comment;167983;2025-11-26 22:34:02
6438;555957;3991;comment;167983;2025-11-26 22:35:20
6439;555957;3985;comment;167984;2025-11-26 22:45:57
6440;555964;961;comment;167990;2025-11-26 22:53:41
6441;555964;3989;comment;167991;2025-11-26 22:54:27
6442;555964;962;comment;167992;2025-11-26 22:56:37
6443;555964;3977;comment;167990;2025-11-26 23:00:15
6444;555964;3980;comment;167990;2025-11-26 23:07:23
6445;555964;3980;comment;167993;2025-11-26 23:07:25
6446;555964;3971;comment;167994;2025-11-26 23:09:41
6447;555964;963;comment;167993;2025-11-26 23:09:58
6448;555964;3986;comment;167996;2025-11-26 23:26:34
6449;555964;958;comment;167995;2025-11-26 23:29:31
6450;555964;3972;comment;167998;2025-11-26 23:32:32
6451;555964;959;comment;167991;2025-11-26 23:32:46
6452;555964;3979;comment;168000;2025-11-26 23:34:29
6453;555957;3972;comment;167988;2025-11-26 23:34:45
6454;555957;27;comment;168003;2025-11-26 23:37:12
6455;555964;3958;comment;167991;2025-11-26 23:41:00
6456;555957;3979;comment;167987;2025-11-26 23:41:34
6457;555957;3991;comment;167984;2025-11-26 23:48:22
6458;555957;3991;comment;167986;2025-11-26 23:48:23
6459;555957;3981;comment;167984;2025-11-26 23:48:47
6460;555976;3956;comment;168009;2025-11-27 00:06:56
6461;555964;3988;comment;167996;2025-11-27 00:07:20
6462;555964;3988;comment;167997;2025-11-27 00:07:21
6463;555976;3984;comment;168010;2025-11-27 00:07:23
6464;555976;3985;comment;168010;2025-11-27 00:09:12
6465;555976;3976;comment;168009;2025-11-27 00:11:12
6466;555976;3982;comment;168014;2025-11-27 00:23:13
6467;555976;3992;comment;168014;2025-11-27 00:28:54
6468;556060;960;comment;168019;2025-11-27 08:39:45
6469;556060;3980;comment;168020;2025-11-27 08:54:16
6470;556070;3989;comment;168022;2025-11-27 09:17:23
6471;556073;3975;comment;168023;2025-11-27 09:21:54
6472;556073;963;comment;168025;2025-11-27 09:33:35
6473;556073;3989;comment;168025;2025-11-27 09:35:19
6474;556077;3985;comment;168028;2025-11-27 09:47:24
6475;556077;3992;comment;168029;2025-11-27 09:56:47
6476;556077;3984;comment;168029;2025-11-27 09:59:26
6477;556092;3958;comment;168034;2025-11-27 10:46:25
6478;556092;27;comment;168035;2025-11-27 10:52:30
6479;556096;3981;comment;168037;2025-11-27 11:00:43
6480;556098;3956;comment;168039;2025-11-27 11:06:44
6481;556098;3979;comment;168040;2025-11-27 11:09:34
6482;556098;3986;comment;168039;2025-11-27 11:14:22
6483;556098;957;comment;168041;2025-11-27 11:14:53
6484;556096;963;comment;168038;2025-11-27 11:17:30
6485;556098;3971;comment;168043;2025-11-27 11:18:25
6486;556096;3970;comment;168038;2025-11-27 11:22:09
6487;556096;3970;comment;168044;2025-11-27 11:22:10
6488;556098;963;comment;168043;2025-11-27 11:32:54
6489;556096;3972;comment;168038;2025-11-27 11:46:03
6490;556096;961;comment;168037;2025-11-27 11:46:33
6491;556096;961;comment;168044;2025-11-27 11:46:34
6492;556098;962;comment;168047;2025-11-27 11:50:23
6493;556109;3985;comment;168051;2025-11-27 12:02:13
6494;556109;3984;comment;168052;2025-11-27 12:02:17
6495;556111;3984;comment;168054;2025-11-27 12:14:22
6496;556111;3976;comment;168055;2025-11-27 12:20:17
6497;556111;3976;comment;168054;2025-11-27 12:20:18
6498;556114;3977;comment;168057;2025-11-27 12:27:19
6499;556120;960;comment;168060;2025-11-27 12:43:10
6500;556120;3972;comment;168060;2025-11-27 12:47:55
6501;556120;3980;comment;168061;2025-11-27 12:48:35
6502;556117;3971;comment;168059;2025-11-27 12:49:26
6503;556120;964;comment;168062;2025-11-27 12:49:54
6504;556120;964;comment;168061;2025-11-27 12:49:55
6505;556117;3980;comment;168059;2025-11-27 12:54:37
6506;556120;3970;comment;168065;2025-11-27 12:57:16
6507;556120;22;comment;168065;2025-11-27 12:57:52
6508;556120;3981;comment;168068;2025-11-27 13:00:32
6509;556120;3989;comment;168068;2025-11-27 13:01:01
6510;556120;3976;comment;168065;2025-11-27 13:01:49
6511;556120;1269;comment;168063;2025-11-27 13:05:25
6512;556120;961;comment;168067;2025-11-27 13:07:33
6513;556120;3985;comment;168060;2025-11-27 13:09:48
6514;556120;957;comment;168069;2025-11-27 13:10:05
6515;556117;3981;comment;168064;2025-11-27 13:13:20
6516;556120;958;comment;168071;2025-11-27 13:19:42
6517;556117;3985;comment;168076;2025-11-27 13:20:08
6518;556120;3982;comment;168060;2025-11-27 13:24:53
6519;556117;3972;comment;168066;2025-11-27 13:26:57
6520;556120;3975;comment;168079;2025-11-27 13:28:16
6521;556120;3956;comment;168063;2025-11-27 13:29:03
6522;556117;5;comment;168076;2025-11-27 13:29:23
6523;556128;3975;comment;168084;2025-11-27 13:36:36
6524;556128;22;comment;168085;2025-11-27 13:36:50
6525;556128;3991;comment;168086;2025-11-27 14:08:33
6526;556128;3991;comment;168085;2025-11-27 14:08:35
6527;556128;27;comment;168085;2025-11-27 14:08:52
6528;556128;3976;comment;168088;2025-11-27 14:22:02
6529;556128;23;comment;168084;2025-11-27 14:24:00
6530;556128;23;comment;168086;2025-11-27 14:24:01
6531;556128;3976;comment;168084;2025-11-27 14:30:37
6532;556128;3976;comment;168087;2025-11-27 14:30:38
6533;556128;3958;comment;168091;2025-11-27 14:32:28
6534;556128;3992;comment;168092;2025-11-27 14:45:18
6535;556128;3992;comment;168091;2025-11-27 14:45:20
6536;556128;3979;comment;168092;2025-11-27 14:46:44
6537;556140;3956;comment;168095;2025-11-27 14:57:52
6538;556142;3975;comment;168097;2025-11-27 15:16:43
6539;556144;22;comment;168099;2025-11-27 15:17:52
6540;556144;3972;comment;168099;2025-11-27 15:20:21
6541;556146;963;comment;168102;2025-11-27 15:25:38
6542;556148;3988;comment;168104;2025-11-27 15:31:33
6543;556146;3986;comment;168102;2025-11-27 15:37:26
6544;556146;27;comment;168106;2025-11-27 15:43:09
6545;556148;3977;comment;168104;2025-11-27 15:43:18
6546;556148;3989;comment;168105;2025-11-27 15:48:21
6547;556148;3972;comment;168109;2025-11-27 15:52:41
6548;556146;3992;comment;168103;2025-11-27 15:54:26
6549;556148;961;comment;168110;2025-11-27 15:54:27
6550;556153;957;comment;168113;2025-11-27 16:00:59
6551;556153;964;comment;168113;2025-11-27 16:01:18
6552;556153;3972;comment;168114;2025-11-27 16:02:38
6553;556153;960;comment;168116;2025-11-27 16:08:40
6554;556153;3992;comment;168115;2025-11-27 16:08:43
6555;556153;960;comment;168115;2025-11-27 16:09:35
6556;556153;3977;comment;168116;2025-11-27 16:09:36
6557;556153;3982;comment;168114;2025-11-27 16:14:47
6558;556153;3971;comment;168114;2025-11-27 16:18:35
6559;556153;1269;comment;168114;2025-11-27 16:19:27
6560;556153;3981;comment;168115;2025-11-27 16:26:29
6561;556153;3981;comment;168119;2025-11-27 16:26:31
6562;556153;5;comment;168116;2025-11-27 16:37:19
6563;556153;960;comment;168121;2025-11-27 16:37:27
6564;556153;3980;comment;168122;2025-11-27 16:37:28
6565;556153;23;comment;168117;2025-11-27 16:39:08
6566;556153;959;comment;168113;2025-11-27 16:39:56
6567;556153;3956;comment;168118;2025-11-27 16:49:40
6568;556148;3982;comment;168109;2025-11-27 16:54:29
6569;556153;3975;comment;168129;2025-11-27 16:55:47
6570;556158;3985;comment;168130;2025-11-27 17:06:56
6571;556158;3986;comment;168131;2025-11-27 17:09:16
6572;556163;963;comment;168133;2025-11-27 17:18:21
6573;556163;3977;comment;168134;2025-11-27 17:21:31
6574;556165;27;comment;168136;2025-11-27 17:23:24
6575;556165;3956;comment;168137;2025-11-27 17:24:26
6576;556165;3956;comment;168136;2025-11-27 17:24:28
6577;556165;3989;comment;168138;2025-11-27 17:24:44
6578;556163;3958;comment;168134;2025-11-27 17:28:10
6579;556165;3980;comment;168139;2025-11-27 17:29:00
6580;556165;3977;comment;168141;2025-11-27 17:29:30
6581;556165;3970;comment;168138;2025-11-27 17:31:27
6582;556165;3984;comment;168142;2025-11-27 17:31:48
6583;556171;3958;comment;168146;2025-11-27 17:47:43
6584;556171;3956;comment;168146;2025-11-27 17:49:40
6585;556171;963;comment;168147;2025-11-27 17:50:48
6586;556171;3972;comment;168147;2025-11-27 17:51:28
6587;556175;3992;comment;168152;2025-11-27 17:56:55
6588;556175;3980;comment;168153;2025-11-27 17:57:19
6589;556175;3977;comment;168154;2025-11-27 17:57:50
6590;556175;3971;comment;168152;2025-11-27 17:59:22
6591;556177;3971;comment;168157;2025-11-27 18:03:30
6592;556177;3979;comment;168158;2025-11-27 18:13:21
6593;556177;3977;comment;168158;2025-11-27 18:15:51
6594;556177;3956;comment;168158;2025-11-27 18:15:53
6595;556177;23;comment;168159;2025-11-27 18:16:26
6596;556177;3991;comment;168160;2025-11-27 18:17:24
6597;556177;964;comment;168160;2025-11-27 18:20:19
6598;556175;3972;comment;168156;2025-11-27 18:22:58
6599;556175;3972;comment;168154;2025-11-27 18:22:59
6600;556175;3991;comment;168155;2025-11-27 18:26:20
6601;556177;964;comment;168163;2025-11-27 18:27:33
6602;556177;960;comment;168161;2025-11-27 18:27:35
6603;556177;3975;comment;168158;2025-11-27 18:28:21
6604;556177;3972;comment;168164;2025-11-27 18:30:39
6605;556177;3982;comment;168162;2025-11-27 18:30:48
6606;556177;964;comment;168164;2025-11-27 18:31:21
6607;556177;3981;comment;168162;2025-11-27 18:31:22
6608;556177;964;comment;168157;2025-11-27 18:32:36
6609;556177;3985;comment;168161;2025-11-27 18:32:37
6610;556177;964;comment;168159;2025-11-27 18:34:27
6611;556177;3984;comment;168160;2025-11-27 18:34:28
6612;556175;3975;comment;168154;2025-11-27 18:35:09
6613;556175;3958;comment;168155;2025-11-27 18:35:15
6614;556175;960;comment;168156;2025-11-27 18:36:43
6615;556175;960;comment;168165;2025-11-27 18:36:44
6616;556177;5;comment;168171;2025-11-27 18:37:05
6617;556177;959;comment;168169;2025-11-27 18:39:15
6618;556182;3981;comment;168179;2025-11-27 18:47:51
6619;556182;3985;comment;168180;2025-11-27 18:49:13
6620;556182;959;comment;168180;2025-11-27 18:51:36
6621;556182;963;comment;168180;2025-11-27 18:52:47
6622;556182;3975;comment;168180;2025-11-27 18:53:24
6623;556182;3976;comment;168182;2025-11-27 18:56:40
6624;556182;3992;comment;168181;2025-11-27 18:57:48
6625;556182;3989;comment;168183;2025-11-27 19:01:10
6626;556182;3986;comment;168187;2025-11-27 19:02:49
6627;556182;3986;comment;168179;2025-11-27 19:02:51
6628;556182;3988;comment;168185;2025-11-27 19:06:10
6629;556182;3970;comment;168188;2025-11-27 19:07:37
6630;556182;3971;comment;168189;2025-11-27 19:08:44
6631;556177;3992;comment;168159;2025-11-27 19:09:35
6632;556182;3977;comment;168181;2025-11-27 19:23:07
6633;556182;22;comment;168182;2025-11-27 19:25:01
6634;556182;22;comment;168186;2025-11-27 19:25:02
6635;556182;23;comment;168181;2025-11-27 19:35:42
6636;556182;3986;comment;168191;2025-11-27 19:39:59
6637;556182;3986;comment;168194;2025-11-27 19:40:01
6638;556177;1269;comment;168159;2025-11-27 19:44:32
6639;556177;961;comment;168163;2025-11-27 19:45:37
6640;556190;3971;comment;168199;2025-11-27 20:06:24
6641;556190;964;comment;168199;2025-11-27 20:13:39
6642;556190;3986;comment;168201;2025-11-27 20:14:08
6643;556190;3958;comment;168202;2025-11-27 20:16:28
6644;556190;3958;comment;168199;2025-11-27 20:16:30
6645;556190;3975;comment;168202;2025-11-27 20:17:00
6646;556190;3979;comment;168200;2025-11-27 20:19:20
6647;556190;1269;comment;168200;2025-11-27 20:20:41
6648;556193;3991;comment;168207;2025-11-27 20:25:55
6649;556197;3991;comment;168209;2025-11-27 20:30:04
6650;556197;3982;comment;168209;2025-11-27 20:30:14
6651;556193;3981;comment;168207;2025-11-27 20:31:17
6652;556193;3981;comment;168208;2025-11-27 20:31:19
6653;556199;959;comment;168213;2025-11-27 20:40:48
6654;556199;3988;comment;168214;2025-11-27 20:41:50
6655;556199;3992;comment;168214;2025-11-27 20:42:14
6656;556199;963;comment;168215;2025-11-27 20:42:44
6657;556199;3985;comment;168217;2025-11-27 20:42:45
6658;556199;963;comment;168216;2025-11-27 20:44:18
6659;556199;3991;comment;168214;2025-11-27 20:44:20
6660;556199;27;comment;168216;2025-11-27 20:47:01
6661;556202;3981;comment;168220;2025-11-27 20:48:40
6662;556204;3970;comment;168223;2025-11-27 20:52:54
6663;556204;3985;comment;168223;2025-11-27 20:53:00
6664;556204;3976;comment;168223;2025-11-27 20:55:46
6665;556204;3975;comment;168226;2025-11-27 20:56:58
6666;556206;27;comment;168228;2025-11-27 20:59:17
6667;556206;3982;comment;168229;2025-11-27 21:01:48
6668;556206;961;comment;168229;2025-11-27 21:02:45
6669;556206;3980;comment;168231;2025-11-27 21:09:10
6670;556206;23;comment;168230;2025-11-27 21:09:37
6671;556206;23;comment;168231;2025-11-27 21:09:38
6672;556206;3956;comment;168232;2025-11-27 21:11:02
6673;556206;3956;comment;168229;2025-11-27 21:11:04
6674;556206;3958;comment;168231;2025-11-27 21:12:46
6675;556206;960;comment;168230;2025-11-27 21:13:08
6676;556206;963;comment;168230;2025-11-27 21:13:23
6677;556204;3972;comment;168223;2025-11-27 21:15:26
6678;556206;3992;comment;168232;2025-11-27 21:15:45
6679;556206;3992;comment;168236;2025-11-27 21:15:47
6680;556206;3988;comment;168231;2025-11-27 21:16:48
6681;556206;958;comment;168236;2025-11-27 21:17:47
6682;556206;3986;comment;168232;2025-11-27 21:18:18
6683;556206;3972;comment;168230;2025-11-27 21:18:50
6684;556206;3991;comment;168230;2025-11-27 21:21:52
6685;556206;3975;comment;168235;2025-11-27 21:22:47
6686;556204;3986;comment;168238;2025-11-27 21:23:22
6687;556206;3976;comment;168230;2025-11-27 21:24:46
6688;556204;3988;comment;168224;2025-11-27 21:32:23
6689;556206;964;comment;168236;2025-11-27 21:32:29
6690;556210;23;comment;168250;2025-11-27 21:37:57
6691;556210;964;comment;168250;2025-11-27 21:38:46
6692;556210;964;comment;168251;2025-11-27 21:38:48
6693;556210;3991;comment;168250;2025-11-27 21:42:08
6694;556210;3977;comment;168251;2025-11-27 21:44:31
6695;556210;3977;comment;168253;2025-11-27 21:44:33
6696;556206;3981;comment;168241;2025-11-27 21:44:48
6697;556210;957;comment;168252;2025-11-27 21:45:38
6698;556210;3975;comment;168254;2025-11-27 21:46:43
6699;556210;3986;comment;168257;2025-11-27 21:48:51
6700;556210;3986;comment;168250;2025-11-27 21:48:53
6701;556210;3984;comment;168253;2025-11-27 21:51:13
6702;556210;3984;comment;168252;2025-11-27 21:51:14
6703;556210;3958;comment;168254;2025-11-27 21:51:49
6704;556210;3985;comment;168250;2025-11-27 22:01:44
6705;556210;3958;comment;168251;2025-11-27 22:02:12
6706;556210;3985;comment;168261;2025-11-27 22:02:28
6707;556210;3985;comment;168258;2025-11-27 22:02:29
6708;556210;3981;comment;168257;2025-11-27 22:03:55
6709;556210;3956;comment;168260;2025-11-27 22:04:03
6710;556210;3970;comment;168254;2025-11-27 22:07:00
6711;556206;3984;comment;168228;2025-11-27 22:09:38
6712;556206;3984;comment;168239;2025-11-27 22:09:40
6713;556206;3979;comment;168236;2025-11-27 22:10:24
6714;556206;23;comment;168268;2025-11-27 22:13:44
6715;556206;23;comment;168249;2025-11-27 22:13:46
6716;556206;3977;comment;168237;2025-11-27 22:20:23
6717;556218;5;comment;168271;2025-11-27 22:28:30
6718;556218;22;comment;168272;2025-11-27 22:28:31
6719;556218;3975;comment;168272;2025-11-27 22:29:07
6720;556218;5;comment;168273;2025-11-27 22:29:12
6721;556218;3984;comment;168274;2025-11-27 22:31:17
6722;556218;3985;comment;168271;2025-11-27 22:32:30
6723;556218;958;comment;168276;2025-11-27 22:32:45
6724;556218;5;comment;168277;2025-11-27 22:35:31
6725;556218;3972;comment;168277;2025-11-27 22:37:48
6726;556210;958;comment;168250;2025-11-27 22:37:52
6727;556218;3982;comment;168273;2025-11-27 22:40:15
6728;556218;3956;comment;168273;2025-11-27 22:40:56
6729;556218;3989;comment;168281;2025-11-27 22:41:01
6730;556218;3958;comment;168274;2025-11-27 22:41:58
6731;556218;959;comment;168279;2025-11-27 22:45:00
6732;556220;3988;comment;168286;2025-11-27 22:48:58
6733;556220;3980;comment;168287;2025-11-27 22:50:26
6734;556220;3980;comment;168286;2025-11-27 22:50:27
6735;556220;3979;comment;168288;2025-11-27 22:56:56
6736;556220;3971;comment;168287;2025-11-27 23:02:32
6737;556223;3971;comment;168290;2025-11-27 23:03:04
6738;556223;961;comment;168290;2025-11-27 23:03:45
6739;556223;3992;comment;168292;2025-11-27 23:03:47
6740;556223;3977;comment;168290;2025-11-27 23:05:09
6741;556223;964;comment;168295;2025-11-27 23:09:37
6742;556223;5;comment;168293;2025-11-27 23:10:43
6743;556223;3982;comment;168293;2025-11-27 23:11:41
6744;556223;3980;comment;168296;2025-11-27 23:11:51
6745;556223;959;comment;168297;2025-11-27 23:11:51
6746;556220;3975;comment;168289;2025-11-27 23:12:29
6747;556223;3981;comment;168296;2025-11-27 23:13:53
6748;556226;5;comment;168303;2025-11-27 23:18:13
6749;556226;3991;comment;168303;2025-11-27 23:20:10
6750;556226;959;comment;168305;2025-11-27 23:22:37
6751;556226;964;comment;168306;2025-11-27 23:23:31
6752;556226;3979;comment;168307;2025-11-27 23:23:33
6753;556226;22;comment;168305;2025-11-27 23:25:06
6754;556226;3986;comment;168307;2025-11-27 23:25:52
6755;556223;3989;comment;168300;2025-11-27 23:26:54
6756;556226;3984;comment;168309;2025-11-27 23:29:35
6757;556226;3985;comment;168308;2025-11-27 23:30:12
6758;556226;3977;comment;168307;2025-11-27 23:33:05
6759;556226;3971;comment;168304;2025-11-27 23:37:48
6760;556226;964;comment;168309;2025-11-27 23:38:18
6761;556223;961;comment;168296;2025-11-27 23:38:19
6762;556226;3991;comment;168312;2025-11-27 23:38:20
6763;556223;3985;comment;168294;2025-11-27 23:38:20
6764;556223;961;comment;168302;2025-11-27 23:38:37
6765;556223;3984;comment;168310;2025-11-27 23:38:38
6766;556226;3992;comment;168304;2025-11-27 23:43:44
6767;556226;958;comment;168314;2025-11-27 23:47:57
6768;556223;962;comment;168300;2025-11-27 23:49:49
6769;556226;3989;comment;168303;2025-11-27 23:52:20
6770;556223;27;comment;168296;2025-11-27 23:52:24
6771;556226;3972;comment;168313;2025-11-27 23:55:26
6772;556226;3984;comment;168324;2025-11-27 23:58:07
6773;556223;3975;comment;168322;2025-11-27 23:58:33
6774;556226;964;comment;168314;2025-11-27 23:59:46
6775;556226;3975;comment;168307;2025-11-27 23:59:48
6776;556235;3980;comment;168327;2025-11-28 00:11:35
6777;556235;3992;comment;168328;2025-11-28 00:12:23
6778;556235;3982;comment;168328;2025-11-28 00:13:40
6779;556235;5;comment;168329;2025-11-28 00:14:28
6780;556235;3979;comment;168331;2025-11-28 00:17:04
6781;556235;3971;comment;168331;2025-11-28 00:20:10
6782;556235;3971;comment;168332;2025-11-28 00:22:26
6783;556278;5;comment;168335;2025-11-28 07:55:02
6784;556278;3970;comment;168336;2025-11-28 07:55:03
6785;556300;961;comment;168338;2025-11-28 10:11:29
6786;556308;3979;comment;168340;2025-11-28 10:39:39
6787;556314;3986;comment;168342;2025-11-28 11:47:58
6788;556326;960;comment;168344;2025-11-28 11:56:53
6789;556326;23;comment;168345;2025-11-28 12:12:41
6790;556331;3976;comment;168347;2025-11-28 13:07:39
6791;556331;3992;comment;168348;2025-11-28 13:08:17
6792;556331;3985;comment;168349;2025-11-28 13:11:05
6793;556331;3985;comment;168348;2025-11-28 13:11:06
6794;556347;3976;comment;168351;2025-11-28 14:11:45
6795;556347;5;comment;168351;2025-11-28 14:22:33
6796;556347;3988;comment;168351;2025-11-28 14:30:43
6797;556347;22;comment;168352;2025-11-28 14:35:50
6798;556347;3970;comment;168355;2025-11-28 14:37:09
6799;556357;3972;comment;168357;2025-11-28 15:41:56
6800;556370;3971;comment;168359;2025-11-28 16:12:26
6801;556373;959;comment;168361;2025-11-28 16:59:52
6802;556373;3986;comment;168361;2025-11-28 17:10:16
6803;556373;957;comment;168362;2025-11-28 17:12:12
6804;556373;23;comment;168361;2025-11-28 17:20:41
6805;556398;3989;comment;168368;2025-11-28 18:11:33
6806;556398;3988;comment;168369;2025-11-28 18:45:41
6807;556409;3981;comment;168371;2025-11-28 19:22:34
6808;556416;3988;comment;168374;2025-11-28 20:22:22
6809;556478;3958;comment;168379;2025-11-28 22:13:05
6810;556506;23;comment;168382;2025-11-28 22:50:53
6811;556565;3988;comment;168386;2025-11-29 00:11:29
6812;556565;3970;comment;168387;2025-11-29 00:12:18
6813;556565;3970;comment;168386;2025-11-29 00:12:19
6814;556570;3979;comment;168390;2025-11-29 00:25:12
6815;556570;962;comment;168391;2025-11-29 00:31:33
6816;556570;3992;comment;168392;2025-11-29 00:31:35
6817;556659;962;comment;168395;2025-11-29 09:17:05
6818;556659;23;comment;168396;2025-11-29 09:17:07
6819;556659;3991;comment;168397;2025-11-29 09:21:52
6820;556678;3958;comment;168399;2025-11-29 10:57:32
6821;556678;958;comment;168400;2025-11-29 11:23:29
6822;556690;3982;comment;168402;2025-11-29 12:14:28
6823;556698;3958;comment;168405;2025-11-29 14:03:48
6824;556698;957;comment;168406;2025-11-29 14:08:42
6825;556698;963;comment;168405;2025-11-29 14:08:43
6826;556698;3989;comment;168406;2025-11-29 14:12:44
6827;556698;3989;comment;168405;2025-11-29 14:12:47
6828;556698;3980;comment;168407;2025-11-29 14:14:41
6829;556743;5;comment;168414;2025-11-29 16:28:54
6830;556746;23;comment;168416;2025-11-29 17:19:41
6831;556746;1269;comment;168416;2025-11-29 17:19:43
6832;556746;3971;comment;168417;2025-11-29 17:48:09
6833;556777;3989;comment;168422;2025-11-29 19:28:07
6834;556792;958;comment;168427;2025-11-29 20:09:38
6835;556792;3985;comment;168428;2025-11-29 20:20:40
6836;556792;23;comment;168428;2025-11-29 20:29:30
6837;556792;960;comment;168428;2025-11-29 20:29:31
6838;556792;3989;comment;168427;2025-11-29 21:00:43
6839;556807;5;comment;168433;2025-11-29 21:40:16
6840;556807;3981;comment;168434;2025-11-29 21:41:43
6841;556811;3958;comment;168436;2025-11-29 22:07:12
6842;556811;3992;comment;168437;2025-11-29 22:07:44
6843;556811;3992;comment;168436;2025-11-29 22:07:45
6844;556811;957;comment;168437;2025-11-29 22:38:23
6845;556811;964;comment;168437;2025-11-29 22:38:42
6846;556811;3986;comment;168439;2025-11-29 22:46:55
6847;556819;3979;comment;168442;2025-11-29 23:00:50
6848;556819;963;comment;168443;2025-11-29 23:03:41
6849;556824;3988;comment;168445;2025-11-29 23:08:42
6850;556824;3980;comment;168445;2025-11-29 23:11:14
6851;556830;957877632;comment;168448;2025-11-30 00:07:27
6852;556811;957877632;comment;168436;2025-11-30 00:09:06
6853;556830;961;comment;168448;2025-11-30 00:16:03
6854;556830;3991;comment;168449;2025-11-30 00:16:05
6855;556849;3986;comment;168450;2025-11-30 08:15:35
6856;556849;3972;comment;168450;2025-11-30 08:40:15
6857;556849;3975;comment;168452;2025-11-30 09:21:15
