id;user_id;type;related_id;is_read;created_at
13312;933;"";545491;"0";2024-12-25 22:26:42
13313;3824;"";545491;"0";2024-12-25 22:26:42
13314;1546;"";545491;"0";2024-12-25 22:26:42
13315;1631;"";545491;"0";2024-12-25 22:26:42
13316;784;"";545491;"0";2024-12-25 22:26:42
13317;1678;"";545491;"0";2024-12-25 22:26:42
13318;1537;"";545491;"0";2024-12-25 22:26:42
13319;375;"";545491;"0";2024-12-25 22:26:42
13320;1586;"";545491;"0";2024-12-25 22:26:42
13321;1589;"";545491;"0";2024-12-25 22:26:42
13322;1485;"";545491;"0";2024-12-25 22:26:42
13323;1416;"";545491;"0";2024-12-25 22:26:42
13324;1577;"";545491;"0";2024-12-25 22:26:42
13325;918;"";545491;"0";2024-12-25 22:26:42
13326;3819;"";545491;"0";2024-12-25 22:26:42
13327;371;"";545491;"0";2024-12-25 22:26:42
13328;1862;"";545491;"0";2024-12-25 22:26:42
13329;416;"";545491;"0";2024-12-25 22:26:42
13330;939;"";545491;"0";2024-12-25 22:26:42
13331;23;"";545491;1;2024-12-25 22:26:42
13332;3769;"";545491;"0";2024-12-25 22:26:42
13333;760;"";545491;"0";2024-12-25 22:26:42
13334;1637;"";545491;"0";2024-12-25 22:26:42
13335;1515;"";545491;"0";2024-12-25 22:26:42
13336;1;"";545491;1;2024-12-25 22:26:42
13337;1407;"";545491;"0";2024-12-25 22:26:42
13338;406;"";545491;1;2024-12-25 22:26:42
13339;917;"";545491;1;2024-12-25 22:26:42
13340;871;"";545491;"0";2024-12-25 22:26:42
13341;3734;"";545491;1;2024-12-25 22:26:42
13342;1855;"";545491;"0";2024-12-25 22:26:42
13343;270;"";545491;"0";2024-12-25 22:26:42
13344;3738;"";545491;"0";2024-12-25 22:26:42
13345;1863;"";545491;"0";2024-12-25 22:26:42
13346;1574;"";545491;"0";2024-12-25 22:26:42
13347;29;"";545491;"0";2024-12-25 22:26:42
13348;267;"";545491;1;2024-12-25 22:26:42
13349;3807;"";545491;"0";2024-12-25 22:26:42
13350;1591;"";545491;"0";2024-12-25 22:26:42
13351;1606;"";545491;"0";2024-12-25 22:26:42
13352;1532;"";545491;"0";2024-12-25 22:26:42
13353;3740;"";545491;"0";2024-12-25 22:26:42
13354;1649;"";545491;"0";2024-12-25 22:26:42
13355;1601;"";545491;"0";2024-12-25 22:26:42
13356;754;"";545491;"0";2024-12-25 22:26:42
13357;596;"";545491;"0";2024-12-25 22:26:42
13358;3768;"";545491;"0";2024-12-25 22:26:42
13359;1636;"";545491;"0";2024-12-25 22:26:42
13360;1680;"";545491;"0";2024-12-25 22:26:42
13361;1856;"";545491;"0";2024-12-25 22:26:42
13362;1582;"";545491;"0";2024-12-25 22:26:42
13363;367;"";545491;"0";2024-12-25 22:26:42
13364;751;"";545491;1;2024-12-25 22:26:42
13365;3814;"";545491;"0";2024-12-25 22:26:42
13366;3744;"";545491;"0";2024-12-25 22:26:42
13367;1857;"";545491;"0";2024-12-25 22:26:42
13368;1618;"";545491;"0";2024-12-25 22:26:42
13369;597;"";545491;"0";2024-12-25 22:26:42
13370;1526;"";545491;"0";2024-12-25 22:26:42
13371;3822;"";545491;"0";2024-12-25 22:26:42
13372;3748;"";545491;"0";2024-12-25 22:26:42
13373;1870;"";545491;"0";2024-12-25 22:26:42
13374;3828;"";545491;"0";2024-12-25 22:26:42
13375;3823;"";545491;"0";2024-12-25 22:26:42
13376;3702;"";545491;"0";2024-12-25 22:26:42
13377;3701;"";545491;"0";2024-12-25 22:26:42
13378;3754;"";545491;"0";2024-12-25 22:26:42
13379;30;"";545491;"0";2024-12-25 22:26:42
13380;1644;"";545491;"0";2024-12-25 22:26:42
13381;1638;"";545491;"0";2024-12-25 22:26:42
13382;3767;"";545491;"0";2024-12-25 22:26:42
13383;1305;"";545491;"0";2024-12-25 22:26:42
13384;1467;"";545491;"0";2024-12-25 22:26:42
13385;1568;"";545491;"0";2024-12-25 22:26:42
13386;1579;"";545491;"0";2024-12-25 22:26:42
13387;1561;"";545491;"0";2024-12-25 22:26:42
13388;629;"";545491;"0";2024-12-25 22:26:42
13389;864;"";545491;"0";2024-12-25 22:26:42
13390;33;"";545491;1;2024-12-25 22:26:42
13391;1668;"";545491;"0";2024-12-25 22:26:42
13392;1548;"";545491;"0";2024-12-25 22:26:42
13393;1594;"";545491;"0";2024-12-25 22:26:42
13394;3729;"";545491;"0";2024-12-25 22:26:42
13395;407;"";545491;"0";2024-12-25 22:26:42
13396;1585;"";545491;"0";2024-12-25 22:26:42
13397;1844;"";545491;"0";2024-12-25 22:26:42
13398;15;"";545491;"0";2024-12-25 22:26:42
13399;1853;"";545491;"0";2024-12-25 22:27:03
13400;1538;"";545491;"0";2024-12-25 22:27:03
13401;359;"";545491;"0";2024-12-25 22:27:03
13402;1656;"";545491;"0";2024-12-25 22:27:03
13403;1509;"";545491;"0";2024-12-25 22:27:03
13404;919;"";545491;"0";2024-12-25 22:27:03
13405;1541;"";545491;"0";2024-12-25 22:27:03
13406;269;"";545491;1;2024-12-25 22:27:03
13407;358;"";545491;"0";2024-12-25 22:27:03
13408;641;"";545491;"0";2024-12-25 22:27:03
13409;369;"";545491;"0";2024-12-25 22:27:03
13410;585;"";545491;"0";2024-12-25 22:27:03
13411;730;"";545491;"0";2024-12-25 22:27:03
13412;1593;"";545491;"0";2024-12-25 22:27:03
13413;241;"";545491;"0";2024-12-25 22:27:03
13414;568;"";545491;"0";2024-12-25 22:27:03
13415;961;"";545491;"0";2024-12-25 22:27:03
13416;1616;"";545491;"0";2024-12-25 22:27:03
13417;1661;"";545491;"0";2024-12-25 22:27:03
13418;3813;"";545491;"0";2024-12-25 22:27:03
13419;1564;"";545491;"0";2024-12-25 22:27:03
13420;1607;"";545491;"0";2024-12-25 22:27:03
13421;769;"";545491;"0";2024-12-25 22:27:03
13422;1621;"";545491;"0";2024-12-25 22:27:03
13423;1641;"";545491;"0";2024-12-25 22:27:03
13424;1523;"";545491;"0";2024-12-25 22:27:03
13425;1544;"";545491;"0";2024-12-25 22:27:03
13426;3731;"";545491;"0";2024-12-25 22:27:03
13427;1542;"";545491;"0";2024-12-25 22:27:03
13428;1682;"";545491;"0";2024-12-25 22:27:03
13429;1462;"";545491;"0";2024-12-25 22:27:03
13430;1550;"";545491;"0";2024-12-25 22:27:03
13431;759;"";545491;1;2024-12-25 22:27:03
13432;1873;"";545491;1;2024-12-25 22:27:03
13433;733;"";545491;"0";2024-12-25 22:27:03
13434;22;"";545491;1;2024-12-25 22:27:03
13435;1876;"";545491;"0";2024-12-25 22:27:03
13436;656;"";545491;"0";2024-12-25 22:27:03
13437;1558;"";545491;"0";2024-12-25 22:27:03
13438;1659;"";545491;"0";2024-12-25 22:27:03
13439;1527;"";545491;"0";2024-12-25 22:27:03
13440;1590;"";545491;"0";2024-12-25 22:27:03
13441;1078;"";545491;"0";2024-12-25 22:27:03
13442;965;"";545491;1;2024-12-25 22:27:03
13443;3816;"";545491;"0";2024-12-25 22:27:03
13444;1277;"";545491;"0";2024-12-25 22:27:03
13445;1622;"";545491;"0";2024-12-25 22:27:03
13446;1553;"";545491;"0";2024-12-25 22:27:03
13447;1632;"";545491;"0";2024-12-25 22:27:03
13448;1525;"";545491;"0";2024-12-25 22:27:03
13449;239;"";545491;"0";2024-12-25 22:27:03
13450;1635;"";545491;"0";2024-12-25 22:27:03
13451;1317;"";545491;"0";2024-12-25 22:27:03
13452;1061;"";545491;1;2024-12-25 22:27:03
13453;1619;"";545491;"0";2024-12-25 22:27:03
13454;1148;"";545491;"0";2024-12-25 22:27:03
13455;1533;"";545491;"0";2024-12-25 22:27:03
13456;248;"";545491;"0";2024-12-25 22:27:03
13457;1516;"";545491;"0";2024-12-25 22:27:03
13458;914;"";545491;"0";2024-12-25 22:27:03
13459;1448;"";545491;"0";2024-12-25 22:27:03
13460;1665;"";545491;"0";2024-12-25 22:27:03
13461;3747;"";545491;"0";2024-12-25 22:27:03
13462;1861;"";545491;"0";2024-12-25 22:27:03
13463;1600;"";545491;"0";2024-12-25 22:27:03
13464;1528;"";545491;1;2024-12-25 22:27:03
13465;1627;"";545491;"0";2024-12-25 22:27:03
13466;380;"";545491;"0";2024-12-25 22:27:03
13467;1327;"";545491;"0";2024-12-25 22:27:03
13468;1620;"";545491;"0";2024-12-25 22:27:03
13469;3812;"";545491;1;2024-12-25 22:27:03
13470;40;"";545491;"0";2024-12-25 22:27:03
13471;1449;"";545491;"0";2024-12-25 22:27:03
13472;3741;"";545491;"0";2024-12-25 22:27:03
13473;1510;"";545491;"0";2024-12-25 22:27:03
13474;1657;"";545491;"0";2024-12-25 22:27:03
13475;1562;"";545491;"0";2024-12-25 22:27:03
13476;1675;"";545491;"0";2024-12-25 22:27:03
13477;1877;"";545491;"0";2024-12-25 22:27:03
13478;963;"";545491;1;2024-12-25 22:27:03
13479;1372;"";545491;1;2024-12-25 22:27:03
13480;5;"";545491;"0";2024-12-25 22:27:03
13481;3751;"";545491;"0";2024-12-25 22:27:03
13482;1868;"";545491;"0";2024-12-25 22:27:03
13483;1864;"";545491;"0";2024-12-25 22:27:03
13484;1859;"";545491;"0";2024-12-25 22:27:03
13485;762;"";545491;"0";2024-12-25 22:27:03
13486;960;"";545491;1;2024-12-25 22:27:03
13487;1341;"";545491;"0";2024-12-25 22:27:03
13488;393;"";545491;"0";2024-12-25 22:27:03
13489;1521;"";545491;"0";2024-12-25 22:27:03
13490;586;"";545491;"0";2024-12-25 22:27:03
13491;1614;"";545491;"0";2024-12-25 22:27:03
13492;1588;"";545491;"0";2024-12-25 22:27:03
13493;1865;"";545491;1;2024-12-25 22:27:03
13494;1869;"";545491;"0";2024-12-25 22:27:03
13495;1575;"";545491;"0";2024-12-25 22:27:03
13496;39;"";545491;1;2024-12-25 22:27:03
13497;3817;"";545491;1;2024-12-25 22:27:03
13498;3733;"";545491;"0";2024-12-25 22:27:03
13499;1658;"";545491;"0";2024-12-25 22:27:03
13500;1584;"";545491;"0";2024-12-25 22:27:03
13501;1338;"";545491;"0";2024-12-25 22:27:03
13502;27;"";545491;"0";2024-12-25 22:27:03
13503;260;"";545491;"0";2024-12-25 22:27:03
13504;1569;"";545491;"0";2024-12-25 22:27:03
13505;3749;"";545491;"0";2024-12-25 22:27:03
13506;3732;"";545491;"0";2024-12-25 22:27:03
13507;1762;"";545491;"0";2024-12-25 22:27:03
13508;772;"";545491;1;2024-12-25 22:27:03
13509;1872;"";545491;"0";2024-12-25 22:27:03
13510;1563;"";545491;"0";2024-12-25 22:27:03
13511;3779;"";545491;"0";2024-12-25 22:27:03
13512;1549;"";545491;"0";2024-12-25 22:27:03
13513;1016;"";545491;"0";2024-12-25 22:27:03
13514;3742;"";545491;"0";2024-12-25 22:27:03
13515;31;"";545491;"0";2024-12-25 22:27:03
13516;1545;"";545491;"0";2024-12-25 22:27:03
13517;1663;"";545491;"0";2024-12-25 22:27:03
13518;888;"";545491;"0";2024-12-25 22:27:03
13519;1565;"";545491;"0";2024-12-25 22:27:03
13520;661;"";545491;"0";2024-12-25 22:27:03
13521;1875;"";545491;"0";2024-12-25 22:27:03
13522;1269;"";545491;"0";2024-12-25 22:27:03
13523;1804;"";545491;"0";2024-12-25 22:27:03
13524;1374;"";545491;"0";2024-12-25 22:27:03
13525;1520;"";545491;"0";2024-12-25 22:27:03
13526;1630;"";545491;"0";2024-12-25 22:27:03
13527;266;"";545491;"0";2024-12-25 22:27:03
13528;1610;"";545491;"0";2024-12-25 22:27:03
13529;1642;"";545491;"0";2024-12-25 22:27:03
13530;3820;"";545491;"0";2024-12-25 22:27:03
13531;3806;"";545491;"0";2024-12-25 22:27:03
13532;3805;"";545491;"0";2024-12-25 22:27:03
13533;364;"";545491;"0";2024-12-25 22:27:03
13534;1854;"";545491;"0";2024-12-25 22:27:03
13535;589;"";545491;"0";2024-12-25 22:27:03
13536;3739;"";545491;"0";2024-12-25 22:27:03
13537;1628;"";545491;"0";2024-12-25 22:27:03
13538;1534;"";545491;"0";2024-12-25 22:27:03
13539;1519;"";545491;"0";2024-12-25 22:27:03
13540;959;"";545491;"0";2024-12-25 22:27:03
13541;1626;"";545491;"0";2024-12-25 22:27:03
13542;584;"";545491;"0";2024-12-25 22:27:03
13543;1639;"";545491;"0";2024-12-25 22:27:03
13544;14;"";545491;"0";2024-12-25 22:27:03
13545;964;"";545491;"0";2024-12-25 22:27:03
13546;389;"";545491;"0";2024-12-25 22:27:03
13547;962;"";545491;1;2024-12-25 22:27:03
13548;1035;"";545491;"0";2024-12-25 22:27:03
13549;1587;"";545491;"0";2024-12-25 22:27:03
13550;1427;"";545491;"0";2024-12-25 22:27:03
13551;1539;"";545491;"0";2024-12-25 22:27:03
13552;1567;"";545491;"0";2024-12-25 22:27:03
13553;3818;"";545491;"0";2024-12-25 22:27:03
13554;1552;"";545491;"0";2024-12-25 22:27:03
13555;3825;"";545491;"0";2024-12-25 22:27:03
13556;3736;"";545491;"0";2024-12-25 22:27:03
13557;1354;"";545491;"0";2024-12-25 22:27:03
13558;1660;"";545491;"0";2024-12-25 22:27:03
13559;3756;"";545491;"0";2024-12-25 22:27:03
13560;1613;"";545491;"0";2024-12-25 22:27:03
13561;1645;"";545491;"0";2024-12-25 22:27:03
13562;1871;"";545491;"0";2024-12-25 22:27:03
13563;1578;"";545491;"0";2024-12-25 22:27:03
13564;735;"";545491;"0";2024-12-25 22:27:03
13565;3737;"";545491;"0";2024-12-25 22:27:03
13566;3766;"";545491;"0";2024-12-25 22:27:03
13567;1060;"";545491;"0";2024-12-25 22:27:03
13568;1424;"";545491;"0";2024-12-25 22:27:03
13569;3829;"";545491;"0";2024-12-25 22:27:03
13570;19;"";545491;1;2024-12-25 22:27:03
13571;1850;"";545491;"0";2024-12-25 22:27:03
13572;1666;"";545491;"0";2024-12-25 22:27:03
13573;1662;"";545491;"0";2024-12-25 22:27:03
13574;755;"";545491;"0";2024-12-25 22:27:03
13575;1571;"";545491;"0";2024-12-25 22:27:03
13576;1581;"";545491;"0";2024-12-25 22:27:03
13577;368;"";545491;"0";2024-12-25 22:27:03
13578;1530;"";545491;"0";2024-12-25 22:27:03
13579;1280;"";545491;"0";2024-12-25 22:27:03
13580;376;"";545491;"0";2024-12-25 22:27:03
13581;1623;"";545491;"0";2024-12-25 22:27:03
13582;32;"";545491;"0";2024-12-25 22:27:03
13583;1650;"";545491;"0";2024-12-25 22:27:03
13584;1629;"";545491;"0";2024-12-25 22:27:03
13585;3745;"";545491;"0";2024-12-25 22:27:03
13586;1570;"";545491;"0";2024-12-25 22:27:03
13587;1511;"";545491;"0";2024-12-25 22:27:03
13588;1512;"";545491;"0";2024-12-25 22:27:03
13589;3753;"";545491;"0";2024-12-25 22:27:03
13590;1555;"";545491;"0";2024-12-25 22:27:03
13591;1557;"";545491;"0";2024-12-25 22:27:03
13592;1624;"";545491;"0";2024-12-25 22:27:03
13593;370;"";545491;"0";2024-12-25 22:27:03
13594;1858;"";545491;"0";2024-12-25 22:27:03
13595;1605;"";545491;1;2024-12-25 22:27:03
13596;1664;"";545491;"0";2024-12-25 22:27:03
13597;1669;"";545491;"0";2024-12-25 22:27:03
13598;1643;"";545491;"0";2024-12-25 22:27:03
13599;1174;"";545491;"0";2024-12-25 22:27:03
13600;24;"";545491;"0";2024-12-25 22:27:03
13601;1056;"";545491;"0";2024-12-25 22:27:03
13602;388;"";545491;"0";2024-12-25 22:27:03
13603;245;"";545491;"0";2024-12-25 22:27:03
13604;268;"";545491;"0";2024-12-25 22:27:03
13605;1640;"";545491;"0";2024-12-25 22:27:03
13606;3746;"";545491;"0";2024-12-25 22:27:03
13607;3811;"";545491;"0";2024-12-25 22:27:03
13608;3804;"";545491;"0";2024-12-25 22:27:03
13609;1866;"";545491;"0";2024-12-25 22:27:03
13610;957;"";545491;1;2024-12-25 22:27:03
13611;1597;"";545491;"0";2024-12-25 22:27:03
13612;1400;"";545491;"0";2024-12-25 22:27:03
13613;1573;"";545491;"0";2024-12-25 22:27:03
13614;1535;"";545491;"0";2024-12-25 22:27:03
13615;1604;"";545491;"0";2024-12-25 22:27:03
13616;1598;"";545491;"0";2024-12-25 22:27:03
13617;365;"";545491;"0";2024-12-25 22:27:03
13618;1625;"";545491;"0";2024-12-25 22:27:03
13619;1602;"";545491;"0";2024-12-25 22:27:03
13620;958;"";545491;"0";2024-12-25 22:27:03
13621;1566;"";545491;"0";2024-12-25 22:27:03
13622;1522;"";545491;"0";2024-12-25 22:27:03
13623;1874;"";545491;"0";2024-12-25 22:27:03
13624;1608;"";545491;"0";2024-12-25 22:27:03
13625;1615;"";545491;"0";2024-12-25 22:27:03
13626;1524;"";545491;"0";2024-12-25 22:27:03
13627;1540;"";545491;"0";2024-12-25 22:27:03
13628;1009;"";545491;"0";2024-12-25 22:27:03
13629;1760;"";545491;"0";2024-12-25 22:27:03
13630;1456;"";545491;"0";2024-12-25 22:27:03
13631;3752;"";545491;"0";2024-12-25 22:27:03
13632;3750;"";545491;"0";2024-12-25 22:27:03
13633;1852;"";545491;1;2024-12-25 22:27:03
13634;1025;"";545491;"0";2024-12-25 22:27:03
13635;1599;"";545491;"0";2024-12-25 22:27:03
13636;390;"";545491;"0";2024-12-25 22:27:03
13637;1048;"";545491;"0";2024-12-25 22:27:03
13638;1518;"";545491;"0";2024-12-25 22:27:03
13639;3755;"";545491;"0";2024-12-25 22:27:03
13640;1543;"";545491;"0";2024-12-25 22:27:03
13641;933;"";545491;"0";2024-12-25 22:27:03
13642;3824;"";545491;"0";2024-12-25 22:27:03
13643;1546;"";545491;"0";2024-12-25 22:27:03
13644;1631;"";545491;"0";2024-12-25 22:27:03
13645;784;"";545491;"0";2024-12-25 22:27:03
13646;1678;"";545491;"0";2024-12-25 22:27:03
13647;1537;"";545491;"0";2024-12-25 22:27:03
13648;375;"";545491;"0";2024-12-25 22:27:03
13649;1586;"";545491;"0";2024-12-25 22:27:03
13650;1589;"";545491;"0";2024-12-25 22:27:03
13651;1485;"";545491;"0";2024-12-25 22:27:03
13652;1416;"";545491;"0";2024-12-25 22:27:03
13653;1577;"";545491;"0";2024-12-25 22:27:03
13654;918;"";545491;"0";2024-12-25 22:27:03
13655;3819;"";545491;"0";2024-12-25 22:27:03
13656;371;"";545491;"0";2024-12-25 22:27:03
13657;1862;"";545491;"0";2024-12-25 22:27:03
13658;416;"";545491;"0";2024-12-25 22:27:03
13659;939;"";545491;"0";2024-12-25 22:27:03
13660;23;"";545491;1;2024-12-25 22:27:03
13661;3769;"";545491;"0";2024-12-25 22:27:03
13662;760;"";545491;"0";2024-12-25 22:27:03
13663;1637;"";545491;"0";2024-12-25 22:27:03
13664;1515;"";545491;"0";2024-12-25 22:27:03
13665;1;"";545491;1;2024-12-25 22:27:03
13666;1407;"";545491;"0";2024-12-25 22:27:03
13667;406;"";545491;1;2024-12-25 22:27:03
13668;917;"";545491;1;2024-12-25 22:27:03
13669;871;"";545491;"0";2024-12-25 22:27:03
13670;3734;"";545491;1;2024-12-25 22:27:03
13671;1855;"";545491;"0";2024-12-25 22:27:03
13672;270;"";545491;"0";2024-12-25 22:27:03
13673;3738;"";545491;"0";2024-12-25 22:27:03
13674;1863;"";545491;"0";2024-12-25 22:27:03
13675;1574;"";545491;"0";2024-12-25 22:27:03
13676;29;"";545491;"0";2024-12-25 22:27:03
13677;267;"";545491;1;2024-12-25 22:27:03
13678;3807;"";545491;"0";2024-12-25 22:27:03
13679;1591;"";545491;"0";2024-12-25 22:27:03
13680;1606;"";545491;"0";2024-12-25 22:27:03
13681;1532;"";545491;"0";2024-12-25 22:27:03
13682;3740;"";545491;"0";2024-12-25 22:27:03
13683;1649;"";545491;"0";2024-12-25 22:27:03
13684;1601;"";545491;"0";2024-12-25 22:27:03
13685;754;"";545491;"0";2024-12-25 22:27:03
13686;596;"";545491;"0";2024-12-25 22:27:03
13687;3768;"";545491;"0";2024-12-25 22:27:03
13688;1636;"";545491;"0";2024-12-25 22:27:03
13689;1680;"";545491;"0";2024-12-25 22:27:03
13690;1856;"";545491;"0";2024-12-25 22:27:03
13691;1582;"";545491;"0";2024-12-25 22:27:03
13692;367;"";545491;"0";2024-12-25 22:27:03
13693;751;"";545491;1;2024-12-25 22:27:03
13694;3814;"";545491;"0";2024-12-25 22:27:03
13695;3744;"";545491;"0";2024-12-25 22:27:03
13696;1857;"";545491;"0";2024-12-25 22:27:03
13697;1618;"";545491;"0";2024-12-25 22:27:03
13698;597;"";545491;"0";2024-12-25 22:27:03
13699;1526;"";545491;"0";2024-12-25 22:27:03
13700;3822;"";545491;"0";2024-12-25 22:27:03
13701;3748;"";545491;"0";2024-12-25 22:27:03
13702;1870;"";545491;"0";2024-12-25 22:27:03
13703;3828;"";545491;"0";2024-12-25 22:27:03
13704;3823;"";545491;"0";2024-12-25 22:27:03
13705;3702;"";545491;"0";2024-12-25 22:27:03
13706;3701;"";545491;"0";2024-12-25 22:27:03
13707;3754;"";545491;"0";2024-12-25 22:27:03
13708;30;"";545491;"0";2024-12-25 22:27:03
13709;1644;"";545491;"0";2024-12-25 22:27:03
13710;1638;"";545491;"0";2024-12-25 22:27:03
13711;3767;"";545491;"0";2024-12-25 22:27:03
13712;1305;"";545491;"0";2024-12-25 22:27:03
13713;1467;"";545491;"0";2024-12-25 22:27:03
13714;1568;"";545491;"0";2024-12-25 22:27:03
13715;1579;"";545491;"0";2024-12-25 22:27:03
13716;1561;"";545491;"0";2024-12-25 22:27:03
13717;629;"";545491;"0";2024-12-25 22:27:03
13718;864;"";545491;"0";2024-12-25 22:27:03
13719;33;"";545491;1;2024-12-25 22:27:03
13720;1668;"";545491;"0";2024-12-25 22:27:03
13721;1548;"";545491;"0";2024-12-25 22:27:03
13722;1594;"";545491;"0";2024-12-25 22:27:03
13723;3729;"";545491;"0";2024-12-25 22:27:03
13724;407;"";545491;"0";2024-12-25 22:27:03
13725;1585;"";545491;"0";2024-12-25 22:27:03
13726;1844;"";545491;"0";2024-12-25 22:27:03
13727;15;"";545491;"0";2024-12-25 22:27:03
13728;406;comment_reply;166818;1;2024-12-25 22:31:19
13729;406;topic_comment;483528;1;2024-12-25 22:58:58
13730;751;topic_comment;489801;1;2024-12-26 12:35:20
13731;33;topic_comment;545491;1;2024-12-26 14:32:17
13732;1852;topic_comment;469729;1;2024-12-26 15:21:22
13733;759;topic_comment;469919;1;2024-12-26 20:42:42
13734;759;topic_comment;469911;1;2024-12-27 08:10:46
13735;3823;topic_comment;545628;"0";2024-12-27 12:46:58
13736;406;topic_comment;545664;1;2024-12-27 22:33:25
13737;33;topic_comment;486784;1;2024-12-27 23:48:48
13738;751;comment_reply;166827;1;2024-12-28 05:49:20
13739;751;topic_comment;545651;1;2024-12-28 05:56:34
13740;759;topic_comment;470868;1;2024-12-28 06:49:27
13741;759;topic_comment;490204;1;2024-12-28 14:45:00
13742;759;topic_comment;469929;1;2024-12-28 18:39:41
13743;759;topic_comment;488173;1;2024-12-28 23:55:24
13744;406;topic_comment;545774;1;2024-12-29 13:51:19
13745;759;topic_comment;487168;1;2024-12-29 15:13:38
13746;1372;topic_comment;488667;1;2024-12-29 16:19:29
13747;1372;topic_comment;545804;1;2024-12-29 17:35:54
13748;406;topic_comment;545846;1;2024-12-29 17:38:04
13749;1372;topic_comment;545793;1;2024-12-29 17:39:12
13750;751;topic_comment;545836;1;2024-12-29 17:42:06
13751;406;topic_comment;478379;1;2024-12-29 19:06:01
13752;759;topic_comment;490803;1;2024-12-30 06:13:34
13753;406;topic_comment;490621;1;2024-12-30 07:58:19
13754;406;topic_comment;545922;1;2024-12-30 19:35:07
13755;759;topic_comment;485419;1;2024-12-30 21:31:21
13756;406;topic_comment;545926;1;2024-12-30 23:36:16
13757;1372;topic_comment;479547;1;2024-12-31 02:05:01
13758;406;topic_comment;545922;1;2024-12-31 11:18:29
13759;751;topic_comment;471314;1;2024-12-31 18:15:47
13760;406;topic_comment;473201;1;2024-12-31 23:33:39
13761;1372;topic_comment;474734;1;2025-01-01 07:04:09
13762;406;topic_comment;473275;1;2025-01-01 09:44:24
13763;759;topic_comment;478472;1;2025-01-02 10:26:27
13764;759;topic_comment;479610;1;2025-01-03 00:22:42
13765;759;topic_comment;472957;1;2025-01-03 14:18:36
13766;33;topic_comment;486797;1;2025-01-03 18:19:46
13767;1372;topic_comment;482445;1;2025-01-04 11:01:11
13768;406;topic_comment;546286;1;2025-01-04 12:46:34
13769;751;comment_reply;166861;1;2025-01-04 21:03:41
13770;1372;topic_comment;488214;1;2025-01-05 00:02:33
13771;759;topic_comment;489711;1;2025-01-05 08:02:35
13772;1372;topic_comment;488204;1;2025-01-05 14:08:30
13773;759;topic_comment;487176;1;2025-01-06 03:48:07
13774;39;topic_comment;546361;1;2025-01-06 06:29:45
13775;759;topic_comment;486423;1;2025-01-06 12:13:11
13776;751;topic_comment;479954;1;2025-01-06 20:10:09
13777;759;topic_comment;490198;"0";2025-01-07 05:54:34
13778;759;topic_comment;487284;"0";2025-01-07 12:49:01
13779;406;topic_comment;546389;1;2025-01-07 20:11:27
13780;406;comment_reply;166868;1;2025-01-07 20:11:27
13781;406;comment_reply;166867;1;2025-01-07 21:37:07
13782;33;topic_comment;484631;1;2025-01-08 13:39:15
13783;759;topic_comment;487842;"0";2025-01-08 15:57:27
13784;1372;topic_comment;546347;1;2025-01-08 17:59:41
13785;19;topic_comment;546561;1;2025-01-08 18:01:02
13786;406;topic_comment;546286;1;2025-01-08 18:01:59
13787;1372;topic_comment;546547;1;2025-01-08 18:02:48
13788;751;topic_comment;546499;1;2025-01-08 18:03:43
13789;1372;topic_comment;546476;1;2025-01-08 18:05:00
13790;1372;topic_comment;546489;1;2025-01-08 18:06:44
13791;759;topic_comment;482666;"0";2025-01-08 21:03:41
13792;19;topic_comment;546561;1;2025-01-08 22:02:16
13793;759;topic_comment;478484;"0";2025-01-09 00:00:12
13794;751;topic_comment;479021;1;2025-01-09 17:13:20
13795;406;topic_comment;472937;1;2025-01-09 18:45:48
13796;406;topic_comment;474133;1;2025-01-10 08:49:42
13797;1372;topic_comment;546670;1;2025-01-10 12:30:14
13798;406;topic_comment;483534;1;2025-01-10 18:10:22
13799;759;topic_comment;479579;"0";2025-01-11 07:36:29
13800;1852;topic_comment;473695;1;2025-01-11 23:58:21
13801;33;topic_comment;484631;1;2025-01-12 10:30:42
13802;759;topic_comment;482659;"0";2025-01-12 13:53:32
13803;759;topic_comment;490191;"0";2025-01-13 00:08:38
13804;1372;topic_comment;473262;1;2025-01-13 05:23:07
13805;1372;topic_comment;482456;1;2025-01-13 14:52:01
13806;406;topic_comment;490537;1;2025-01-13 22:28:16
13807;1372;topic_comment;546476;1;2025-01-14 07:39:29
13808;406;topic_comment;546286;1;2025-01-14 07:42:40
13809;759;topic_comment;488177;"0";2025-01-14 08:04:37
13810;1852;topic_comment;473087;"0";2025-01-14 10:15:36
13811;759;topic_comment;486391;"0";2025-01-15 04:04:24
13812;759;topic_comment;470868;"0";2025-01-15 08:08:47
13813;759;topic_comment;485437;"0";2025-01-15 15:44:40
13814;33;topic_comment;486797;1;2025-01-15 19:07:30
13815;759;topic_comment;474275;"0";2025-01-15 20:19:47
13816;406;topic_comment;478379;1;2025-01-16 23:03:44
13817;3830;topic_comment;547040;"0";2025-01-16 23:53:26
13818;759;topic_comment;473909;"0";2025-01-17 10:38:26
13819;406;topic_comment;486685;1;2025-01-18 17:08:36
13820;406;topic_comment;547198;1;2025-01-18 18:10:48
13821;759;topic_comment;470862;"0";2025-01-19 05:47:47
13822;39;topic_comment;547228;1;2025-01-19 07:38:21
13823;406;topic_comment;488893;1;2025-01-19 07:44:10
13824;406;topic_comment;490116;1;2025-01-19 21:19:50
13825;1372;topic_comment;469904;1;2025-01-20 05:45:20
